accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
201216048,201216048,2500.0,2500.0,2016-01-14T12:36:26,Dinosaur Sandwitch Bar #249717,US,US,05,01,food,04/2029,2015-05-07,2015-05-07,118,118,1318,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
201216048,201216048,2500.0,2500.0,2016-01-20T19:11:38,1st Sandwitch Bar #801388,US,US,02,01,food,03/2030,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,0.0,60.71,,,,True,,,False,False
201216048,201216048,2500.0,2439.29,2016-01-24T02:37:19,oldnavy.com,US,US,02,01,online_retail,09/2031,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,60.71,400.11,,,,False,,,False,False
201216048,201216048,2500.0,2039.18,2016-01-24T06:32:51,Boston Fries,US,US,,01,food,06/2020,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,460.82,181.94,,,,True,,,False,False
201216048,201216048,2500.0,1857.24,2016-01-25T22:00:03,Popeyes #295098,US,US,09,01,fastfood,08/2023,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,642.76,341.94,,,,True,,,False,False
201216048,201216048,2500.0,1515.3,2016-01-27T12:56:06,34th BBQ #192302,US,US,02,01,food,03/2033,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,984.7,125.88,,,,True,,,False,False
201216048,201216048,2500.0,1389.42,2016-01-27T12:57:10,34th BBQ #192302,US,US,02,01,food,03/2033,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,1110.58,125.88,,,,True,,,False,False
201216048,201216048,2500.0,1263.54,2016-01-30T10:12:22,Uptown Diner,US,US,09,01,food,09/2027,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,1236.46,111.97,,,,True,,,False,False
201216048,201216048,2500.0,2500.0,2016-02-01T09:40:26,34th Pub,US,US,05,01,food,11/2026,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,0.0,127.39,,,,True,,,False,False
201216048,201216048,2500.0,2372.61,2016-02-06T14:10:28,Apple iTunes,US,US,05,08,mobileapps,09/2025,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,127.39,4.36,,,,False,,,False,False
201216048,201216048,2500.0,2368.25,2016-02-19T19:21:00,Franks Pub #934222,US,US,09,01,food,09/2025,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,131.75,390.29,,,,True,,,False,True
201216048,201216048,2500.0,1977.96,2016-02-21T20:54:58,ebay.com,US,US,09,01,online_retail,11/2023,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,522.04,17.29,,,,False,,,False,True
201216048,201216048,2500.0,1960.67,2016-02-25T07:38:13,Ray's Fries #24425,US,US,02,08,food,10/2030,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,539.33,11.23,,,,True,,,False,False
201216048,201216048,2500.0,2500.0,2016-03-07T00:09:11,Ray's Fries #61396,US,US,05,01,food,03/2025,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,0.0,133.45,,,,True,,,False,False
201216048,201216048,2500.0,2366.55,2016-03-08T14:11:25,Apple iTunes,US,US,05,08,mobileapps,09/2025,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,133.45,4.36,,,,False,,,False,False
201216048,201216048,2500.0,2362.19,2016-03-23T11:56:42,NY BBQ,US,US,09,01,food,05/2026,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,137.81,92.04,,,,True,,,False,False
201216048,201216048,2500.0,2270.15,2016-03-28T15:44:06,Quizno's #819734,US,US,05,01,fastfood,09/2026,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,229.85,297.44,,,,True,,,False,False
201216048,201216048,2500.0,1972.71,2016-03-28T22:39:00,Ray's Fries #312615,US,US,02,01,food,12/2028,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,527.29,119.69,,,,True,,,False,False
201216048,201216048,2500.0,1853.02,2016-03-29T20:25:00,Boston Cafe #465229,US,US,09,01,food,10/2031,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,646.98,118.42,,,,True,,,False,False
201216048,201216048,2500.0,2500.0,2016-04-07T23:50:54,Apple iTunes,US,US,05,08,mobileapps,09/2025,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,0.0,4.36,,,,False,,,False,False
201216048,201216048,2500.0,2495.64,2016-04-12T16:39:54,Downtown Diner,US,US,02,01,food,01/2029,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,4.36,470.53,,,,True,,,False,False
201216048,201216048,2500.0,2025.11,2016-04-14T19:58:41,1st Sandwitch Bar #396252,US,US,05,01,food,02/2028,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,474.89,60.77,,,,True,,,False,False
201216048,201216048,2500.0,1964.34,2016-04-14T22:35:46,Auntie Anne's #938796,US,US,02,08,fastfood,08/2026,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,535.66,91.66,,,,True,,,False,False
201216048,201216048,2500.0,1872.68,2016-04-15T01:49:45,NY BBQ,US,US,09,01,food,05/2026,2015-05-07,2015-05-07,118,118,1318,REVERSAL,,627.32,92.04,,,,True,,,False,False
201216048,201216048,2500.0,1964.72,2016-04-15T13:41:26,34th BBQ #214431,US,US,05,01,food,07/2029,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,535.28,26.08,,,,True,,,False,False
201216048,201216048,2500.0,2500.0,2016-05-01T15:57:14,Dinosaur Sandwitch Bar #249717,US,US,05,01,food,04/2024,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,0.0,25.04,,,,True,,,False,False
201216048,201216048,2500.0,2474.96,2016-05-06T11:09:24,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,25.04,71.51,,,,True,,,False,False
201216048,201216048,2500.0,2403.45,2016-05-08T19:31:03,Apple iTunes,US,US,05,08,mobileapps,09/2025,2015-05-07,2015-05-07,118,118,1318,PURCHASE,,96.55,4.36,,,,False,,,False,False
201216048,201216048,2500.0,2399.09,2016-05-11T18:10:29,South Steakhouse #73819,US,US,02,01,food,10/2023,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,100.91,252.42,,,,True,,,False,False
201216048,201216048,2500.0,2146.67,2016-05-18T06:10:58,John's Bistro,US,US,05,01,food,05/2031,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,353.33,92.55,,,,True,,,False,False
201216048,201216048,2500.0,2054.12,2016-05-20T11:38:52,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,445.88,58.51,,,,True,,,False,False
201216048,201216048,2500.0,1995.61,2016-05-25T00:39:14,Ray's Fries #61396,US,US,09,01,food,08/2026,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,504.39,206.28,,,,True,,,False,False
201216048,201216048,2500.0,2500.0,2016-06-03T19:08:50,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,0.0,61.73,,,,True,,,False,False
201216048,201216048,2500.0,2438.27,2016-06-06T21:52:34,Franks Cafe,US,US,05,01,food,10/2020,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,61.73,223.98,,,,True,,,False,False
201216048,201216048,2500.0,2214.29,2016-06-09T18:32:42,Apple iTunes,US,US,05,08,mobileapps,09/2025,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,285.71,4.36,,,,False,,,False,False
201216048,201216048,2500.0,2209.93,2016-06-11T17:19:19,Dinosaur Sandwitch Bar #303701,US,US,09,01,food,08/2029,2015-05-07,2016-05-10,118,118,1318,ADDRESS_VERIFICATION,,290.07,0.0,,,,False,,,False,False
201216048,201216048,2500.0,2209.93,2016-06-14T11:40:11,Downtown BBQ,US,US,09,01,food,02/2032,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,290.07,297.35,,,,True,,,False,False
201216048,201216048,2500.0,1912.58,2016-06-18T10:26:54,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,587.42,62.89,,,,True,,,False,False
201216048,201216048,2500.0,2500.0,2016-07-03T01:26:16,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,0.0,65.65,,,,True,,,False,False
201216048,201216048,2500.0,2434.35,2016-07-05T18:17:11,Franks Pub #934222,US,US,05,08,food,06/2029,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,65.65,135.2,,,,True,,,False,True
201216048,201216048,2500.0,2299.15,2016-07-09T21:52:13,Apple iTunes,US,US,05,08,mobileapps,09/2025,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,200.85,4.36,,,,False,,,False,False
201216048,201216048,2500.0,2294.79,2016-07-14T02:58:05,Ray's Fries #61396,US,US,02,01,food,08/2024,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,205.21,229.31,,,,True,,,False,False
201216048,201216048,2500.0,2065.48,2016-07-17T12:31:36,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,434.52,74.21,,,,True,,,False,False
201216048,201216048,2500.0,1991.27,2016-07-21T14:11:06,Ray's Fries #745083,US,US,05,01,food,01/2031,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,508.73,108.67,,,,True,,,False,False
201216048,201216048,2500.0,1882.6,2016-07-23T14:24:04,1st BBQ,US,US,02,08,food,09/2030,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,617.4,89.57,,,,True,,,False,False
201216048,201216048,2500.0,1793.03,2016-07-31T18:03:16,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,706.97,70.01,,,,True,,,False,False
201216048,201216048,2500.0,2500.0,2016-08-09T18:10:58,Apple iTunes,US,US,05,08,mobileapps,09/2025,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,0.0,4.36,,,,False,,,False,False
201216048,201216048,2500.0,2495.64,2016-08-13T21:08:49,Shell Gas #69785,US,US,09,08,fuel,10/2022,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,4.36,58.51,,,,True,,,False,False
201216048,201216048,2500.0,2437.13,2016-08-25T23:03:40,Dinosaur Sandwitch Bar #160554,US,US,02,01,food,02/2033,2015-05-07,2016-05-10,118,118,1318,PURCHASE,,62.87,257.2,,,,True,,,False,False
