accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
167241671,167241671,10000.0,10000.0,2016-01-04T20:02:38,152.64,cheapfast.com,US,US,02,01,online_retail,10/2021,2014-10-13,2014-10-13,715,715,2948,PURCHASE,True,,0.0,,,,False,,,False
167241671,167241671,10000.0,9847.36,2016-01-12T07:47:27,421.93,amazon.com,US,US,05,01,online_retail,01/2032,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,152.64,,,,False,,,False
167241671,167241671,10000.0,9425.43,2016-01-12T11:18:38,105.9,discount.com,US,US,02,01,online_retail,02/2027,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,574.57,,,,False,,,False
167241671,167241671,10000.0,9319.53,2016-01-19T14:49:52,272.93,Hilton Hotels #89811,US,US,05,01,hotels,12/2031,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,680.47,,,,False,,,False
167241671,167241671,10000.0,9046.6,2016-01-20T09:00:11,100.62,Hilton Hotels #969930,US,US,02,08,hotels,11/2031,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,953.4,,,,True,,,False
167241671,167241671,10000.0,8945.98,2016-01-25T00:41:16,80.1,ebay.com,CAN,CAN,02,01,online_retail,08/2029,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,1054.02,,,,False,,,False
167241671,167241671,10000.0,8865.88,2016-01-25T16:05:21,237.26,Dinosaur Sandwitch Bar #08794,US,US,09,01,food,05/2030,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,1134.12,,,,True,,,False
167241671,167241671,10000.0,8628.62,2016-01-27T01:23:08,88.55,ebay.com,US,US,05,08,online_retail,05/2020,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,1371.38,,,,False,,,False
167241671,167241671,10000.0,8540.07,2016-01-30T20:48:03,42.42,1st Sandwitch Bar #119707,US,US,05,01,food,04/2029,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,1459.93,,,,True,,,False
167241671,167241671,10000.0,8522.65,2016-02-08T15:17:06,210.18,alibaba.com,US,US,05,01,online_retail,04/2030,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,1477.35,,,,False,,,False
167241671,167241671,10000.0,8312.47,2016-02-10T01:12:01,247.5,Rodeway Inn #789483,US,US,05,08,hotels,10/2024,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,1687.53,,,,False,,,False
167241671,167241671,10000.0,8064.97,2016-02-10T01:13:05,247.5,Rodeway Inn #789483,US,US,05,08,hotels,10/2024,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,1935.03,,,,False,,,False
167241671,167241671,10000.0,7817.47,2016-02-16T05:13:56,81.67,apple.com,US,US,05,01,online_retail,08/2033,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,2182.53,,,,False,,,False
167241671,167241671,10000.0,7735.8,2016-02-17T03:43:43,413.94,alibaba.com,US,US,05,01,online_retail,07/2033,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,2264.2,,,,False,,,False
167241671,167241671,10000.0,7321.86,2016-02-17T12:50:07,169.85,sears.com,US,US,09,01,online_retail,08/2032,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,2678.14,,,,False,,,False
167241671,167241671,10000.0,7152.01,2016-02-25T02:19:54,4.48,South Restaurant,US,US,09,01,food,03/2025,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,2847.99,,,,True,,,False
167241671,167241671,10000.0,7172.53,2016-03-06T05:04:47,66.04,apple.com,US,US,05,01,online_retail,08/2022,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,2827.47,,,,False,,,False
167241671,167241671,10000.0,7106.49,2016-03-07T15:46:47,811.86,Renaissance Hotel #615444,US,US,05,01,hotels,04/2026,2014-10-13,2014-10-13,715,715,2948,PURCHASE,False,,2893.51,,,,False,,,False
