accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
396056471,396056471,7500.0,7500.0,2016-01-04T11:27:47,Universe Massage #481601,US,US,80,01,personal care,12/2022,2013-01-11,2013-01-11,627,627,4855,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
396056471,396056471,7500.0,7500.0,2016-01-09T12:38:29,Blue Mountain Online Services,US,US,05,01,online_gifts,04/2033,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,0.0,178.18,,,,False,,,False,False
396056471,396056471,7500.0,7321.82,2016-01-11T01:01:09,West End Beauty #542603,US,US,02,01,personal care,03/2030,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,178.18,163.87,,,,True,,,False,False
396056471,396056471,7500.0,7157.95,2016-01-12T21:30:16,Next Day Online Services,US,US,05,01,online_gifts,07/2032,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,342.05,87.22,,,,True,,,False,False
396056471,396056471,7500.0,7070.73,2016-01-14T06:21:08,Universe Massage #928178,US,US,02,01,personal care,03/2032,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,429.27,82.76,,,,True,,,False,False
396056471,396056471,7500.0,6987.97,2016-01-15T07:11:38,Fresh Online Services,US,US,05,01,online_gifts,07/2023,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,512.03,234.81,,,,False,,,False,False
396056471,396056471,7500.0,6753.16,2016-01-15T08:42:09,Quizno's #699358,US,US,05,01,fastfood,11/2032,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,746.84,93.01,,,,True,,,False,False
396056471,396056471,7500.0,6660.15,2016-01-19T09:19:23,Blue Mountain eCards,US,US,09,01,online_gifts,07/2032,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,839.85,12.79,,,,True,,,False,False
396056471,396056471,7500.0,6647.36,2016-01-21T04:36:59,Hyatt House #874597,US,US,05,01,hotels,09/2027,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,852.64,658.12,,,,True,,,False,False
396056471,396056471,7500.0,6014.24,2016-02-04T00:45:25,West End Beauty #560473,US,US,05,01,personal care,11/2030,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,1485.76,90.72,,,,True,,,False,False
396056471,396056471,7500.0,5923.52,2016-02-06T19:41:40,Hyatt House #691218,US,US,09,01,hotels,02/2029,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,1576.48,22.81,,,,True,,,False,False
396056471,396056471,7500.0,5900.71,2016-02-10T08:34:15,Next Day eCards,US,US,05,01,online_gifts,04/2022,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,1599.29,111.77,,,,False,,,False,False
396056471,396056471,7500.0,5788.94,2016-02-11T17:42:30,Rodeway Inn #129967,US,US,09,01,hotels,06/2027,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,1711.06,64.72,,,,True,,,False,False
396056471,396056471,7500.0,5724.22,2016-02-12T22:48:09,Fresh Flowers,US,US,09,08,online_gifts,07/2030,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,1775.78,206.99,,,,False,,,False,False
396056471,396056471,7500.0,5517.23,2016-02-13T04:16:27,Icelandic Airlines,US,US,05,01,airline,04/2033,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,1982.77,258.69,,,,False,,,False,False
396056471,396056471,7500.0,5258.54,2016-02-14T09:35:38,Virgin Airlines,US,US,02,01,airline,07/2030,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,2241.46,50.97,,,,True,,,False,False
396056471,396056471,7500.0,5207.57,2016-02-17T15:12:32,Hilton Hotels #533600,US,US,09,01,hotels,06/2023,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,2292.43,106.92,,,,True,,,False,False
396056471,396056471,7500.0,5100.65,2016-02-18T13:53:49,Next Day eCards,US,US,05,01,online_gifts,06/2027,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,2399.35,219.81,,,,False,,,False,False
396056471,396056471,7500.0,4880.84,2016-02-21T02:47:09,Auntie Anne's #967229,US,US,05,01,fastfood,12/2027,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,2619.16,90.49,,,,True,,,False,False
396056471,396056471,7500.0,4790.35,2016-02-23T20:00:57,United Airlines,US,US,05,01,airline,05/2027,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,2709.65,180.72,,,,False,,,False,False
396056471,396056471,7500.0,4609.63,2016-02-24T13:48:21,United Airlines,US,US,05,01,airline,02/2024,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,2890.37,70.53,,,,False,,,False,False
396056471,396056471,7500.0,4539.1,2016-02-24T14:08:16,United Airlines,US,US,05,01,airline,09/2020,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,2960.9,89.6,,,,False,,,False,False
396056471,396056471,7500.0,4449.5,2016-02-24T14:09:54,United Airlines,US,US,05,01,airline,09/2020,2013-01-11,2013-01-11,940,940,1454,REVERSAL,,3050.5,89.6,,,,False,,,False,False
396056471,396056471,7500.0,4539.1,2016-02-25T19:40:22,Fresh Online Services,US,US,05,08,online_gifts,12/2021,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,2960.9,468.69,,,,True,,,False,False
396056471,396056471,7500.0,4070.41,2016-02-28T13:03:43,Fresh Flowers,US,US,05,01,online_gifts,04/2031,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,3429.59,22.49,,,,False,,,False,False
396056471,396056471,7500.0,4047.92,2016-02-29T07:19:50,Icelandic Airlines,US,US,02,01,airline,12/2020,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,3452.08,99.2,,,,False,,,False,False
396056471,396056471,7500.0,3973.72,2016-03-07T23:37:59,Icelandic Airlines,US,US,02,08,airline,08/2021,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,3526.28,289.16,,,,False,,,False,False
396056471,396056471,7500.0,3684.56,2016-03-10T06:39:32,Next Day eCards,US,US,02,01,online_gifts,08/2032,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,3815.44,478.97,,,,False,,,False,False
396056471,396056471,7500.0,3205.59,2016-03-19T23:02:03,Next Day eCards,US,US,09,08,online_gifts,09/2024,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,4294.41,365.58,,,,False,,,False,False
396056471,396056471,7500.0,2840.01,2016-03-22T12:49:59,Universe Massage #928178,US,US,05,01,personal care,12/2031,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,4659.99,61.02,,,,True,,,False,False
396056471,396056471,7500.0,2778.99,2016-03-22T13:43:20,Rodeway Inn #981618,US,US,05,01,hotels,05/2025,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,4721.01,254.21,,,,False,,,False,False
396056471,396056471,7500.0,2524.78,2016-03-24T12:16:44,Fresh Flowers,US,US,09,01,online_gifts,04/2031,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,4975.22,157.03,,,,False,,,False,False
396056471,396056471,7500.0,2367.75,2016-03-25T10:24:10,Renaissance Hotel #662501,US,US,02,01,hotels,01/2033,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,5132.25,161.49,,,,True,,,False,False
396056471,396056471,7500.0,2206.26,2016-03-25T14:37:11,In-N-Out #371953,US,US,05,01,fastfood,01/2023,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,5293.74,19.27,,,,True,,,False,False
396056471,396056471,7500.0,2186.99,2016-03-25T16:47:15,Virgin Airlines,US,US,02,08,airline,03/2026,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,5313.01,86.32,,,,False,,,False,False
396056471,396056471,7500.0,2100.67,2016-03-30T21:42:52,In-N-Out #612798,US,US,05,01,fastfood,12/2031,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,5399.33,12.54,,,,True,,,False,False
396056471,396056471,7500.0,2113.13,2016-04-02T10:41:19,Rodeway Inn #341420,US,US,02,01,hotels,06/2027,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,5386.87,98.74,,,,True,,,False,False
396056471,396056471,7500.0,2014.39,2016-04-03T05:48:33,United Airlines,US,US,02,01,airline,07/2022,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,5485.61,339.11,,,,False,,,False,False
396056471,396056471,7500.0,1675.28,2016-04-03T18:36:06,Arbys #759784,US,US,05,01,fastfood,08/2027,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,5824.72,413.31,,,,True,,,False,False
396056471,396056471,7500.0,1261.97,2016-04-04T08:59:23,American Airlines,US,US,05,01,airline,05/2027,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,6238.03,174.42,,,,False,,,False,False
396056471,396056471,7500.0,1087.55,2016-04-05T23:37:20,American Airlines,US,US,02,08,airline,11/2027,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,6412.45,51.24,,,,False,,,False,False
396056471,396056471,7500.0,1036.31,2016-04-13T07:43:28,Minneapolis News,US,US,09,01,subscriptions,06/2030,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,6463.69,209.15,,,,False,,,False,False
396056471,396056471,7500.0,827.16,2016-04-13T19:04:27,Hyatt House #127893,US,US,05,01,hotels,07/2026,2013-01-11,2013-01-11,544,544,1766,PURCHASE,,6672.84,6.81,,,,False,,,False,False
396056471,396056471,7500.0,820.35,2016-04-15T10:02:54,Auntie Anne's #681669,US,US,09,01,fastfood,12/2020,2013-01-11,2013-01-11,940,940,1454,PURCHASE,,6679.65,83.74,,,,True,,,False,False
396056471,396056471,7500.0,736.61,2016-04-18T20:14:09,Fresh Online Services,US,US,02,01,online_gifts,06/2032,2013-01-11,2013-01-11,627,627,4855,PURCHASE,,6763.39,205.9,,,,True,,,False,False
