accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
250145461,250145461,15000.0,15000.0,2016-03-25T06:32:00,34.24,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,0.0,,,,,,False,False
250145461,250145461,15000.0,14965.76,2016-03-30T21:32:41,21.97,Spotify,US,US,05,01,online_subscriptions,False,02/2026,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,34.24,,,,,,False,False
250145461,250145461,15000.0,15000.0,2016-04-08T19:00:21,32.95,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,0.0,,,,,,False,False
250145461,250145461,15000.0,14967.05,2016-04-22T12:08:00,34.24,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,32.95,,,,,,False,False
250145461,250145461,15000.0,14932.81,2016-04-30T22:38:40,21.97,Spotify,US,US,05,01,online_subscriptions,False,02/2026,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,67.19,,,,,,False,False
250145461,250145461,15000.0,15000.0,2016-05-06T01:29:53,34.52,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,0.0,,,,,,False,False
250145461,250145461,15000.0,14965.48,2016-05-20T05:20:02,33.16,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,34.52,,,,,,False,False
250145461,250145461,15000.0,14932.32,2016-05-31T18:24:05,21.97,Spotify,US,US,05,01,online_subscriptions,False,02/2026,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,67.68,,,,,,False,False
250145461,250145461,15000.0,15000.0,2016-06-02T12:57:40,34.24,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,0.0,,,,,,False,False
250145461,250145461,15000.0,14965.76,2016-06-15T22:33:27,34.24,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,34.24,,,,,,False,False
250145461,250145461,15000.0,14931.52,2016-06-29T08:29:29,34.24,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,68.48,,,,,,False,False
250145461,250145461,15000.0,15000.0,2016-07-01T14:43:39,21.97,Spotify,US,US,05,01,online_subscriptions,False,02/2026,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,0.0,,,,,,False,False
250145461,250145461,15000.0,14978.03,2016-07-12T22:51:29,33.06,Shell Gas #284394,US,US,09,01,fuel,True,04/2022,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,21.97,,,,,,False,False
250145461,250145461,15000.0,14944.97,2016-07-13T20:45:45,5.28,Play Store,US,US,05,01,mobileapps,False,08/2030,2015-03-12,2015-03-12,273,273,9636,PURCHASE,,55.03,,,,,,False,False
