accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
880720971,880720971,500.0,500.0,2016-01-17T15:46:50,Uber,US,US,05,01,rideshare,02/2027,2015-09-16,2015-09-16,641,601,7293,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
880720971,880720971,500.0,500.0,2016-01-30T16:23:38,target.com,US,US,05,01,online_retail,02/2028,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,0.0,207.31,,,,False,,,False,False
880720971,880720971,500.0,292.69,2016-01-30T22:45:24,Uber,US,US,05,01,rideshare,04/2033,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,207.31,460.21,,,,False,,,False,False
880720971,880720971,500.0,302.47,2016-02-01T13:17:49,Lyft,US,US,09,01,rideshare,03/2029,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,197.53,91.69,,,,False,,,False,False
880720971,880720971,500.0,210.78,2016-02-22T17:41:07,LES Pizza,US,US,05,01,food,10/2030,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,289.22,140.42,,,,True,,,False,False
880720971,880720971,500.0,70.36,2016-02-25T22:52:40,sears.com,US,US,02,01,online_retail,01/2024,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,429.64,133.26,,,,False,,,False,False
880720971,880720971,500.0,97.72,2016-02-27T08:16:15,ebay.com,US,US,09,01,online_retail,07/2021,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,402.28,47.04,,,,False,,,False,False
880720971,880720971,500.0,75.68,2016-03-14T20:52:35,Lyft,US,US,09,08,rideshare,01/2028,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,424.32,138.96,,,,False,,,False,False
880720971,880720971,500.0,394.02,2016-04-01T04:24:06,Lyft,US,US,05,01,rideshare,08/2023,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,105.98,279.57,,,,False,,,False,False
880720971,880720971,500.0,114.45,2016-04-09T09:23:06,Uber,US,US,09,01,rideshare,02/2027,2015-09-16,2015-09-16,641,641,7293,PURCHASE,,385.55,209.28,,,,False,,,False,False
