accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
416943327,416943327,10000.0,10000.0,2016-01-24T18:21:11,260.33,San Francisco Post,US,US,90,99,subscriptions,12/2021,2010-05-26,2010-05-26,621,621,7863,PURCHASE,True,,0.0,,,,False,,,False
416943327,416943327,10000.0,9764.67,2016-03-08T15:45:25,76.61,staples.com,US,US,02,01,online_retail,05/2025,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,235.33,,,,False,,,False
416943327,416943327,10000.0,9688.06,2016-03-26T20:01:27,80.24,Franks Restaurant,US,US,09,01,food,08/2024,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,311.94,,,,True,,,False
416943327,416943327,10000.0,9632.82,2016-07-09T01:50:30,2.01,target.com,US,US,05,01,online_retail,10/2025,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,367.18,,,,False,,,False
416943327,416943327,10000.0,9630.81,2016-07-28T20:33:35,183.2,Chicago News,US,US,05,08,subscriptions,02/2031,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,369.19,,,,False,,,False
416943327,416943327,10000.0,9472.61,2016-08-09T05:13:22,188.66,In-N-Out #967884,US,US,05,99,fastfood,08/2020,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,527.39,,,,True,,,False
416943327,416943327,10000.0,9283.95,2016-08-27T08:53:30,56.84,Chicago News,US,US,80,01,subscriptions,02/2025,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,716.05,,,,True,,,False
416943327,416943327,10000.0,9252.11,2016-09-11T02:31:24,261.47,Hardee's #941387,US,US,05,01,fastfood,12/2025,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,747.89,,,,True,,,False
416943327,416943327,10000.0,9015.64,2016-10-17T05:30:08,102.33,Dunkin' Donuts #952118,US,US,09,01,fastfood,01/2030,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,984.36,,,,True,,,False
416943327,416943327,10000.0,8938.31,2016-12-07T00:51:56,261.98,Subway #540372,US,US,09,01,fastfood,11/2020,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,1061.69,,,,True,,,False
416943327,416943327,10000.0,8676.33,2016-12-11T12:52:43,610.9,walmart.com,US,US,05,01,online_retail,12/2023,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,1323.67,,,,False,,,False
416943327,416943327,10000.0,8065.43,2016-12-21T16:46:42,59.35,alibaba.com,US,US,09,01,online_retail,07/2024,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,1934.57,,,,False,,,False
416943327,416943327,10000.0,8006.08,2016-12-29T10:14:48,319.13,In-N-Out #663096,US,US,90,01,fastfood,09/2031,2010-05-26,2010-05-26,621,621,7863,PURCHASE,False,,1993.92,,,,True,,,False
