accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
875594226,875594226,2500.0,2500.0,2016-01-06T10:34:13,Wendys #254264,US,US,02,01,fastfood,08/2022,2015-06-24,2015-06-24,178,178,7937,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
875594226,875594226,2500.0,2500.0,2016-01-27T08:01:32,Taco Bell #102115,US,US,05,01,fastfood,02/2029,2015-06-24,2015-06-24,135,135,9737,PURCHASE,,0.0,61.11,,,,True,,,False,False
875594226,875594226,2500.0,2463.89,2016-02-05T07:45:12,Lyft,US,US,05,01,rideshare,12/2025,2015-06-24,2015-06-24,178,178,7937,PURCHASE,,36.11,56.83,,,,False,,,False,False
875594226,875594226,2500.0,2407.06,2016-02-10T05:53:12,Taco Bell #102115,US,US,05,01,fastfood,02/2029,2015-06-24,2015-06-24,135,135,9737,REVERSAL,,92.94,61.11,,,,True,,,False,False
875594226,875594226,2500.0,2493.17,2016-03-02T17:10:05,Domino's Pizza #702155,US,US,05,01,fastfood,09/2032,2015-06-24,2015-06-24,135,135,9737,PURCHASE,,6.83,196.79,,,,True,,,False,False
875594226,875594226,2500.0,2296.38,2016-03-03T14:01:52,Dunkin' Donuts #589280,US,US,02,01,fastfood,04/2023,2015-06-24,2015-06-24,178,178,7937,PURCHASE,,203.62,275.88,,,,True,,,False,False
875594226,875594226,2500.0,2020.5,2016-03-21T11:40:35,Lyft,US,US,05,01,rideshare,10/2022,2015-06-24,2015-06-24,135,135,9737,PURCHASE,,479.5,65.97,,,,False,,,False,False
875594226,875594226,2500.0,1979.53,2016-04-12T04:51:43,target.com,US,US,09,08,online_retail,10/2021,2015-06-24,2015-06-24,135,135,9737,ADDRESS_VERIFICATION,,520.47,0.0,,,,False,,,False,False
875594226,875594226,2500.0,1979.53,2016-04-21T15:25:02,Subway #255819,US,US,05,01,fastfood,09/2022,2015-06-24,2015-06-24,135,135,9737,PURCHASE,,520.47,150.16,,,,True,,,False,False
875594226,875594226,2500.0,1829.37,2016-04-25T09:57:58,Wendys #881295,US,US,05,01,fastfood,05/2022,2015-06-24,2015-06-24,178,178,7937,PURCHASE,,670.63,37.77,,,,True,,,False,False
875594226,875594226,2500.0,1816.6,2016-05-04T06:47:55,Lyft,US,US,02,01,rideshare,12/2031,2015-06-24,2015-06-24,178,178,7937,PURCHASE,,683.4,157.63,,,,False,,,False,False
875594226,875594226,2500.0,1658.97,2016-05-15T09:52:26,Subway #255819,US,US,05,01,fastfood,09/2022,2015-06-24,2016-05-11,135,135,9737,REVERSAL,,841.03,150.16,,,,True,,,False,False
875594226,875594226,2500.0,1809.13,2016-05-26T12:46:37,Hardee's #421386,US,US,02,08,fastfood,07/2031,2015-06-24,2016-05-11,178,178,7937,PURCHASE,,690.87,271.39,,,,True,,,False,False
875594226,875594226,2500.0,1562.74,2016-06-05T18:23:37,Subway #436913,US,US,02,01,fastfood,08/2023,2015-06-24,2016-05-11,178,178,7937,PURCHASE,,937.26,402.37,,,,True,,,False,False
875594226,875594226,2500.0,1185.37,2016-07-06T01:51:29,Dunkin' Donuts #98098,US,US,05,08,fastfood,05/2020,2015-06-24,2016-05-11,178,178,7937,PURCHASE,,1314.63,132.29,,,,True,,,False,False
875594226,875594226,2500.0,1053.08,2016-07-10T06:39:43,Auntie Anne's #864854,US,US,02,01,fastfood,11/2032,2015-06-24,2016-05-11,178,178,7937,PURCHASE,,1446.92,275.05,,,,True,,,False,False
875594226,875594226,2500.0,778.03,2016-07-16T15:31:09,KFC #400095,US,US,05,01,fastfood,11/2022,2015-06-24,2016-05-11,135,135,9737,PURCHASE,,1721.97,79.92,,,,True,,,False,False
