accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
469494110,469494110,5000.0,5000.0,2016-01-01T22:51:58,154.37,Chicago News,US,US,05,01,subscriptions,True,09/2031,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4845.63,2016-01-07T07:25:45,105.66,Quizno's #606921,US,US,02,08,fastfood,True,03/2023,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,154.37,,,,,,False,False
469494110,469494110,5000.0,4739.97,2016-01-13T02:01:17,350.17,Los Angeles News,US,US,02,01,subscriptions,True,11/2030,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,260.03,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-03-23T14:53:21,22.41,Oklahoma City Times,US,US,05,08,subscriptions,False,10/2021,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-04-11T05:49:28,51.4,Cinnabon #297301,US,US,05,01,fastfood,True,09/2030,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4948.6,2016-04-13T02:33:03,0.45,Oklahoma City Post,US,US,09,01,subscriptions,False,07/2024,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,51.4,,,,,,False,False
469494110,469494110,5000.0,4948.15,2016-04-25T23:32:01,1067.89,Starbucks #242505,US,US,02,01,fastfood,True,01/2020,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,51.85,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-05-01T20:28:09,141.77,Burger King #252057,US,US,02,08,fastfood,True,04/2025,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4858.23,2016-05-14T00:04:35,227.7,Subway #408774,US,US,09,08,fastfood,True,06/2032,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,141.77,,,,,,False,False
469494110,469494110,5000.0,4630.53,2016-05-29T17:12:41,180.71,Subway #948913,US,US,09,01,fastfood,True,04/2025,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,369.47,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-06-23T15:31:04,103.59,Domino's Pizza #71452,US,US,09,01,fastfood,True,12/2026,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4896.41,2016-06-24T23:09:42,89.49,Quizno's #676559,US,US,09,01,fastfood,True,11/2024,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,103.59,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-07-06T22:07:58,19.29,Domino's Pizza #107094,US,US,05,01,fastfood,True,11/2025,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4980.71,2016-07-07T05:25:09,344.52,Auntie Anne's #938796,US,US,09,08,fastfood,True,08/2027,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,19.29,,,,,,False,False
469494110,469494110,5000.0,4636.19,2016-07-22T04:12:32,117.14,NY News,US,US,02,01,subscriptions,False,11/2028,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,363.81,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-08-18T23:15:08,16.26,Shake Shack #491454,US,US,05,01,fastfood,True,09/2031,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-09-03T18:25:40,116.5,Quizno's #602023,US,US,05,01,fastfood,True,07/2021,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4883.5,2016-09-04T10:05:05,43.61,Cinnabon #124416,US,US,05,01,fastfood,True,12/2028,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,116.5,,,,,,False,False
469494110,469494110,5000.0,4839.89,2016-09-19T20:18:29,239.09,Dunkin' Donuts #282500,US,US,09,01,fastfood,True,07/2031,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,160.11,,,,,,False,False
469494110,469494110,5000.0,4600.8,2016-09-20T20:00:20,215.3,Dunkin' Donuts #144232,US,US,05,01,fastfood,True,07/2025,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,399.2,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-10-08T02:09:44,75.37,Dunkin' Donuts #55737,US,US,05,08,fastfood,True,05/2030,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4924.63,2016-10-22T14:55:45,276.27,Shake Shack #221321,US,US,05,01,fastfood,True,11/2025,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,75.37,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-11-08T14:55:40,42.02,Los Angeles News,US,US,09,01,subscriptions,False,12/2022,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
469494110,469494110,5000.0,4957.98,2016-11-14T23:03:01,31.35,Domino's Pizza #760664,US,US,02,01,fastfood,True,06/2024,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,42.02,,,,,,False,False
469494110,469494110,5000.0,4926.63,2016-11-23T19:47:42,145.87,Wendys #411574,US,US,09,01,fastfood,True,02/2023,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,73.37,,,,,,False,False
469494110,469494110,5000.0,4780.76,2016-11-27T06:48:06,0.0,Subway #401837,US,US,05,01,fastfood,False,07/2033,2015-11-27,2015-11-27,765,765,6457,ADDRESS_VERIFICATION,,219.24,,,,,,False,False
469494110,469494110,5000.0,5000.0,2016-12-14T00:03:35,26.68,Wall Street Times,US,US,02,01,subscriptions,True,11/2031,2015-11-27,2015-11-27,765,765,6457,PURCHASE,,0.0,,,,,,False,False
