accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
228790989,228790989,7500.0,7500.0,2016-01-19T01:42:33,291.26,Dinosaur Sandwitch Bar #249717,US,US,02,01,food,True,02/2024,2015-07-17,2015-07-17,462,462,5289,PURCHASE,True,,0.0,,,,,,False
228790989,228790989,7500.0,7233.74,2016-02-10T00:48:41,8.4,apple.com,US,US,09,01,online_retail,False,04/2020,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,266.26,,,,,,False
228790989,228790989,7500.0,7225.34,2016-02-19T19:18:28,11.66,target.com,US,US,02,08,online_retail,False,04/2024,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,274.66,,,,,,False
228790989,228790989,7500.0,7213.68,2016-02-20T05:35:06,19.92,staples.com,US,US,02,01,online_retail,False,10/2021,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,286.32,,,,,,False
228790989,228790989,7500.0,7193.76,2016-02-21T13:58:46,278.23,amazon.com,US,US,05,01,online_retail,False,01/2022,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,306.24,,,,,,False
228790989,228790989,7500.0,6940.53,2016-03-05T12:36:55,173.7,sears.com,US,US,02,01,online_retail,False,12/2019,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,559.47,,,,,,False
228790989,228790989,7500.0,6766.83,2016-03-06T07:20:38,119.98,walmart.com,US,US,09,01,online_retail,False,12/2032,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,733.17,,,,,,False
228790989,228790989,7500.0,6646.85,2016-03-11T17:58:12,75.15,ebay.com,US,US,09,01,online_retail,False,01/2028,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,853.15,,,,,,False
228790989,228790989,7500.0,6571.7,2016-03-21T01:09:19,126.65,ebay.com,US,US,05,08,online_retail,False,05/2024,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,928.3,,,,,,False
228790989,228790989,7500.0,6445.05,2016-03-26T10:38:48,32.43,Washington Post,US,US,05,01,subscriptions,False,01/2020,2015-07-17,2015-07-17,462,462,5289,PURCHASE,False,,1054.95,,,,,,False
