accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
504002889,504002889,5000.0,5000.0,2016-01-03T23:56:21,82.48,1st Pub,US,US,09,01,food,True,01/2020,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,0.0,,,,,,False,False
504002889,504002889,5000.0,4917.52,2016-01-06T19:11:25,155.78,34th BBQ #412895,US,US,02,08,food,True,04/2024,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,82.48,,,,,,False,False
504002889,504002889,5000.0,4761.74,2016-01-06T22:50:53,183.86,EZ Putt Putt #69446,US,US,09,01,entertainment,True,01/2020,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,238.26,,,,,,False,False
504002889,504002889,5000.0,4577.88,2016-01-09T11:17:03,132.67,EZ Putt Putt #40513,US,US,02,01,entertainment,False,09/2030,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,422.12,,,,,,False,False
504002889,504002889,5000.0,4445.21,2016-01-23T05:55:17,478.15,AMC #606218,US,US,05,01,entertainment,True,04/2022,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,554.79,,,,,,False,False
504002889,504002889,5000.0,3967.06,2016-01-23T13:24:25,69.96,Dunkin' Donuts #323125,US,US,02,01,fastfood,True,11/2031,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1032.94,,,,,,False,False
504002889,504002889,5000.0,3897.1,2016-01-25T04:19:26,25.05,34th Pub,US,US,09,01,food,True,01/2033,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1102.9,,,,,,False,False
504002889,504002889,5000.0,3872.05,2016-01-29T15:28:19,135.92,AMC #79863,US,US,05,08,entertainment,True,12/2023,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1127.95,,,,,,False,False
504002889,504002889,5000.0,3736.13,2016-01-30T05:09:19,52.56,Wendys #08916,US,US,05,01,fastfood,True,01/2031,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1263.87,,,,,,False,False
504002889,504002889,5000.0,3683.57,2016-01-31T22:08:09,265.95,AMC #79863,US,US,09,01,entertainment,True,02/2026,2013-05-27,2013-05-27,362,562,4843,PURCHASE,,1316.43,,,,,,False,False
504002889,504002889,5000.0,3442.62,2016-02-02T02:53:24,78.45,Popeyes #327293,US,US,02,01,fastfood,True,05/2028,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1557.38,,,,,,False,False
504002889,504002889,5000.0,3364.17,2016-02-05T00:28:52,8.14,AMC #191138,US,US,02,01,entertainment,True,11/2023,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1635.83,,,,,,False,False
504002889,504002889,5000.0,3356.03,2016-02-09T23:22:19,141.62,Dinosaur Sandwitch Bar #303701,US,US,02,01,food,True,03/2022,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1643.97,,,,,,False,False
504002889,504002889,5000.0,3214.41,2016-02-15T08:58:48,127.9,34th BBQ #436606,US,US,05,08,food,True,05/2032,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1785.59,,,,,,False,False
504002889,504002889,5000.0,3086.51,2016-02-16T01:16:23,79.94,LES Pizza,US,US,05,01,food,True,03/2025,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1913.49,,,,,,False,False
504002889,504002889,5000.0,3006.57,2016-02-18T15:08:58,94.15,Downtown BBQ,US,US,09,01,food,True,08/2025,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,1993.43,,,,,,False,False
504002889,504002889,5000.0,2912.42,2016-02-18T17:28:53,21.73,Spotify,US,US,09,01,online_subscriptions,False,11/2030,2013-05-27,2013-05-27,362,362,4843,PURCHASE,,2087.58,,,,,,False,False
