accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
878777040,878777040,15000.0,15000.0,2016-01-05T11:25:21,99.35,Burger King #517920,US,US,05,99,fastfood,True,06/2028,2015-03-25,2015-03-25,485,485,4581,PURCHASE,True,,0.0,,,,,,False
878777040,878777040,15000.0,14900.65,2016-01-10T15:09:27,107.84,Subway #817052,US,US,02,01,fastfood,True,07/2033,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,99.35,,,,,,False
878777040,878777040,15000.0,14792.81,2016-01-10T15:12:21,107.84,Subway #817052,US,US,02,01,fastfood,True,07/2033,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,207.19,,,,,,False
878777040,878777040,15000.0,14709.97,2016-02-25T01:12:40,139.76,Burger King #252057,US,US,09,01,fastfood,True,10/2021,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,290.03,,,,,,False
878777040,878777040,15000.0,14595.21,2016-03-02T19:51:03,832.02,Wendys #14150,US,US,09,01,fastfood,True,12/2024,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,404.79,,,,,,False
878777040,878777040,15000.0,13763.19,2016-03-05T15:14:51,448.92,Burger King #18931,US,US,02,01,fastfood,True,10/2030,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,1236.81,,,,,,False
878777040,878777040,15000.0,13314.27,2016-03-07T02:29:30,296.83,Popeyes #67379,US,US,09,01,fastfood,True,08/2031,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,1685.73,,,,,,False
878777040,878777040,15000.0,13017.44,2016-03-15T13:05:50,93.7,Domino's Pizza #71452,US,US,05,01,fastfood,True,04/2028,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,1982.56,,,,,,False
878777040,878777040,15000.0,12923.74,2016-03-24T20:34:57,511.89,McDonalds #815193,US,US,02,01,fastfood,True,08/2030,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,2076.26,,,,,,False
878777040,878777040,15000.0,12436.85,2016-05-12T16:41:04,32.44,Quizno's #477226,US,US,05,01,fastfood,True,10/2028,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,2563.15,,,,,,False
878777040,878777040,15000.0,12429.41,2016-06-18T10:04:14,84.63,Five Guys #15552,US,US,09,01,fastfood,True,09/2031,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,2570.59,,,,,,False
878777040,878777040,15000.0,12369.78,2016-07-01T15:50:31,37.15,Arbys #09582,US,US,09,01,fastfood,True,02/2027,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,2630.22,,,,,,False
878777040,878777040,15000.0,12332.63,2016-07-03T21:29:46,76.77,Subway #944279,US,US,05,01,fastfood,True,08/2026,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,2667.37,,,,,,False
878777040,878777040,15000.0,12255.86,2016-07-10T09:44:02,301.36,Burger King #733345,US,US,05,01,fastfood,True,12/2028,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,2744.14,,,,,,False
878777040,878777040,15000.0,11954.5,2016-07-29T04:25:46,234.54,Shake Shack #170441,US,US,02,01,fastfood,True,04/2029,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,3045.5,,,,,,False
878777040,878777040,15000.0,11744.96,2016-08-22T19:38:19,78.11,Wendys #857118,US,US,05,08,fastfood,True,12/2029,2015-03-25,2015-03-25,485,485,4581,PURCHASE,False,,3255.04,,,,,,False
