accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
160584486,160584486,15000.0,15000.0,2016-01-11T02:05:28,111.75,staples.com,US,US,02,08,online_retail,04/2022,2013-01-19,2013-01-19,345,345,4068,PURCHASE,True,,0.0,,,,False,,,False
160584486,160584486,15000.0,14888.25,2016-01-13T06:13:10,33.1,sears.com,US,US,05,01,online_retail,11/2031,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,111.75,,,,False,,,False
160584486,160584486,15000.0,14855.15,2016-01-27T09:18:44,154.88,discount.com,US,US,05,01,online_retail,10/2021,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,144.85,,,,False,,,False
160584486,160584486,15000.0,15000.0,2016-02-09T08:22:10,97.5,amazon.com,US,US,02,08,online_retail,03/2029,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,0.0,,,,False,,,False
160584486,160584486,15000.0,14902.5,2016-02-09T19:20:16,272.75,sears.com,US,US,05,01,online_retail,07/2026,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,97.5,,,,False,,,False
160584486,160584486,15000.0,14629.75,2016-02-12T17:02:49,90.84,target.com,US,US,09,01,online_retail,09/2020,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,370.25,,,,False,,,False
160584486,160584486,15000.0,14538.91,2016-02-12T19:09:25,66.2,discount.com,US,US,02,01,online_retail,02/2027,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,461.09,,,,False,,,False
160584486,160584486,15000.0,14472.71,2016-02-16T02:35:15,16.8,amazon.com,US,US,05,08,online_retail,12/2032,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,527.29,,,,False,,,False
160584486,160584486,15000.0,14455.91,2016-02-25T10:43:47,173.55,staples.com,US,US,09,01,online_retail,09/2031,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,544.09,,,,False,,,False
160584486,160584486,15000.0,14282.36,2016-02-26T16:31:13,118.65,oldnavy.com,US,US,02,01,online_retail,09/2022,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,717.64,,,,False,,,False
160584486,160584486,15000.0,15000.0,2016-03-10T22:19:40,21.87,discount.com,US,US,05,01,online_retail,09/2023,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,0.0,,,,False,,,False
160584486,160584486,15000.0,14978.13,2016-03-22T20:48:04,176.67,discount.com,US,US,09,01,online_retail,10/2028,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,21.87,,,,False,,,False
160584486,160584486,15000.0,15000.0,2016-04-01T03:41:11,306.5,oldnavy.com,US,US,05,01,online_retail,12/2021,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,0.0,,,,False,,,False
160584486,160584486,15000.0,14693.5,2016-04-03T09:32:41,82.95,apple.com,US,US,05,08,online_retail,08/2020,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,306.5,,,,False,,,False
160584486,160584486,15000.0,14610.55,2016-04-13T03:39:29,164.27,alibaba.com,US,US,09,01,online_retail,11/2026,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,389.45,,,,False,,,False
160584486,160584486,15000.0,15000.0,2016-05-04T17:02:05,111.94,discount.com,US,US,02,01,online_retail,06/2030,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,0.0,,,,False,,,False
160584486,160584486,15000.0,14888.06,2016-05-05T07:35:25,267.19,sears.com,US,US,80,01,online_retail,03/2021,2013-01-19,2016-01-11,345,325,4068,PURCHASE,False,,111.94,,,,False,,,False
160584486,160584486,15000.0,14620.87,2016-05-17T22:49:17,166.66,AMC #724446,US,US,02,01,entertainment,10/2020,2013-01-19,2016-01-11,345,345,4068,PURCHASE,False,,379.13,,,,True,,,False
