accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
781355853,781355853,20000.0,20000.0,2016-01-06T12:20:47,156.28,Fresh eCards,US,US,05,08,online_gifts,09/2026,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,0.0,,,,False,,,False,False
781355853,781355853,20000.0,19843.72,2016-01-08T21:07:25,121.47,cheapfast.com,US,US,02,01,online_retail,12/2020,2015-06-14,2015-06-14,654,654,612,PURCHASE,,156.28,,,,False,,,False,False
781355853,781355853,20000.0,19722.25,2016-01-11T17:41:06,96.18,target.com,US,US,05,01,online_retail,06/2026,2015-06-14,2015-06-14,654,654,612,PURCHASE,,277.75,,,,False,,,False,False
781355853,781355853,20000.0,19626.07,2016-01-18T20:40:10,80.29,discount.com,US,US,09,08,online_retail,10/2028,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,373.93,,,,False,,,False,True
781355853,781355853,20000.0,19545.78,2016-01-31T05:32:56,68.86,Blue Mountain Online Services,US,US,02,01,online_gifts,09/2032,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,454.22,,,,False,,,False,False
781355853,781355853,20000.0,19501.92,2016-02-01T16:48:00,12.88,Next Day eCards,US,US,02,01,online_gifts,07/2023,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,498.08,,,,False,,,False,False
781355853,781355853,20000.0,19489.04,2016-02-02T04:23:01,302.44,Fresh Flowers,US,US,05,01,online_gifts,01/2030,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,510.96,,,,False,,,False,False
781355853,781355853,20000.0,19186.6,2016-02-03T04:29:13,153.08,Next Day eCards,US,US,05,01,online_gifts,01/2023,2015-06-14,2015-06-14,654,654,612,PURCHASE,,813.4,,,,False,,,False,False
781355853,781355853,20000.0,19033.52,2016-02-05T21:22:46,22.25,Fresh eCards,US,US,05,01,online_gifts,02/2025,2015-06-14,2015-06-14,654,654,612,PURCHASE,,966.48,,,,False,,,False,False
781355853,781355853,20000.0,19011.27,2016-02-08T14:14:27,4.99,Fresh Flowers,US,US,05,01,online_gifts,06/2023,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,988.73,,,,False,,,False,False
781355853,781355853,20000.0,19006.28,2016-02-10T08:37:09,18.82,Fresh Online Services,US,US,09,01,online_gifts,02/2020,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,993.72,,,,False,,,False,False
781355853,781355853,20000.0,18987.46,2016-02-12T04:19:00,126.38,Next Day eCards,US,US,90,01,online_gifts,04/2029,2015-06-14,2015-06-14,654,654,612,PURCHASE,,1012.54,,,,True,,,False,False
781355853,781355853,20000.0,18861.08,2016-02-13T06:29:31,35.44,sears.com,US,US,02,01,online_retail,02/2020,2015-06-14,2015-06-14,654,654,612,PURCHASE,,1138.92,,,,False,,,False,False
781355853,781355853,20000.0,18825.64,2016-02-13T14:08:36,119.48,Fresh Flowers,US,US,05,01,online_gifts,08/2029,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,1174.36,,,,False,,,False,False
781355853,781355853,20000.0,18706.16,2016-02-16T14:26:34,4.13,ebay.com,US,US,09,01,online_retail,06/2021,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,1293.84,,,,False,,,False,False
781355853,781355853,20000.0,18702.03,2016-02-18T20:44:13,215.93,Next Day eCards,US,US,02,08,online_gifts,10/2022,2015-06-14,2015-06-14,654,654,612,PURCHASE,,1297.97,,,,False,,,False,False
781355853,781355853,20000.0,18486.1,2016-02-24T05:10:24,162.96,walmart.com,US,US,09,99,online_retail,01/2027,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,1513.9,,,,False,,,False,False
781355853,781355853,20000.0,18323.14,2016-02-25T07:02:59,80.1,Mobile eCards,US,US,05,08,online_gifts,06/2022,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,1676.86,,,,False,,,False,False
781355853,781355853,20000.0,18243.04,2016-02-28T15:37:04,123.24,oldnavy.com,US,US,05,01,online_retail,06/2029,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,1756.96,,,,False,,,False,False
781355853,781355853,20000.0,18144.8,2016-03-01T01:10:38,19.94,Blue Mountain eCards,US,US,09,01,online_gifts,08/2025,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,1855.2,,,,False,,,False,False
781355853,781355853,20000.0,18124.86,2016-03-02T07:04:34,171.38,Fresh Flowers,US,US,02,01,online_gifts,07/2031,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,1875.14,,,,False,,,False,False
781355853,781355853,20000.0,17953.48,2016-03-02T20:52:24,492.03,discount.com,US,US,02,01,online_retail,08/2021,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,2046.52,,,,False,,,False,False
781355853,781355853,20000.0,17461.45,2016-03-10T18:22:02,85.92,Blue Mountain eCards,US,US,02,01,online_gifts,02/2027,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,2538.55,,,,False,,,False,False
781355853,781355853,20000.0,17375.53,2016-03-14T10:40:07,109.6,Blue Mountain Online Services,US,US,05,01,online_gifts,02/2032,2015-06-14,2015-06-14,654,654,612,PURCHASE,,2624.47,,,,False,,,False,False
781355853,781355853,20000.0,17265.93,2016-03-17T08:18:18,228.72,Mobile eCards,US,US,05,01,online_gifts,05/2026,2015-06-14,2015-06-14,301,301,3221,PURCHASE,,2734.07,,,,False,,,False,False
