accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
919724194,919724194,10000.0,10000.0,2016-04-07T13:46:57,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,0.0,,,,,False,,,False,False
919724194,919724194,10000.0,10000.0,2016-05-07T15:24:31,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,0.0,,,,,False,,,False,False
919724194,919724194,10000.0,10000.0,2016-06-07T11:48:25,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,0.0,,,,,False,,,False,False
919724194,919724194,10000.0,10000.0,2016-07-08T18:49:45,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,0.0,,,,,False,,,False,False
919724194,919724194,10000.0,10000.0,2016-08-07T20:11:06,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,0.0,,,,,False,,,False,False
919724194,919724194,10000.0,10000.0,2016-09-08T17:45:18,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,0.0,,,,,False,,,False,False
919724194,919724194,10000.0,9981.69,2016-09-16T15:27:25,61.19,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,18.31,,,,09,True,,,False,False
919724194,919724194,10000.0,9920.5,2016-09-29T23:35:49,58.91,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,79.5,,,,09,True,,,False,False
919724194,919724194,10000.0,9886.59,2016-10-10T12:24:45,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,113.41,,,,,False,,,False,False
919724194,919724194,10000.0,9868.28,2016-10-14T09:51:21,67.48,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,131.72,,,,09,True,,,False,False
919724194,919724194,10000.0,9800.8,2016-10-28T20:16:23,58.91,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,199.2,,,,09,True,,,False,False
919724194,919724194,10000.0,9766.89,2016-11-10T20:33:45,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,233.11,,,,,False,,,False,False
919724194,919724194,10000.0,9748.58,2016-11-12T05:09:26,58.91,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,251.42,,,,09,True,,,False,False
919724194,919724194,10000.0,9689.67,2016-11-25T14:57:58,71.78,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,310.33,,,,09,True,,,False,False
919724194,919724194,10000.0,9642.89,2016-12-08T20:04:36,58.91,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,357.11,,,,09,True,,,False,False
919724194,919724194,10000.0,9583.98,2016-12-12T10:51:27,18.31,abc.com,US,US,01,online_subscriptions,11/2029,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,416.02,,,,,False,,,False,False
919724194,919724194,10000.0,9565.67,2016-12-22T06:12:36,58.91,Texas Gas #232247,US,US,01,fuel,08/2022,2014-12-19,2014-12-19,513,513,1824,PURCHASE,,434.33,,,,09,True,,,False,False
