accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
249907128,249907128,500.0,500.0,2016-01-02T08:26:34,14.11,Universe Massage #70014,US,US,02,08,personal care,True,08/2026,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,485.89,2016-01-02T12:52:39,95.97,Northtown Salon,US,US,05,01,personal care,True,11/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,14.11,,,,,,False,False
249907128,249907128,500.0,389.92,2016-01-08T11:10:59,124.13,Universe Massage #733048,US,US,05,01,personal care,True,11/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,110.08,,,,,,False,False
249907128,249907128,500.0,265.79,2016-01-14T04:38:32,93.19,Universe Massage #481601,US,US,05,01,personal care,True,10/2028,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,234.21,,,,,,False,False
249907128,249907128,500.0,172.6,2016-01-14T07:42:26,56.24,West End Beauty #220471,US,US,02,01,personal care,True,06/2025,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,327.4,,,,,,False,False
249907128,249907128,500.0,116.36,2016-01-15T14:15:37,43.97,Universe Massage #725790,US,US,05,01,personal care,True,01/2033,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,383.64,,,,,,False,False
249907128,249907128,500.0,72.39,2016-01-20T06:26:14,52.42,West End Beauty #178111,US,US,02,01,personal care,True,10/2020,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,427.61,,,,,,False,False
249907128,249907128,500.0,500.0,2016-01-22T12:26:15,52.42,West End Beauty #178111,US,US,02,01,personal care,True,10/2020,2014-10-25,2014-10-25,496,496,9601,REVERSAL,,0.0,,,,,,False,False
249907128,249907128,500.0,500.0,2016-01-22T22:44:18,102.32,Northtown Beauty,US,US,09,01,personal care,True,06/2020,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,397.68,2016-01-26T08:12:17,83.57,Universe Massage #596422,US,US,05,08,personal care,True,10/2022,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,102.32,,,,,,False,False
249907128,249907128,500.0,314.11,2016-01-27T15:32:59,167.7,West End Beauty #178111,US,US,05,08,personal care,True,03/2026,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,185.89,,,,,,False,False
249907128,249907128,500.0,146.41,2016-01-31T08:07:29,550.5,Universe Massage #859227,US,US,80,01,personal care,True,05/2023,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,353.59,,,,,,False,False
249907128,249907128,500.0,500.0,2016-02-09T12:12:57,229.48,West End Beauty #240693,US,US,09,08,personal care,True,12/2022,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,270.52,2016-02-11T05:53:05,57.01,West End Beauty #721713,US,US,02,01,personal care,True,11/2029,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,229.48,,,,,,False,False
249907128,249907128,500.0,213.51,2016-02-18T03:25:08,23.81,Universe Massage #807254,US,US,02,01,personal care,True,12/2019,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,286.49,,,,,,False,False
249907128,249907128,500.0,189.7,2016-02-18T04:23:53,8.08,Play Store,US,US,09,01,mobileapps,False,10/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,310.3,,,,,,False,False
249907128,249907128,500.0,181.62,2016-02-20T00:38:29,142.38,West End Beauty #234021,US,US,05,01,personal care,True,05/2027,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,318.38,,,,,,False,False
249907128,249907128,500.0,39.24,2016-02-21T22:33:02,155.78,Universe Massage #357768,CAN,CAN,05,01,personal care,True,05/2033,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,460.76,,,,,,False,False
249907128,249907128,500.0,433.5,2016-02-22T04:07:48,23.15,Universe Massage #396482,US,US,05,08,personal care,True,02/2027,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,66.5,,,,,,False,False
249907128,249907128,500.0,410.35,2016-02-24T07:10:52,61.87,Universe Massage #524036,US,US,05,01,personal care,True,05/2033,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,89.65,,,,,,False,False
249907128,249907128,500.0,500.0,2016-03-03T21:04:27,194.96,Universe Massage #126753,US,US,09,01,personal care,True,04/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,305.04,2016-03-04T07:10:00,68.2,West End Beauty #178111,US,US,09,01,personal care,True,07/2025,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,194.96,,,,,,False,False
249907128,249907128,500.0,236.84,2016-03-05T00:32:58,64.55,Universe Massage #70014,US,US,09,01,personal care,True,09/2029,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,263.16,,,,,,False,False
249907128,249907128,500.0,172.29,2016-03-07T21:51:21,9.71,West End Beauty #195148,US,US,09,01,personal care,True,02/2025,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,327.71,,,,,,False,False
249907128,249907128,500.0,162.58,2016-03-09T13:34:22,114.19,West End Beauty #469474,US,US,09,01,personal care,True,04/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,337.42,,,,,,False,False
249907128,249907128,500.0,48.39,2016-03-16T16:47:05,76.0,gap.com,US,US,02,01,online_retail,False,01/2029,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,451.61,,,,,,False,False
249907128,249907128,500.0,488.56,2016-03-17T09:42:15,302.64,Universe Massage #782984,US,US,05,08,personal care,True,10/2032,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,11.44,,,,,,False,False
249907128,249907128,500.0,185.92,2016-03-19T08:57:15,8.08,Play Store,US,US,09,01,mobileapps,False,10/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,314.08,,,,,,False,False
249907128,249907128,500.0,177.84,2016-03-20T07:39:26,325.05,West End Beauty #560473,US,US,90,01,personal care,True,12/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,322.16,,,,,,False,False
249907128,249907128,500.0,251.89,2016-03-22T13:41:00,307.26,Universe Massage #95869,US,US,09,01,personal care,True,07/2022,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,248.11,,,,,,False,False
249907128,249907128,500.0,466.94,2016-03-23T01:55:44,134.73,West End Beauty #469474,US,US,09,01,personal care,True,09/2028,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,33.06,,,,,,False,False
249907128,249907128,500.0,332.21,2016-03-24T13:08:18,153.49,West End Beauty #240693,US,US,02,08,personal care,True,06/2030,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,167.79,,,,,,False,False
249907128,249907128,500.0,178.72,2016-03-26T12:33:28,157.56,Universe Massage #524036,US,US,,08,personal care,True,11/2021,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,321.28,,,,,,False,False
249907128,249907128,500.0,462.72,2016-03-27T12:33:44,259.07,West End Beauty #240693,US,US,05,01,personal care,True,08/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,37.28,,,,,,False,False
249907128,249907128,500.0,203.65,2016-03-28T12:07:21,49.38,Universe Massage #733048,US,US,80,01,personal care,True,11/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,296.35,,,,,,False,False
249907128,249907128,500.0,500.0,2016-04-01T03:22:05,105.25,53rd Massage,US,US,09,01,personal care,True,01/2029,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,394.75,2016-04-04T12:05:12,348.84,West End Beauty #26875,US,US,05,01,personal care,True,05/2027,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,105.25,,,,,,False,False
249907128,249907128,500.0,45.91,2016-04-10T10:44:24,198.35,West End Beauty #234286,,US,09,01,personal care,True,02/2033,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,454.09,,,,,,False,False
249907128,249907128,500.0,316.28,2016-04-12T11:35:29,288.72,West End Beauty #560473,US,US,05,01,personal care,True,08/2031,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,183.72,,,,,,False,False
249907128,249907128,500.0,27.56,2016-04-13T00:19:06,275.49,West End Beauty #220471,US,US,05,01,personal care,True,07/2021,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,472.44,,,,,,False,False
249907128,249907128,500.0,368.43,2016-04-16T06:43:46,302.64,Universe Massage #782984,US,US,05,08,personal care,True,10/2032,2014-10-25,2014-10-25,496,496,9601,REVERSAL,,131.57,,,,,,False,False
249907128,249907128,500.0,500.0,2016-04-16T16:35:48,242.08,Universe Massage #859227,US,US,09,01,personal care,True,10/2031,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,257.92,2016-04-18T20:51:21,8.08,Play Store,US,US,09,01,mobileapps,False,10/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,242.08,,,,,,False,False
249907128,249907128,500.0,249.84,2016-04-18T23:47:29,230.25,Universe Massage #733048,US,US,05,01,personal care,True,04/2023,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,250.16,,,,,,False,False
249907128,249907128,500.0,500.0,2016-04-19T20:33:23,102.07,86th Massage,US,US,02,01,personal care,True,12/2024,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,397.93,2016-04-20T17:34:15,159.52,86th Massage,US,US,02,01,personal care,True,05/2033,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,102.07,,,,,,False,False
249907128,249907128,500.0,238.41,2016-04-25T05:53:15,105.43,Universe Massage #84171,US,US,09,01,personal care,True,12/2023,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,261.59,,,,,,False,False
249907128,249907128,500.0,132.98,2016-04-29T21:43:20,3.79,Northtown Beauty,US,US,05,01,personal care,True,07/2022,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,367.02,,,,,,False,False
249907128,249907128,500.0,500.0,2016-05-01T06:17:24,493.26,Universe Massage #804502,US,US,09,01,personal care,True,05/2023,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,0.0,,,,,,False,False
249907128,249907128,500.0,301.53,2016-05-12T04:06:07,161.3,West End Beauty #220471,US,US,02,01,personal care,True,01/2021,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,198.47,,,,,,False,False
249907128,249907128,500.0,140.23,2016-05-12T04:59:47,68.61,Universe Massage #377344,US,US,09,01,personal care,True,04/2033,2014-10-25,2014-10-25,496,496,9601,PURCHASE,,359.77,,,,,,False,False
