accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
914737878,914737878,10000.0,10000.0,2016-01-03T06:11:01,196.89,Domino's Pizza #530652,US,US,09,01,fastfood,True,03/2021,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,0.0,,,,,,False,False
914737878,914737878,10000.0,9803.11,2016-01-04T03:01:26,245.59,Universe Massage #511290,US,US,09,01,personal care,True,02/2029,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,196.89,,,,,,False,False
914737878,914737878,10000.0,9557.52,2016-01-04T22:41:00,51.77,Universe Massage #807254,US,US,09,01,personal care,True,09/2029,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,442.48,,,,,,False,False
914737878,914737878,10000.0,9505.75,2016-01-10T16:08:57,34.5,Universe Massage #396482,US,US,09,01,personal care,True,07/2022,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,494.25,,,,,,False,False
914737878,914737878,10000.0,9471.25,2016-01-10T16:56:08,77.49,Universe Massage #541885,US,US,05,01,personal care,True,05/2021,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,528.75,,,,,,False,False
914737878,914737878,10000.0,9393.76,2016-01-10T22:33:13,91.17,Dunkin' Donuts #69549,US,US,02,01,fastfood,True,05/2030,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,606.24,,,,,,False,False
914737878,914737878,10000.0,9302.59,2016-01-15T04:40:15,0.0,86th Massage,US,US,09,01,personal care,False,11/2023,2015-03-22,2015-03-22,188,188,4466,ADDRESS_VERIFICATION,,697.41,,,,,,False,False
914737878,914737878,10000.0,9302.59,2016-01-15T08:36:09,54.43,Universe Massage #928178,US,US,05,08,personal care,True,02/2033,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,697.41,,,,,,False,False
914737878,914737878,10000.0,9248.16,2016-01-15T23:21:03,191.77,Dunkin' Donuts #827617,US,US,09,01,fastfood,True,08/2028,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,751.84,,,,,,False,False
914737878,914737878,10000.0,9056.39,2016-01-16T20:55:50,68.65,Universe Massage #219515,US,US,05,01,personal care,True,11/2021,2015-03-22,2015-03-22,188,188,4466,PURCHASE,,943.61,,,,,,False,False
