accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
867922752,867922752,7500.0,7500.0,2016-01-12T07:15:48,47.0,Fresh Flowers,US,US,05,01,online_gifts,09/2030,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,False,,,False,False
867922752,867922752,7500.0,7453.0,2016-01-13T01:23:56,9.44,Uber,US,US,02,01,rideshare,10/2027,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,47.0,,,,False,,,False,False
867922752,867922752,7500.0,7443.56,2016-01-23T02:41:29,104.44,AMC #706324,US,US,02,01,entertainment,10/2027,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,56.44,,,,True,,,False,False
867922752,867922752,7500.0,7500.0,2016-02-07T21:10:04,296.78,Blue Mountain Online Services,US,US,90,01,online_gifts,11/2026,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,False,,,False,True
867922752,867922752,7500.0,7203.22,2016-02-14T21:32:32,334.47,AMC #706324,US,US,02,01,entertainment,11/2032,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,296.78,,,,True,,,False,False
867922752,867922752,7500.0,6868.75,2016-02-29T00:51:39,9.09,AMC #552863,US,US,02,01,entertainment,09/2023,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,631.25,,,,True,,,False,False
867922752,867922752,7500.0,7500.0,2016-03-08T11:32:48,90.25,Regal Cinemas #05791,US,US,05,01,entertainment,06/2022,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,True,,,False,False
867922752,867922752,7500.0,7409.75,2016-03-28T13:10:35,8.78,EZ Putt Putt #240241,US,US,09,01,entertainment,04/2033,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,90.25,,,,True,,,False,False
867922752,867922752,7500.0,7500.0,2016-04-06T14:32:15,39.91,EZ Putt Putt #982199,US,US,09,01,entertainment,07/2027,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,True,,,False,False
867922752,867922752,7500.0,7460.09,2016-04-09T23:57:31,14.25,AMC #724446,US,US,05,99,entertainment,01/2023,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,39.91,,,,True,,,False,False
867922752,867922752,7500.0,7500.0,2016-05-09T08:33:57,64.86,AMC #74121,US,US,09,01,entertainment,08/2031,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,True,,,False,False
867922752,867922752,7500.0,7435.14,2016-05-29T13:40:31,82.49,Uber,US,US,05,01,rideshare,04/2022,2015-10-23,2015-10-23,659,689,1242,PURCHASE,,64.86,,,,False,,,False,False
867922752,867922752,7500.0,7500.0,2016-06-11T16:52:51,34.03,Fresh Flowers,US,US,02,01,online_gifts,03/2033,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,False,,,False,False
867922752,867922752,7500.0,7465.97,2016-06-13T03:40:09,219.64,EZ Putt Putt #982199,US,US,05,01,entertainment,08/2023,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,34.03,,,,True,,,False,False
867922752,867922752,7500.0,7246.33,2016-06-17T19:21:06,12.98,EZ Putt Putt #240241,US,US,09,01,entertainment,12/2028,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,253.67,,,,True,,,False,False
867922752,867922752,7500.0,7233.35,2016-06-24T13:46:47,93.81,Lyft,US,US,09,01,rideshare,01/2021,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,266.65,,,,False,,,False,False
867922752,867922752,7500.0,7500.0,2016-07-12T17:20:38,318.25,AMC #606218,US,US,05,01,entertainment,04/2025,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,True,,,False,False
867922752,867922752,7500.0,7181.75,2016-07-12T17:21:01,318.25,AMC #606218,US,US,05,01,entertainment,04/2025,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,318.25,,,,True,,,False,False
867922752,867922752,7500.0,7500.0,2016-08-14T06:29:19,199.12,AMC #74121,US,US,05,01,entertainment,03/2031,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,True,,,False,False
867922752,867922752,7500.0,7300.88,2016-08-24T17:18:00,69.89,EZ Putt Putt #69446,US,US,09,01,entertainment,10/2023,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,199.12,,,,False,,,False,False
867922752,867922752,7500.0,7230.99,2016-08-31T01:38:36,358.4,AMC #706324,US,US,02,01,entertainment,07/2023,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,269.01,,,,True,,,False,False
867922752,867922752,7500.0,7500.0,2016-09-07T00:04:23,28.62,AMC #191138,US,US,09,08,entertainment,07/2030,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,True,,,False,False
867922752,867922752,7500.0,7471.38,2016-09-20T11:57:30,28.8,AMC #606218,US,US,05,01,entertainment,02/2023,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,28.62,,,,True,,,False,False
867922752,867922752,7500.0,7442.58,2016-09-28T19:11:53,241.21,Regal Cinemas #05791,US,US,05,01,entertainment,11/2030,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,57.42,,,,True,,,False,False
867922752,867922752,7500.0,7500.0,2016-10-13T20:48:54,73.48,EZ Putt Putt #240241,US,US,05,01,entertainment,10/2029,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,0.0,,,,True,,,False,False
867922752,867922752,7500.0,7426.52,2016-10-26T01:41:05,20.19,EZ Putt Putt #982199,US,US,09,08,entertainment,12/2022,2015-10-23,2015-10-23,659,659,1242,PURCHASE,,73.48,,,,True,,,False,False
