accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
518463465,518463465,1000.0,1000.0,2016-01-30T21:51:09,15.97,KFC #760509,US,09,01,fastfood,True,11/2027,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,0.0,,,,,,,False,False
518463465,518463465,1000.0,1000.0,2016-02-03T18:04:25,111.62,Domino's Pizza #55586,US,05,01,fastfood,True,12/2028,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,0.0,,,,US,,,False,False
518463465,518463465,1000.0,888.38,2016-02-07T07:09:49,111.92,Domino's Pizza #773918,US,02,01,fastfood,True,02/2032,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,111.62,,,,US,,,False,False
518463465,518463465,1000.0,801.46,2016-04-26T14:50:34,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,198.54,,,,US,,,False,False
518463465,518463465,1000.0,818.46,2016-05-15T01:29:12,193.72,Hardee's #914178,US,05,01,fastfood,True,11/2025,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,181.54,,,,US,,,False,False
518463465,518463465,1000.0,624.74,2016-05-26T17:09:37,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,375.26,,,,US,,,False,False
518463465,518463465,1000.0,641.74,2016-06-09T21:18:11,0.0,Burger King #252057,US,09,08,fastfood,False,12/2029,2013-05-22,2013-05-22,485,485,9901,ADDRESS_VERIFICATION,,358.26,,,,US,,,False,False
518463465,518463465,1000.0,641.74,2016-06-11T10:13:37,17.14,Taco Bell #780352,US,05,08,fastfood,True,07/2025,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,358.26,,,,US,,,False,False
518463465,518463465,1000.0,624.6,2016-06-11T12:08:41,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,375.4,,,,US,,,False,False
518463465,518463465,1000.0,589.68,2016-06-18T14:10:03,109.3,Dunkin' Donuts #795323,US,09,01,fastfood,True,03/2026,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,410.32,,,,US,,,False,False
518463465,518463465,1000.0,480.38,2016-06-25T02:51:04,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,519.62,,,,US,,,False,False
518463465,518463465,1000.0,445.46,2016-06-26T02:58:40,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,554.54,,,,US,,,False,False
518463465,518463465,1000.0,462.46,2016-07-02T17:05:41,57.36,Auntie Anne's #775011,US,09,01,fastfood,True,02/2021,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,537.54,,,,US,,,False,False
518463465,518463465,1000.0,405.1,2016-07-08T20:52:49,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,594.9,,,,US,,,False,False
518463465,518463465,1000.0,370.18,2016-07-23T10:09:17,37.1,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,629.82,,,,US,,,False,False
518463465,518463465,1000.0,333.08,2016-07-27T15:50:19,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,666.92,,,,US,,,False,False
518463465,518463465,1000.0,350.08,2016-08-04T10:37:20,25.79,Krispy Kreme #643109,US,09,01,fastfood,True,04/2027,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,649.92,,,,US,,,False,False
518463465,518463465,1000.0,324.29,2016-08-06T19:26:07,36.04,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,675.71,,,,US,,,False,False
518463465,518463465,1000.0,288.25,2016-08-20T19:25:45,36.41,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,711.75,,,,US,,,False,False
518463465,518463465,1000.0,251.84,2016-08-28T11:34:56,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,748.16,,,,US,,,False,False
518463465,518463465,1000.0,268.84000000000003,2016-09-02T04:56:52,77.29,Auntie Anne's #987221,US,05,01,fastfood,True,04/2032,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,731.16,,,,US,,,False,False
518463465,518463465,1000.0,191.55,2016-09-04T08:39:07,35.74,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,808.45,,,,US,,,False,False
518463465,518463465,1000.0,155.81,2016-09-04T22:54:27,4.02,In-N-Out #850934,US,05,08,fastfood,True,01/2025,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,844.19,,,,US,,,False,False
518463465,518463465,1000.0,151.79,2016-09-13T15:50:46,0.0,Krispy Kreme #967169,US,09,08,fastfood,False,12/2024,2013-05-22,2013-05-22,485,485,9901,ADDRESS_VERIFICATION,,848.21,,,,US,,,False,False
518463465,518463465,1000.0,151.79,2016-09-17T14:23:29,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,848.21,,,,US,,,False,False
518463465,518463465,1000.0,116.87,2016-09-27T20:33:29,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,883.13,,,,US,,,False,False
518463465,518463465,1000.0,108.87,2016-09-30T16:49:35,87.69,McDonalds #358547,US,05,01,fastfood,True,06/2025,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,891.13,,,,US,,,False,False
518463465,518463465,1000.0,915.72,2016-10-01T10:51:36,600.5,Burger King #528699,US,09,01,fastfood,True,10/2021,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,84.28,,,,US,,,False,False
518463465,518463465,1000.0,315.22,2016-10-01T17:41:11,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,684.78,,,,US,,,False,False
518463465,518463465,1000.0,280.3,2016-10-05T05:09:56,72.71,Domino's Pizza #773918,US,02,08,fastfood,True,07/2027,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,719.7,,,,US,,,False,False
518463465,518463465,1000.0,207.59,2016-10-09T03:20:14,66.35,Domino's Pizza #215325,US,09,01,fastfood,True,08/2023,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,792.41,,,,US,,,False,False
518463465,518463465,1000.0,141.24,2016-10-14T15:06:45,33.78,EZ Putt Putt #40513,US,,01,entertainment,True,11/2026,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,858.76,,,,US,,,False,False
518463465,518463465,1000.0,107.46,2016-10-15T05:53:19,35.33,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,892.54,,,,US,,,False,False
518463465,518463465,1000.0,72.13,2016-10-20T06:38:34,133.26,Burger King #655453,US,05,08,fastfood,False,08/2021,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,927.87,,,,US,,,False,False
518463465,518463465,1000.0,716.34,2016-10-20T06:41:08,133.26,Burger King #655453,US,05,08,fastfood,False,08/2021,2013-05-22,2013-05-22,485,485,9901,REVERSAL,,283.66,,,,US,,,False,False
518463465,518463465,1000.0,849.6,2016-10-24T00:30:08,34.66,Subway #931512,US,09,01,fastfood,True,07/2023,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,150.4,,,,US,,,False,False
518463465,518463465,1000.0,814.94,2016-10-29T15:19:59,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,185.06,,,,US,,,False,False
518463465,518463465,1000.0,806.94,2016-10-29T19:01:50,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,193.06,,,,US,,,False,False
518463465,518463465,1000.0,797.02,2016-11-12T07:37:39,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,202.98,,,,US,,,False,False
518463465,518463465,1000.0,762.1,2016-11-17T07:12:31,120.49,Subway #944279,US,02,01,fastfood,True,05/2023,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,237.9,,,,US,,,False,False
518463465,518463465,1000.0,641.61,2016-11-24T03:06:56,24.52,Quizno's #908657,US,05,01,fastfood,True,07/2031,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,358.39,,,,US,,,False,False
518463465,518463465,1000.0,617.09,2016-11-26T16:06:25,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,382.91,,,,US,,,False,False
518463465,518463465,1000.0,582.17,2016-11-30T11:58:18,8.0,abc.com,US,09,01,online_subscriptions,False,10/2022,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,417.83,,,,US,,,False,False
518463465,518463465,1000.0,599.17,2016-12-11T09:40:13,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,400.83,,,,US,,,False,False
518463465,518463465,1000.0,564.25,2016-12-11T22:04:39,312.74,Starbucks #587257,US,05,01,fastfood,True,12/2025,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,435.75,,,,US,,,False,False
518463465,518463465,1000.0,251.51,2016-12-20T07:19:08,98.42,Popeyes #607406,US,05,01,fastfood,True,10/2029,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,748.49,,,,US,,,False,False
518463465,518463465,1000.0,153.09,2016-12-20T11:26:30,262.08,Popeyes #327293,US,05,08,fastfood,True,08/2030,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,846.91,,,,US,,,False,False
518463465,518463465,1000.0,256.52,2016-12-24T14:30:34,34.92,Shell Gas #06052,US,05,01,fuel,True,06/2024,2013-05-22,2013-05-22,485,485,9901,PURCHASE,,743.48,,,,US,,,False,False
