accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
179821949,179821949,50000.0,50000.0,2016-01-05T06:40:56,178.07,AMC #74121,US,US,09,01,entertainment,10/2024,2015-03-24,2015-03-24,888,888,9091,PURCHASE,True,,0.0,,,,False,,,False
179821949,179821949,50000.0,49821.93,2016-01-06T23:53:48,140.59,AMC #79863,US,US,02,99,entertainment,12/2032,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,178.07,,,,False,,,False
179821949,179821949,50000.0,49681.34,2016-01-09T05:18:25,284.93,AMC #606218,US,US,02,01,entertainment,06/2024,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,318.66,,,,True,,,False
179821949,179821949,50000.0,49396.41,2016-01-22T19:55:39,30.22,AMC #128743,US,US,02,01,entertainment,02/2032,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,603.59,,,,True,,,False
179821949,179821949,50000.0,49366.19,2016-01-27T17:23:26,13.59,netflix.com,US,US,05,01,online_subscriptions,10/2023,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,633.81,,,,False,,,False
179821949,179821949,50000.0,50000.0,2016-02-01T22:30:40,305.04,Regal Cinemas #729464,US,US,05,08,entertainment,06/2026,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,0.0,,,,False,,,False
179821949,179821949,50000.0,49694.96,2016-02-10T16:56:07,66.03,Planet Fitness #243981,US,US,09,01,health,06/2030,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,305.04,,,,False,,,False
179821949,179821949,50000.0,49628.93,2016-02-14T22:21:08,0.13,CVS #923193,US,US,02,01,health,06/2032,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,371.07,,,,False,,,False
179821949,179821949,50000.0,49628.8,2016-02-18T00:14:20,52.53,EZ Putt Putt #755869,,US,02,01,entertainment,05/2024,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,371.2,,,,False,,,False
179821949,179821949,50000.0,49576.27,2016-02-28T10:21:18,13.59,netflix.com,US,US,05,01,online_subscriptions,10/2023,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,423.73,,,,False,,,False
179821949,179821949,50000.0,50000.0,2016-03-09T23:13:28,66.89,WSC #491417,US,US,05,01,health,01/2025,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,0.0,,,,True,,,False
179821949,179821949,50000.0,49933.11,2016-03-10T05:40:15,12.41,AMC #692956,US,US,90,01,entertainment,07/2031,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,66.89,,,,True,,,False
179821949,179821949,50000.0,49920.7,2016-03-12T21:23:52,31.49,NYSC #93575,US,US,02,01,health,06/2033,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,79.3,,,,False,,,False
179821949,179821949,50000.0,49889.21,2016-03-31T09:21:56,13.59,netflix.com,US,US,05,01,online_subscriptions,10/2023,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,110.79,,,,False,,,False
179821949,179821949,50000.0,50000.0,2016-04-04T08:02:27,0.0,Regal Cinemas #729464,US,US,02,01,entertainment,05/2021,2015-03-24,2015-03-24,888,888,9091,ADDRESS_VERIFICATION,False,,0.0,,,,False,,,False
179821949,179821949,50000.0,50000.0,2016-04-06T11:33:00,52.74,EZ Putt Putt #503815,US,US,05,01,entertainment,11/2032,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,0.0,,,,True,,,False
179821949,179821949,50000.0,49947.26,2016-04-08T09:16:32,101.01,EZ Putt Putt #804489,US,US,09,01,entertainment,07/2023,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,52.74,,,,True,,,False
179821949,179821949,50000.0,49846.25,2016-04-09T17:46:18,18.43,EZ Putt Putt #240241,US,US,90,01,entertainment,12/2031,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,153.75,,,,True,,,False
179821949,179821949,50000.0,49827.82,2016-04-19T00:41:48,51.56,AMC #145832,US,US,09,01,entertainment,05/2024,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,172.18,,,,True,,,False
179821949,179821949,50000.0,49776.26,2016-04-21T19:55:59,352.4,EZ Putt Putt #755869,US,US,09,08,entertainment,01/2029,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,223.74,,,,False,,,False
179821949,179821949,50000.0,49423.86,2016-04-22T07:09:26,22.34,Rock Weights #157835,US,US,02,01,health,04/2024,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,576.14,,,,False,,,False
179821949,179821949,50000.0,49401.52,2016-04-26T22:07:32,101.01,EZ Putt Putt #804489,US,US,09,01,entertainment,07/2023,2015-03-24,2015-03-24,888,888,9091,REVERSAL,False,,598.48,,,,True,,,False
179821949,179821949,50000.0,50000.0,2016-05-02T02:41:58,13.59,netflix.com,US,US,05,01,online_subscriptions,10/2023,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,0.0,,,,False,,,False
179821949,179821949,50000.0,49986.41,2016-05-03T12:09:48,34.13,EZ Putt Putt #40513,US,US,05,01,entertainment,08/2029,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,13.59,,,,True,,,False
179821949,179821949,50000.0,49952.28,2016-05-04T10:55:49,84.45,AMC #692956,US,US,05,08,entertainment,04/2032,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,47.72,,,,True,,,False
179821949,179821949,50000.0,49867.83,2016-05-11T03:57:39,55.92,EZ Putt Putt #551896,US,US,05,01,entertainment,07/2025,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,132.17,,,,True,,,False
179821949,179821949,50000.0,49811.91,2016-05-14T19:51:18,8.85,WSC #374789,US,US,09,08,health,10/2024,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,188.09,,,,False,,,False
179821949,179821949,50000.0,49803.06,2016-05-17T21:03:36,12.21,Powerlifting #181956,US,US,05,01,health,06/2023,2015-03-24,2015-03-24,888,888,9091,PURCHASE,False,,196.94,,,,False,,,False
