accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
826273344,826273344,500.0,500.0,2016-01-28T04:35:13,KFC #977238,US,US,09,01,fastfood,01/2031,2015-12-29,2015-12-29,137,137,5042,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-01-28T04:36:50,KFC #977238,US,US,09,01,fastfood,01/2031,2015-12-29,2015-12-29,137,137,5042,REVERSAL,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-02-11T13:23:03,Auntie Anne's #300381,US,US,09,08,fastfood,07/2024,2015-12-29,2015-12-29,137,137,5042,PURCHASE,,0.0,81.05,,,,True,,,False,False
826273344,826273344,500.0,418.95,2016-02-24T13:17:01,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2015-12-29,137,137,5042,PURCHASE,,81.05,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-03-09T00:32:14,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2015-12-29,137,137,5042,PURCHASE,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-03-22T03:33:52,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2015-12-29,137,137,5042,PURCHASE,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-04-04T06:05:45,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2015-12-29,137,137,5042,PURCHASE,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-04-11T06:42:31,Subway #388513,US,US,05,01,fastfood,03/2030,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,213.19,,,,True,,,False,False
826273344,826273344,500.0,286.81,2016-04-12T03:04:26,Play Store,US,US,09,01,mobileapps,02/2032,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,213.19,6.29,,,,False,,,False,False
826273344,826273344,500.0,280.52,2016-04-18T16:05:33,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,219.48,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-05-03T05:39:45,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-05-14T00:14:52,Play Store,US,US,09,01,mobileapps,02/2032,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,6.29,,,,False,,,False,False
826273344,826273344,500.0,493.71,2016-05-17T20:15:14,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,6.29,0.0,,,,False,,,False,False
826273344,826273344,500.0,493.71,2016-05-29T16:24:11,Popeyes #662019,US,US,05,01,fastfood,02/2023,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,6.29,685.33,,,,True,,,False,False
826273344,826273344,500.0,157.8,2016-05-31T18:10:07,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,342.2,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-06-03T07:24:53,WSC #374789,MEX,MEX,05,01,health,04/2028,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,57.62,,,,True,,,False,False
826273344,826273344,500.0,442.38,2016-06-05T11:55:45,Hardee's #998351,US,US,02,01,fastfood,12/2020,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,57.62,30.97,,,,True,,,False,False
826273344,826273344,500.0,411.41,2016-06-06T08:13:19,Popeyes #179461,US,US,05,01,fastfood,10/2025,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,88.59,577.65,,,,True,,,False,False
826273344,826273344,500.0,500.0,2016-06-13T16:59:15,Play Store,US,US,09,01,mobileapps,02/2032,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,6.29,,,,False,,,False,False
826273344,826273344,500.0,493.71,2016-06-14T01:15:33,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,6.29,0.0,,,,False,,,False,False
826273344,826273344,500.0,493.71,2016-06-28T02:59:49,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,6.29,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-07-11T19:12:02,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-07-14T06:31:16,Play Store,US,US,09,01,mobileapps,02/2032,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,6.29,,,,False,,,False,False
826273344,826273344,500.0,493.71,2016-07-18T07:41:44,Wendys #283022,US,US,09,08,fastfood,12/2024,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,6.29,98.93,,,,True,,,False,False
826273344,826273344,500.0,394.78,2016-07-26T15:54:26,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,105.22,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-08-09T03:09:45,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-08-14T16:34:57,Play Store,US,US,09,01,mobileapps,02/2032,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,6.29,,,,False,,,False,False
826273344,826273344,500.0,493.71,2016-08-22T22:25:11,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,6.29,0.0,,,,False,,,False,False
826273344,826273344,500.0,500.0,2016-09-06T17:58:24,Sunoco Gas #564909,US,US,05,01,fuel,08/2021,2015-12-29,2016-04-04,137,137,5042,PURCHASE,,0.0,0.0,,,,False,,,False,False
