accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
389596595,389596595,250.0,250.0,2016-01-13T21:43:51,16.86,United Airlines,US,05,01,airline,09/2029,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,,False,,,False,False
389596595,389596595,250.0,233.14,2016-01-16T22:42:03,109.61,Uptown Cafe,US,02,08,food,12/2019,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,16.86,,,,US,True,,,False,False
389596595,389596595,250.0,123.53,2016-01-27T00:16:17,30.97,South Steakhouse #879581,US,05,01,food,04/2024,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,126.47,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-02-05T18:58:38,0.0,Universe Massage #418883,US,02,01,personal care,06/2026,2015-08-24,2015-08-24,249,249,6815,ADDRESS_VERIFICATION,,0.0,,,,US,False,,,False,False
389596595,389596595,250.0,250.0,2016-02-05T21:54:14,38.07,Uptown Fries,US,09,01,food,12/2019,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,US,True,,,False,False
389596595,389596595,250.0,211.93,2016-02-10T12:10:50,30.97,South Steakhouse #879581,US,05,01,food,04/2024,2015-08-24,2015-08-24,249,249,6815,REVERSAL,,38.07,,,,US,True,,,False,False
389596595,389596595,250.0,242.9,2016-02-11T03:47:40,4.03,United Airlines,US,05,01,airline,09/2029,2015-08-24,2015-08-24,249,249,6815,REVERSAL,,7.1,,,,,False,,,False,False
389596595,389596595,250.0,246.93,2016-02-22T00:35:43,46.11,Universe Massage #534124,US,05,01,personal care,11/2026,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,3.07,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-03-01T16:26:05,237.52,South BBQ,US,02,08,food,02/2032,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-03-05T23:50:32,0.0,1st Sandwitch Bar #396252,US,05,01,food,01/2020,2015-08-24,2015-08-24,249,249,6815,ADDRESS_VERIFICATION,,0.0,,,,US,False,,,False,False
389596595,389596595,250.0,250.0,2016-03-09T13:37:53,16.96,Ray's Fries #312615,US,09,08,food,07/2032,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,US,True,,,False,False
389596595,389596595,250.0,233.04,2016-03-14T09:35:28,206.84,Franks Pub #960098,US,05,01,food,10/2020,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,16.96,,,,US,True,,,False,False
389596595,389596595,250.0,26.2,2016-03-22T05:42:29,0.0,South Steakhouse #378389,US,05,01,food,12/2021,2015-08-24,2015-08-24,249,249,6815,ADDRESS_VERIFICATION,,223.8,,,,US,False,,,False,False
389596595,389596595,250.0,26.2,2016-03-23T20:34:11,94.53,West End Beauty #178111,US,09,01,personal care,03/2025,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,223.8,,,,US,True,,,False,False
389596595,389596595,250.0,83.5,2016-03-24T17:21:02,70.38,Franks Pub #87366,US,09,01,food,04/2024,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,166.5,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-04-05T22:21:12,206.84,Franks Pub #960098,US,05,01,food,10/2020,2015-08-24,2015-08-24,249,249,6815,REVERSAL,,0.0,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-04-06T00:18:18,27.66,1st Restaurant,US,09,01,food,06/2029,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,US,True,,,False,False
389596595,389596595,250.0,222.34,2016-04-16T11:03:39,345.45,Franks Sandwitch Bar,US,05,01,food,08/2020,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,27.66,,,,US,True,,,False,False
389596595,389596595,250.0,24.68,2016-04-22T09:30:09,129.18,1st Deli,US,90,01,food,09/2020,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,225.32,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-04-29T19:08:51,72.04,South Drive in,US,09,01,food,03/2030,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-05-02T22:23:29,185.89,53rd Beauty,US,02,01,personal care,06/2022,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,US,True,,,False,False
389596595,389596595,250.0,64.11,2016-05-04T18:48:11,1.29,Boston Cafe #592935,US,02,01,food,04/2022,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,185.89,,,,US,True,,,False,False
389596595,389596595,250.0,62.82,2016-05-04T23:23:27,38.99,Icelandic Airlines,US,02,08,airline,04/2028,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,187.18,,,,US,False,,,False,False
389596595,389596595,250.0,23.83,2016-05-07T19:24:52,128.46,South Steakhouse #253522,US,09,01,food,07/2023,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,226.17,,,,US,True,,,False,False
389596595,389596595,250.0,76.33,2016-05-09T12:03:11,84.76,Ray's Fries #153092,US,05,01,food,03/2023,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,173.67,,,,US,True,,,False,False
389596595,389596595,250.0,126.23,2016-05-09T14:31:04,294.31,Franks Cafe,US,09,01,food,05/2033,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,123.77,,,,US,True,,,False,False
389596595,389596595,250.0,250.0,2016-05-27T03:18:25,207.37,South Steakhouse #481929,US,05,01,food,03/2025,2015-08-24,2015-08-24,249,249,6815,PURCHASE,,0.0,,,,US,True,,,False,False
