accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
689401708,689401708,5000.0,5000.0,2016-02-05T17:52:06,118.64,Washington News,US,US,02,01,subscriptions,06/2028,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,0.0,,,,False,,,False,False
689401708,689401708,5000.0,4906.36,2016-03-15T17:28:35,113.24,Minneapolis News,US,US,02,01,subscriptions,01/2032,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,93.64,,,,True,,,False,False
689401708,689401708,5000.0,4793.12,2016-03-23T10:25:52,31.47,West End Beauty #234021,US,US,05,08,personal care,09/2026,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,206.88,,,,True,,,False,False
689401708,689401708,5000.0,4786.65,2016-05-16T03:03:42,686.73,NY News,US,US,05,08,subscriptions,07/2025,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,213.35,,,,False,,,False,False
689401708,689401708,5000.0,4124.92,2016-06-29T12:09:25,309.97,Washington Times,US,US,02,01,subscriptions,08/2026,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,875.08,,,,False,,,False,False
689401708,689401708,5000.0,3839.95,2016-07-22T05:32:38,496.69,West End Beauty #234021,US,US,05,99,personal care,05/2027,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,1160.05,,,,True,,,False,False
689401708,689401708,5000.0,3343.26,2016-07-25T19:33:02,496.69,West End Beauty #234021,US,US,05,99,personal care,05/2027,2012-10-26,2012-10-26,185,185,6809,REVERSAL,,1656.74,,,,True,,,False,False
689401708,689401708,5000.0,3864.95,2016-08-03T20:37:46,465.7,Dallas Post,US,US,02,08,subscriptions,03/2024,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,1135.05,,,,False,,,False,True
689401708,689401708,5000.0,3424.25,2016-09-04T05:20:28,55.78,oldnavy.com,US,US,02,01,online_retail,10/2023,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,1575.75,,,,False,,,False,False
689401708,689401708,5000.0,3368.47,2016-09-21T09:48:25,171.26,West End Beauty #240693,US,US,05,01,personal care,04/2029,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,1631.53,,,,True,,,False,False
689401708,689401708,5000.0,3197.21,2016-09-25T23:42:21,51.11,oldnavy.com,US,US,09,01,online_retail,10/2025,2012-10-26,2012-10-26,185,185,6809,PURCHASE,,1802.79,,,,False,,,False,False
689401708,689401708,5000.0,3171.1,2016-11-16T23:36:31,309.8,Universe Massage #320094,US,US,05,01,personal care,03/2024,2012-10-26,2012-10-26,495,495,5996,PURCHASE,,1828.9,,,,True,,,False,False
689401708,689401708,5000.0,2886.3,2016-12-25T22:40:05,48.09,Universe Massage #958412,US,US,09,01,personal care,01/2029,2012-10-26,2012-10-26,495,495,5996,PURCHASE,,2113.7,,,,True,,,False,False
