accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
754753856,754753856,2500.0,2500.0,2016-01-23T09:59:05,135.96,Subway #54108,US,US,05,01,fastfood,True,06/2027,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,0.0,,,,,,False,False
754753856,754753856,2500.0,2364.04,2016-01-27T19:44:54,356.05,alibaba.com,US,US,05,08,online_retail,False,05/2033,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,135.96,,,,,,False,False
754753856,754753856,2500.0,2032.99,2016-02-04T03:19:51,90.61,Taco Bell #113312,US,US,02,08,fastfood,True,10/2020,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,467.01,,,,,,False,False
754753856,754753856,2500.0,1967.38,2016-03-09T07:53:56,198.08,walmart.com,US,US,,01,online_retail,False,08/2029,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,532.62,,,,,,False,False
754753856,754753856,2500.0,1769.3,2016-03-27T19:18:19,119.48,staples.com,US,US,05,01,online_retail,False,10/2024,2015-08-25,2015-08-25,442,442,6027,PURCHASE,,730.7,,,,,,False,False
754753856,754753856,2500.0,1649.82,2016-03-29T03:30:04,388.82,staples.com,US,US,05,01,online_retail,False,01/2029,2015-08-25,2015-08-25,442,442,6027,PURCHASE,,850.18,,,,,,False,False
754753856,754753856,2500.0,1286.0,2016-04-11T03:30:26,13.12,walmart.com,US,US,05,01,online_retail,False,10/2028,2015-08-25,2015-08-25,442,442,6027,PURCHASE,,1214.0,,,,,,False,False
754753856,754753856,2500.0,1272.88,2016-04-14T21:03:12,48.7,discount.com,US,US,90,01,online_retail,False,08/2024,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,1227.12,,,,,,False,True
754753856,754753856,2500.0,1224.18,2016-04-21T20:16:55,52.01,alibaba.com,US,US,09,08,online_retail,False,07/2029,2015-08-25,2015-08-25,442,442,6027,PURCHASE,,1275.82,,,,,,False,False
754753856,754753856,2500.0,1172.17,2016-04-25T02:40:29,203.67,Taco Bell #611130,US,US,05,01,fastfood,True,04/2022,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,1327.83,,,,,,False,False
754753856,754753856,2500.0,968.5,2016-04-26T04:37:34,422.66,ebay.com,US,US,09,01,online_retail,False,03/2030,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,1531.5,,,,,,False,False
754753856,754753856,2500.0,570.84,2016-06-29T05:53:10,35.04,walmart.com,US,US,02,08,online_retail,False,08/2033,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,1929.16,,,,,,False,False
754753856,754753856,2500.0,560.8,2016-07-15T12:08:29,78.65,gap.com,US,US,05,01,online_retail,False,09/2023,2015-08-25,2015-08-25,942,842,3566,PURCHASE,,1939.2,,,,,,False,False
754753856,754753856,2500.0,482.15,2016-07-21T12:44:54,341.48,staples.com,US,US,09,01,online_retail,False,01/2030,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,2017.85,,,,,,False,False
754753856,754753856,2500.0,140.67,2016-07-30T21:32:46,123.24,Burger King #517920,US,US,09,01,fastfood,True,09/2021,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,2359.33,,,,,,False,False
754753856,754753856,2500.0,2120.68,2016-07-31T13:45:30,87.24,Burger King #849334,US,US,02,01,fastfood,True,11/2021,2015-08-25,2015-08-25,942,942,3566,PURCHASE,,379.32,,,,,,False,False
754753856,754753856,2500.0,2058.44,2016-08-09T14:23:50,10.91,target.com,US,US,05,01,online_retail,False,05/2031,2015-08-25,2015-08-25,442,442,6027,PURCHASE,,441.56,,,,,,False,False
754753856,754753856,2500.0,2047.53,2016-08-09T14:25:48,10.91,target.com,US,US,05,01,online_retail,False,05/2031,2015-08-25,2015-08-25,442,442,6027,PURCHASE,,452.47,,,,,,False,False
754753856,754753856,2500.0,2036.62,2016-08-26T02:49:41,0.0,gap.com,US,US,80,01,online_retail,False,09/2027,2015-08-25,2015-08-25,442,442,6027,ADDRESS_VERIFICATION,,463.38,,,,,,False,False
754753856,754753856,2500.0,2061.62,2016-09-20T11:26:15,0.0,Domino's Pizza #868200,US,US,05,01,fastfood,False,05/2028,2015-08-25,2015-08-25,942,942,3566,ADDRESS_VERIFICATION,,438.38,,,,,,False,False
754753856,754753856,2500.0,2086.62,2016-10-11T13:15:03,87.0,EZ Putt Putt #551896,US,US,09,01,entertainment,True,10/2024,2015-08-25,2015-08-25,442,442,6027,PURCHASE,,413.38,,,,,,False,False
754753856,754753856,2500.0,1999.62,2016-10-15T17:29:24,0.0,Popeyes #854129,US,US,09,01,fastfood,False,12/2029,2015-08-25,2016-10-13,942,942,3566,ADDRESS_VERIFICATION,,500.38,,,,,,False,False
754753856,754753856,2500.0,1999.62,2016-10-21T08:39:36,225.64,walmart.com,US,US,05,01,online_retail,False,02/2026,2015-08-25,2016-10-13,442,442,6027,PURCHASE,,500.38,,,,,,False,False
754753856,754753856,2500.0,1773.98,2016-10-22T12:08:08,29.36,Dunkin' Donuts #48174,US,US,02,08,fastfood,True,09/2031,2015-08-25,2016-10-13,442,442,6027,PURCHASE,,726.02,,,,,,False,False
754753856,754753856,2500.0,1769.62,2016-11-09T02:06:40,212.23,Quizno's #353204,US,US,02,08,fastfood,True,01/2031,2015-08-25,2016-10-13,942,942,3566,PURCHASE,,730.38,,,,,,False,False
754753856,754753856,2500.0,1557.39,2016-11-10T20:23:38,239.19,Subway #970858,US,US,02,08,fastfood,True,12/2028,2015-08-25,2016-10-13,442,442,6027,PURCHASE,,942.61,,,,,,False,False
754753856,754753856,2500.0,1318.2,2016-11-13T09:56:53,97.31,Quizno's #876657,US,US,05,01,fastfood,True,10/2024,2015-08-25,2016-10-13,442,442,6027,PURCHASE,,1181.8,,,,,,False,False
754753856,754753856,2500.0,1220.89,2016-11-27T01:21:11,45.71,Subway #813918,US,US,05,01,fastfood,True,10/2029,2015-08-25,2016-10-13,442,442,6027,PURCHASE,,1279.11,,,,,,False,False
754753856,754753856,2500.0,1200.18,2016-12-08T16:59:04,144.56,amazon.com,US,US,05,01,online_retail,False,12/2022,2015-08-25,2016-10-13,942,942,3566,PURCHASE,,1299.82,,,,,,False,False
754753856,754753856,2500.0,1055.62,2016-12-22T08:18:09,169.25,Taco Bell #780352,US,US,09,01,fastfood,True,08/2027,2015-08-25,2016-10-13,942,942,3566,PURCHASE,,1444.38,,,,,,False,False
