accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
178930072,178930072,5000.0,5000.0,2016-02-07T15:19:52,228.84,ebay.com,US,09,01,online_retail,09/2021,2014-11-20,2014-11-20,874,874,1869,PURCHASE,,0.0,,,,,False,,,False,False
178930072,178930072,5000.0,4771.16,2016-02-23T00:18:00,304.93,alibaba.com,US,02,01,online_retail,04/2031,2014-11-20,2014-11-20,874,874,1869,PURCHASE,,228.84,,,,US,False,,,False,False
178930072,178930072,5000.0,4466.23,2016-02-25T07:17:07,98.53,amazon.com,US,90,01,online_retail,01/2027,2014-11-20,2014-11-20,874,874,1869,PURCHASE,,533.77,,,,US,False,,,False,True
178930072,178930072,5000.0,4392.7,2016-03-15T14:33:41,443.55,amazon.com,US,09,01,online_retail,10/2032,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,607.3,,,,US,False,,,False,True
178930072,178930072,5000.0,3974.15,2016-04-27T14:11:41,330.99,gap.com,US,09,01,online_retail,08/2028,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1025.85,,,,US,False,,,False,False
178930072,178930072,5000.0,3668.16,2016-07-25T10:17:39,17.01,abc.com,US,02,08,online_subscriptions,08/2032,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1331.84,,,,US,False,,,False,False
178930072,178930072,5000.0,3676.15,2016-08-09T14:53:01,72.32,alibaba.com,US,09,01,online_retail,01/2030,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1323.85,,,,US,False,,,False,False
178930072,178930072,5000.0,3603.83,2016-08-24T14:04:20,17.01,abc.com,US,02,08,online_subscriptions,08/2032,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1396.17,,,,US,False,,,False,False
178930072,178930072,5000.0,3611.82,2016-09-24T00:29:38,17.01,abc.com,US,02,08,online_subscriptions,08/2032,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1388.18,,,,US,False,,,False,False
178930072,178930072,5000.0,3619.81,2016-10-24T03:41:00,17.01,abc.com,US,02,08,online_subscriptions,08/2032,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1380.19,,,,US,False,,,False,False
178930072,178930072,5000.0,3627.8,2016-11-20T14:26:49,29.2,oldnavy.com,US,09,01,online_retail,07/2024,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1372.2,,,,US,False,,,False,False
178930072,178930072,5000.0,3598.6,2016-11-23T13:28:10,17.01,abc.com,US,02,08,online_subscriptions,08/2032,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1401.4,,,,US,False,,,False,False
178930072,178930072,5000.0,3581.59,2016-11-26T20:10:45,159.03,gap.com,US,02,01,online_retail,08/2031,2014-11-20,2014-11-20,749,749,6896,PURCHASE,,1418.41,,,,US,False,,,False,False
178930072,178930072,5000.0,3447.56,2016-12-24T23:16:18,17.01,abc.com,US,02,08,online_subscriptions,08/2032,2014-11-20,2014-11-20,704,704,5413,PURCHASE,,1552.44,,,,US,False,,,False,False
