accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
213372880,213372880,20000.0,20000.0,2016-01-18T13:11:36,34th Pub,US,US,09,01,food,01/2033,2012-12-23,2012-12-23,355,355,5399,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
213372880,213372880,20000.0,20000.0,2016-02-01T07:36:47,34th Pub,US,US,09,01,food,01/2033,2012-12-23,2012-12-23,355,355,5399,REVERSAL,,0.0,0.0,,,,False,,,False,False
213372880,213372880,20000.0,20000.0,2016-03-05T10:02:50,34th Diner,US,US,09,01,food,05/2023,2012-12-23,2012-12-23,769,769,9326,PURCHASE,,0.0,285.66,,,,True,,,False,False
213372880,213372880,20000.0,19714.34,2016-03-21T10:05:11,South Steakhouse #378389,US,US,02,01,food,02/2028,2012-12-23,2012-12-23,355,355,5399,PURCHASE,,285.66,200.43,,,,True,,,False,False
213372880,213372880,20000.0,20000.0,2016-05-05T22:29:17,alibaba.com,US,US,09,08,online_retail,12/2027,2012-12-23,2012-12-23,769,769,9326,PURCHASE,,0.0,90.52,,,,False,,,False,False
213372880,213372880,20000.0,20000.0,2016-08-04T14:38:49,Franks Pub #829873,US,US,02,01,food,07/2032,2012-12-23,2012-12-23,769,769,9326,PURCHASE,,0.0,23.84,,,,True,,,False,False
213372880,213372880,20000.0,20000.0,2016-09-27T07:34:58,Oklahoma City Post,US,US,05,01,subscriptions,02/2024,2012-12-23,2012-12-23,769,769,9326,PURCHASE,,0.0,179.22,,,,False,,,False,False
213372880,213372880,20000.0,20000.0,2016-10-31T12:59:20,34th BBQ #436606,US,US,09,01,food,07/2030,2012-12-23,2012-12-23,355,355,5399,PURCHASE,,0.0,92.07,,,,True,,,False,False
213372880,213372880,20000.0,20000.0,2016-11-19T10:25:59,Dinosaur Fries,MEX,MEX,05,08,food,11/2020,2012-12-23,2012-12-23,355,355,5399,PURCHASE,,0.0,5.73,,,,True,,,False,False
213372880,213372880,20000.0,19994.27,2016-11-30T15:33:11,Dinosaur Drive in,US,US,09,01,food,07/2030,2012-12-23,2012-12-23,355,355,5399,PURCHASE,,5.73,194.93,,,,True,,,False,False
213372880,213372880,20000.0,20000.0,2016-12-02T11:45:20,target.com,US,US,05,01,online_retail,07/2020,2012-12-23,2012-12-23,769,769,9326,PURCHASE,,0.0,20.52,,,,False,,,False,False
