accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
319238639,319238639,50000.0,50000.0,2016-01-02T19:58:13,97.07,WSC #769541,US,US,05,01,health,True,07/2024,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,0.0,,,,,,False,False
319238639,319238639,50000.0,49902.93,2016-01-02T22:34:47,66.29,Planet Fitness #267336,US,US,09,01,health,False,12/2030,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,97.07,,,,,,False,False
319238639,319238639,50000.0,49836.64,2016-01-06T17:22:32,32.66,Planet Fitness #613069,US,US,02,01,health,False,08/2021,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,163.36,,,,,,False,False
319238639,319238639,50000.0,49803.98,2016-01-08T00:14:15,237.01,Powerlifting #71092,US,US,09,08,health,False,05/2021,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,196.02,,,,,,False,False
319238639,319238639,50000.0,49566.97,2016-01-09T04:39:18,26.8,NYSC #143702,US,US,02,01,health,False,09/2023,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,433.03,,,,,,False,False
319238639,319238639,50000.0,49540.17,2016-01-09T04:42:16,26.8,NYSC #143702,US,US,02,01,health,False,09/2023,2009-12-31,2009-12-31,413,413,1876,REVERSAL,,459.83,,,,,,False,False
319238639,319238639,50000.0,49566.97,2016-01-09T10:10:15,276.43,CVS #659500,US,US,05,01,health,False,01/2026,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,433.03,,,,,,False,False
319238639,319238639,50000.0,49290.54,2016-01-16T11:52:48,254.49,CVS #675448,US,US,09,01,health,False,11/2030,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,709.46,,,,,,False,False
319238639,319238639,50000.0,49036.05,2016-01-18T15:09:01,271.51,NYSC #839894,US,US,05,01,health,False,11/2026,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,963.95,,,,,,False,False
319238639,319238639,50000.0,48764.54,2016-01-19T15:46:24,42.57,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,1235.46,,,,,,False,False
319238639,319238639,50000.0,48721.97,2016-01-20T12:42:23,34.54,Walgreens #558839,US,US,09,01,health,False,04/2031,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,1278.03,,,,,,False,False
319238639,319238639,50000.0,48687.43,2016-01-29T15:46:53,16.5,Walgreens #876186,US,US,02,01,health,False,05/2024,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,1312.57,,,,,,False,False
319238639,319238639,50000.0,48695.93,2016-02-01T10:06:11,83.72,Golds Gym #531522,US,US,05,01,health,True,06/2024,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,1304.07,,,,,,False,False
319238639,319238639,50000.0,48612.21,2016-02-01T19:09:47,42.57,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,1387.79,,,,,,False,False
319238639,319238639,50000.0,48569.64,2016-02-10T08:07:49,0.0,CVS #841568,US,US,09,01,health,False,08/2028,2009-12-31,2009-12-31,413,413,1876,ADDRESS_VERIFICATION,,1430.36,,,,,,False,False
319238639,319238639,50000.0,48569.64,2016-02-14T22:39:10,42.57,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,1430.36,,,,,,False,False
319238639,319238639,50000.0,48527.07,2016-02-21T10:19:20,516.47,Powerlifting #391955,US,US,05,01,health,True,08/2021,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,1472.93,,,,,,False,False
319238639,319238639,50000.0,48010.6,2016-02-29T07:04:22,49.96,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,1989.4,,,,,,False,False
319238639,319238639,50000.0,47985.64,2016-03-03T06:55:11,135.34,Powerlifting #424937,US,US,02,01,health,False,11/2022,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2014.36,,,,,,False,False
319238639,319238639,50000.0,47850.3,2016-03-08T23:01:24,28.27,Walgreens #842549,US,US,02,01,health,False,02/2026,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2149.7,,,,,,False,False
319238639,319238639,50000.0,47822.03,2016-03-10T17:05:03,289.74,Rock Weights #598334,US,US,09,01,health,True,09/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2177.97,,,,,,False,False
319238639,319238639,50000.0,47532.29,2016-03-12T17:12:44,59.67,Golds Gym #514764,US,US,02,01,health,False,02/2031,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,2467.71,,,,,,False,False
319238639,319238639,50000.0,47472.62,2016-03-13T19:23:43,50.87,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2527.38,,,,,,False,False
319238639,319238639,50000.0,47421.75,2016-03-18T05:15:43,8.04,Apple iTunes,US,US,02,01,mobileapps,False,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2578.25,,,,,,False,False
319238639,319238639,50000.0,47413.71,2016-03-19T13:51:35,10.63,Walgreens #473642,US,US,09,01,health,False,05/2032,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,2586.29,,,,,,False,False
319238639,319238639,50000.0,47403.08,2016-03-25T04:06:15,34.17,WSC #722919,US,US,09,01,health,False,03/2020,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,2596.92,,,,,,False,False
319238639,319238639,50000.0,47368.91,2016-03-28T09:23:07,42.57,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2631.09,,,,,,False,False
319238639,319238639,50000.0,47351.34,2016-04-05T19:02:46,72.78,Walgreens #595557,US,US,05,01,health,True,12/2030,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2648.66,,,,,,False,False
319238639,319238639,50000.0,47278.56,2016-04-10T13:59:37,49.16,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2721.44,,,,,,False,False
319238639,319238639,50000.0,47229.4,2016-04-17T14:17:33,8.04,Apple iTunes,US,US,02,01,mobileapps,False,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2770.6,,,,,,False,False
319238639,319238639,50000.0,47221.36,2016-04-23T01:24:03,16.61,CVS #902548,US,US,02,01,health,False,02/2033,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2778.64,,,,,,False,False
319238639,319238639,50000.0,47204.75,2016-04-25T04:49:15,42.57,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,2795.25,,,,,,False,False
319238639,319238639,50000.0,47162.18,2016-04-27T23:53:10,444.89,Walgreens #572363,US,US,90,01,health,False,09/2020,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,2837.82,,,,,,False,False
319238639,319238639,50000.0,46717.29,2016-04-28T22:56:36,2.85,WSC #303905,US,US,09,01,health,True,10/2022,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,3282.71,,,,,,False,False
319238639,319238639,50000.0,46714.44,2016-04-29T07:42:00,3.64,Golds Gym #741574,US,US,05,01,health,False,04/2029,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,3285.56,,,,,,False,False
319238639,319238639,50000.0,46735.8,2016-05-03T21:44:23,53.33,CVS #659500,US,US,05,08,health,False,05/2032,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,3264.2,,,,,,False,False
319238639,319238639,50000.0,46682.47,2016-05-08T00:58:32,203.18,NYSC #117313,US,US,02,08,health,False,04/2022,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,3317.53,,,,,,False,False
319238639,319238639,50000.0,46479.29,2016-05-08T10:44:54,42.57,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,3520.71,,,,,,False,False
319238639,319238639,50000.0,46436.72,2016-05-10T14:04:04,372.45,NYSC #465892,US,US,05,08,health,False,10/2029,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,3563.28,,,,,,False,False
319238639,319238639,50000.0,46064.27,2016-05-12T16:51:17,282.61,Powerlifting #681508,US,US,05,01,health,False,07/2031,2009-12-31,2009-12-31,375,365,5189,PURCHASE,,3935.73,,,,,,False,False
319238639,319238639,50000.0,45781.66,2016-05-12T19:02:29,33.55,NYSC #295458,US,US,05,01,health,False,12/2029,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,4218.34,,,,,,False,False
319238639,319238639,50000.0,45748.11,2016-05-18T01:04:35,375.82,Walgreens #876186,US,US,05,99,health,False,12/2032,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,4251.89,,,,,,False,False
319238639,319238639,50000.0,45372.29,2016-05-18T20:57:27,8.04,Apple iTunes,US,US,02,01,mobileapps,False,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,4627.71,,,,,,False,False
319238639,319238639,50000.0,45364.25,2016-05-19T20:16:18,4.45,NYSC #671593,US,US,05,01,health,False,08/2022,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,4635.75,,,,,,False,False
319238639,319238639,50000.0,45359.8,2016-05-21T06:05:21,53.31,Taco Bell #470435,US,US,02,01,fastfood,False,07/2024,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,4640.2,,,,,,False,False
319238639,319238639,50000.0,45306.49,2016-05-23T03:42:57,53.51,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,4693.51,,,,,,False,False
319238639,319238639,50000.0,45252.98,2016-05-24T20:34:50,51.79,Walgreens #898142,US,US,05,08,health,False,08/2026,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,4747.02,,,,,,False,False
319238639,319238639,50000.0,45201.19,2016-05-27T11:08:52,110.2,Planet Fitness #233593,US,US,05,01,health,False,11/2025,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,4798.81,,,,,,False,False
319238639,319238639,50000.0,45090.99,2016-05-30T10:02:17,94.9,Golds Gym #364682,US,US,05,01,health,False,06/2021,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,4909.01,,,,,,False,False
319238639,319238639,50000.0,45021.09,2016-06-02T19:51:24,359.15,Domino's Pizza #78750,US,US,05,01,fastfood,True,06/2024,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,4978.91,,,,,,False,False
319238639,319238639,50000.0,44661.94,2016-06-03T11:13:18,83.9,NYSC #161671,US,US,05,01,health,True,10/2024,2009-12-31,2009-12-31,375,375,5189,PURCHASE,,5338.06,,,,,,False,False
319238639,319238639,50000.0,44578.04,2016-06-05T21:04:29,2.02,WSC #374091,US,US,02,01,health,True,02/2031,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,5421.96,,,,,,False,False
319238639,319238639,50000.0,44576.02,2016-06-07T01:25:32,42.57,Mobil Gas #114348,US,US,09,01,fuel,True,12/2028,2009-12-31,2009-12-31,413,413,1876,PURCHASE,,5423.98,,,,,,False,False
