accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
599765249,599765249,10000.0,10000.0,2016-01-12T18:20:55,222.83,Rodeway Inn #360415,US,US,01,hotels,09/2029,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,0.0,,,,,False,,,False,False
599765249,599765249,10000.0,9777.17,2016-01-13T08:30:06,69.42,Fresh Online Services,US,US,01,online_gifts,03/2033,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,222.83,,,,05,False,,,False,False
599765249,599765249,10000.0,9707.75,2016-01-13T08:30:25,69.42,Fresh Online Services,US,US,01,online_gifts,03/2033,2012-06-30,2012-06-30,113,113,2424,REVERSAL,,292.25,,,,05,False,,,False,False
599765249,599765249,10000.0,9777.17,2016-01-19T11:22:51,78.24,Rodeway Inn #92218,US,US,08,hotels,03/2031,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,222.83,,,,02,True,,,False,False
599765249,599765249,10000.0,9698.93,2016-01-23T07:29:30,431.3,Fresh Online Services,US,US,08,online_gifts,07/2024,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,301.07,,,,05,False,,,False,False
599765249,599765249,10000.0,10000.0,2016-02-23T14:46:15,56.07,Blue Mountain Online Services,US,US,01,online_gifts,09/2021,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,0.0,,,,09,False,,,False,False
599765249,599765249,10000.0,10000.0,2016-03-04T06:43:25,41.37,Rodeway Inn #109292,US,US,01,hotels,06/2027,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,0.0,,,,05,True,,,False,False
599765249,599765249,10000.0,10000.0,2016-04-01T06:56:11,71.86,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,0.0,,,,09,True,,,False,False
599765249,599765249,10000.0,9928.14,2016-04-15T05:08:14,57.76,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,71.86,,,,09,True,,,False,False
599765249,599765249,10000.0,9870.38,2016-04-28T07:20:00,57.52,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,129.62,,,,09,True,,,False,False
599765249,599765249,10000.0,10000.0,2016-05-06T22:13:13,12.33,Next Day eCards,US,US,01,online_gifts,09/2030,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,0.0,,,,05,False,,,False,False
599765249,599765249,10000.0,9987.67,2016-05-09T19:50:41,216.98,Ray's Fries #745083,US,US,08,food,02/2024,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,12.33,,,,05,True,,,False,False
599765249,599765249,10000.0,9770.69,2016-05-11T19:05:03,57.76,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,229.31,,,,09,True,,,False,False
599765249,599765249,10000.0,9712.93,2016-05-15T18:31:15,280.79,Fresh eCards,US,US,01,online_gifts,01/2031,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,287.07,,,,02,False,,,False,False
599765249,599765249,10000.0,9432.14,2016-05-18T05:29:45,5.74,Rodeway Inn #924969,US,US,01,hotels,04/2033,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,567.86,,,,09,False,,,False,False
599765249,599765249,10000.0,9426.4,2016-05-25T10:12:10,72.67,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,573.6,,,,09,True,,,False,False
599765249,599765249,10000.0,9353.73,2016-05-27T17:12:29,143.46,Fresh eCards,US,US,01,online_gifts,01/2031,2012-06-30,2012-06-30,660,660,6137,REVERSAL,,646.27,,,,02,False,,,False,False
599765249,599765249,10000.0,9497.19,2016-05-28T14:06:54,297.24,Mobile eCards,US,US,01,online_gifts,08/2030,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,502.81,,,,02,False,,,False,False
599765249,599765249,10000.0,9199.95,2016-05-29T05:38:27,96.14,Hilton Hotels #680956,US,US,08,hotels,07/2029,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,800.05,,,,05,True,,,False,False
599765249,599765249,10000.0,10000.0,2016-06-08T10:46:45,57.76,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,0.0,,,,09,True,,,False,False
599765249,599765249,10000.0,9942.24,2016-06-13T08:03:32,422.3,Rodeway Inn #405343,US,US,01,hotels,04/2032,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,57.76,,,,05,True,,,False,False
599765249,599765249,10000.0,9519.94,2016-06-15T06:21:00,8.03,netflix.com,US,US,01,online_subscriptions,03/2027,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,480.06,,,,09,False,,,False,False
599765249,599765249,10000.0,9511.91,2016-06-16T17:11:01,7.97,Apple iTunes,US,US,01,mobileapps,03/2023,2012-06-30,2012-06-30,660,660,6137,PURCHASE,,488.09,,,,02,False,,,False,False
599765249,599765249,10000.0,9503.94,2016-06-22T08:58:47,64.0,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,496.06,,,,09,True,,,False,False
599765249,599765249,10000.0,10000.0,2016-07-05T18:13:10,69.95,Texas Gas #91117,US,US,01,fuel,10/2023,2012-06-30,2012-06-30,113,113,2424,PURCHASE,,0.0,,,,09,True,,,False,False
