accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
858169978,858169978,10000.0,10000.0,2016-01-05T18:42:14,167.83,Krispy Kreme #468121,US,US,05,01,fastfood,True,10/2031,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,0.0,,,,,,False,False
858169978,858169978,10000.0,9832.17,2016-01-22T23:19:31,51.42,Popeyes #700785,US,US,09,08,fastfood,True,10/2020,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,167.83,,,,,,False,False
858169978,858169978,10000.0,10000.0,2016-02-09T23:56:37,39.27,Taco Bell #727365,PR,PR,02,01,fastfood,True,11/2032,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,0.0,,,,,,False,False
858169978,858169978,10000.0,9960.73,2016-02-13T15:08:21,70.5,Subway #344185,US,US,05,01,fastfood,True,03/2021,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,39.27,,,,,,False,False
858169978,858169978,10000.0,10000.0,2016-03-01T08:53:16,581.14,Subway #30503,US,US,09,01,fastfood,True,03/2025,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,0.0,,,,,,False,False
858169978,858169978,10000.0,9418.86,2016-03-14T18:15:38,56.98,Wendys #199280,US,US,05,08,fastfood,True,07/2025,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,581.14,,,,,,False,False
858169978,858169978,10000.0,9361.88,2016-03-21T13:03:05,69.5,Subway #334533,US,US,09,01,fastfood,True,02/2021,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,638.12,,,,,,False,False
858169978,858169978,10000.0,9292.38,2016-03-26T01:00:29,293.65,Domino's Pizza #150260,US,US,05,08,fastfood,True,03/2030,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,707.62,,,,,,False,False
858169978,858169978,10000.0,10000.0,2016-04-06T20:22:15,7.14,Apple iTunes,US,US,09,01,mobileapps,False,07/2022,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,0.0,,,,,,False,False
858169978,858169978,10000.0,9992.86,2016-04-11T22:24:10,22.19,Popeyes #477125,US,US,80,08,fastfood,True,10/2031,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,7.14,,,,,,False,False
858169978,858169978,10000.0,9970.67,2016-04-16T00:16:30,367.33,Starbucks #233261,US,US,09,01,fastfood,True,02/2033,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,29.33,,,,,,False,False
858169978,858169978,10000.0,10000.0,2016-05-08T16:50:47,7.14,Apple iTunes,US,US,09,01,mobileapps,False,07/2022,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,0.0,,,,,,False,False
858169978,858169978,10000.0,9992.86,2016-05-10T17:37:25,92.46,Shake Shack #655724,US,US,09,08,fastfood,True,09/2029,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,7.14,,,,,,False,False
858169978,858169978,10000.0,9900.4,2016-05-23T21:13:56,101.13,Krispy Kreme #542372,US,US,09,08,fastfood,True,02/2021,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,99.6,,,,,,False,False
858169978,858169978,10000.0,10000.0,2016-06-05T13:20:23,39.13,KFC #666952,US,US,09,01,fastfood,True,11/2029,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,0.0,,,,,,False,False
858169978,858169978,10000.0,9960.87,2016-06-07T23:51:48,7.14,Apple iTunes,US,US,09,01,mobileapps,False,07/2022,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,39.13,,,,,,False,False
858169978,858169978,10000.0,9953.73,2016-06-14T00:26:13,117.0,Quizno's #480017,US,US,02,01,fastfood,True,06/2022,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,46.27,,,,,,False,False
858169978,858169978,10000.0,9836.73,2016-06-18T19:50:27,616.8,Starbucks #634001,US,US,09,01,fastfood,True,08/2031,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,163.27,,,,,,False,False
858169978,858169978,10000.0,9219.93,2016-06-29T22:57:53,87.65,Popeyes #255909,US,US,05,08,fastfood,True,01/2021,2014-04-24,2014-04-24,958,958,2375,PURCHASE,,780.07,,,,,,False,False
