accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
850222793,850222793,15000.0,15000.0,2016-01-05T12:49:09,Icelandic Airlines,US,US,05,01,airline,04/2030,2015-10-15,2015-10-15,545,545,3300,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
850222793,850222793,15000.0,15000.0,2016-01-09T16:19:41,Popeyes #700066,US,US,02,01,fastfood,11/2030,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,0.0,56.4,,,,True,,,False,False
850222793,850222793,15000.0,14943.6,2016-01-16T20:41:11,American Airlines,US,US,05,01,airline,12/2032,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,56.4,66.28,,,,False,,,False,False
850222793,850222793,15000.0,14902.32,2016-02-07T10:13:10,Quizno's #537448,US,US,02,01,fastfood,04/2030,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,97.68,164.93,,,,True,,,False,False
850222793,850222793,15000.0,14737.39,2016-02-21T01:50:57,Play Store,US,US,02,01,mobileapps,01/2021,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,262.61,3.15,,,,False,,,False,False
850222793,850222793,15000.0,14734.24,2016-02-23T23:22:13,Krispy Kreme #348894,US,US,02,01,fastfood,02/2028,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,265.76,14.9,,,,True,,,False,False
850222793,850222793,15000.0,14719.34,2016-02-25T19:19:32,Dunkin' Donuts #441192,US,US,02,01,fastfood,07/2026,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,280.66,11.31,,,,True,,,False,False
850222793,850222793,15000.0,14733.03,2016-03-05T00:05:46,Domino's Pizza #643011,US,US,05,01,fastfood,11/2030,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,266.97,21.37,,,,True,,,False,False
850222793,850222793,15000.0,14711.66,2016-03-23T08:06:58,Subway #434582,US,US,05,01,fastfood,05/2029,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,288.34,184.09,,,,True,,,False,False
850222793,850222793,15000.0,14527.57,2016-03-23T23:36:51,Play Store,US,US,02,01,mobileapps,01/2021,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,472.43,3.15,,,,False,,,False,False
850222793,850222793,15000.0,14524.42,2016-03-30T15:08:45,Wayfair.com,US,US,90,01,furniture,07/2027,2015-10-15,2015-10-15,545,545,3300,PURCHASE,,475.58,429.11,,,,True,,,False,False
