accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
101376441,101376441,7500.0,7500.0,2016-01-02T09:06:24,397.4,cheapfast.com,PR,PR,02,01,online_retail,09/2028,2015-06-08,2015-06-08,680,680,3110,PURCHASE,True,,0.0,,,,False,,,False
101376441,101376441,7500.0,7102.6,2016-01-04T10:48:39,36.01,gap.com,US,US,02,99,online_retail,10/2025,2015-06-08,2015-06-08,680,680,3110,PURCHASE,False,,397.4,,,,False,,,False
101376441,101376441,7500.0,7066.59,2016-01-10T10:15:42,71.57,staples.com,US,US,05,08,online_retail,01/2020,2015-06-08,2015-06-08,680,680,3110,PURCHASE,False,,433.41,,,,False,,,False
101376441,101376441,7500.0,6995.02,2016-01-27T04:51:00,68.27,oldnavy.com,US,US,02,08,online_retail,11/2020,2015-06-08,2015-06-08,680,680,3110,PURCHASE,False,,504.98,,,,False,,,False
101376441,101376441,7500.0,6926.75,2016-01-29T07:41:26,50.29,target.com,US,US,05,08,online_retail,02/2022,2015-06-08,2015-06-08,128,128,6683,PURCHASE,False,,573.25,,,,False,,,False
101376441,101376441,7500.0,7500.0,2016-02-06T07:42:04,99.79,alibaba.com,US,US,,01,online_retail,09/2029,2015-06-08,2015-06-08,128,128,6683,PURCHASE,True,,0.0,,,,False,,,False
101376441,101376441,7500.0,7400.21,2016-02-13T15:11:50,671.86,staples.com,US,US,09,01,online_retail,05/2023,2015-06-08,2015-06-08,128,128,6683,PURCHASE,False,,99.79,,,,False,,,False
101376441,101376441,7500.0,6728.35,2016-02-19T04:17:26,50.13,sears.com,US,US,90,01,online_retail,09/2030,2015-06-08,2015-06-08,680,680,3110,PURCHASE,False,,771.65,,,,False,,,False
101376441,101376441,7500.0,6678.22,2016-02-19T05:48:33,497.62,target.com,US,US,05,01,online_retail,12/2022,2015-06-08,2015-06-08,680,680,3110,PURCHASE,False,,821.78,,,,False,,,False
101376441,101376441,7500.0,6180.6,2016-02-27T13:25:04,153.31,Fresh Online Services,US,US,02,01,online_gifts,10/2022,2015-06-08,2015-06-08,680,680,3110,PURCHASE,False,,1319.4,,,,False,,,False
