accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
803804045,803804045,5000.0,5000.0,2016-03-31T17:39:45,360.23,Burger King #737509,US,US,05,01,fastfood,True,06/2020,2015-01-03,2015-01-03,639,639,1707,PURCHASE,True,,0.0,,,,,,False
803804045,803804045,5000.0,4664.77,2016-04-12T11:29:20,19.84,Shake Shack #494411,US,US,90,08,fastfood,True,01/2031,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,335.23,,,,,,False
803804045,803804045,5000.0,4669.93,2016-05-20T09:50:44,130.86,Shake Shack #733219,US,US,90,01,fastfood,True,07/2024,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,330.07,,,,,,False
803804045,803804045,5000.0,4564.07,2016-06-15T09:39:44,43.59,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,435.93,,,,,,False
803804045,803804045,5000.0,4520.48,2016-06-20T04:54:29,683.17,Five Guys #958582,US,US,09,01,fastfood,True,09/2023,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,479.52,,,,,,False
803804045,803804045,5000.0,3837.31,2016-06-28T17:13:14,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1162.69,,,,,,False
803804045,803804045,5000.0,3822.27,2016-07-11T22:00:14,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1177.73,,,,,,False
803804045,803804045,5000.0,3782.23,2016-07-24T00:15:23,20.99,Domino's Pizza #472989,US,US,05,01,fastfood,True,06/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1217.77,,,,,,False
803804045,803804045,5000.0,3761.24,2016-07-26T13:27:23,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1238.76,,,,,,False
803804045,803804045,5000.0,3721.2,2016-07-27T15:06:31,58.01,Wendys #180622,US,US,05,01,fastfood,True,10/2031,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1278.8,,,,,,False
803804045,803804045,5000.0,3688.19,2016-08-08T17:13:51,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1311.81,,,,,,False
803804045,803804045,5000.0,3648.15,2016-08-11T17:45:44,88.13,Universe Massage #541885,US,US,05,01,personal care,True,04/2028,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1351.85,,,,,,False
803804045,803804045,5000.0,3560.02,2016-08-22T20:51:25,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1439.98,,,,,,False
803804045,803804045,5000.0,3544.98,2016-09-04T21:13:49,38.37,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1455.02,,,,,,False
803804045,803804045,5000.0,3506.61,2016-09-18T00:15:17,20.01,Quizno's #537448,US,US,02,08,fastfood,True,04/2024,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1493.39,,,,,,False
803804045,803804045,5000.0,3486.6,2016-09-18T16:27:11,38.9,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1513.4,,,,,,False
803804045,803804045,5000.0,3472.7,2016-10-01T21:24:53,47.38,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1527.3,,,,,,False
803804045,803804045,5000.0,3425.32,2016-10-14T02:33:11,29.72,In-N-Out #131211,US,US,05,01,fastfood,True,01/2024,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1574.68,,,,,,False
803804045,803804045,5000.0,3395.6,2016-10-14T23:23:42,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1604.4,,,,,,False
803804045,803804045,5000.0,3355.56,2016-10-29T08:19:45,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1644.44,,,,,,False
803804045,803804045,5000.0,3340.52,2016-11-12T23:33:03,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1659.48,,,,,,False
803804045,803804045,5000.0,3300.48,2016-11-25T14:31:55,263.04,Shake Shack #968081,US,US,02,08,fastfood,True,01/2022,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1699.52,,,,,,False
803804045,803804045,5000.0,3037.44,2016-11-26T14:52:25,45.5,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1962.56,,,,,,False
803804045,803804045,5000.0,3016.94,2016-12-09T18:39:05,40.04,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,1983.06,,,,,,False
803804045,803804045,5000.0,2976.9,2016-12-24T05:11:07,44.13,Sunoco Gas #10942,US,US,09,01,fuel,True,07/2030,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,2023.1,,,,,,False
803804045,803804045,5000.0,2932.77,2016-12-30T13:19:26,67.31,Franks Pub #934222,US,US,09,01,food,True,03/2026,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,2067.23,,,,,,False
803804045,803804045,5000.0,2865.46,2016-12-30T20:57:25,50.22,Shake Shack #195162,US,US,05,08,fastfood,True,10/2028,2015-01-03,2015-01-03,639,639,1707,PURCHASE,False,,2134.54,,,,,,False
