accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,acqCountry,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
890187637,890187637,7500.0,7500.0,2016-02-13T03:34:57,57.05,staples.com,US,02,01,online_retail,09/2023,2012-09-30,2012-09-30,358,358,4543,PURCHASE,,0.0,,,,,False,,,False,False
890187637,890187637,7500.0,7442.95,2016-02-14T02:05:08,183.85,gap.com,US,09,01,online_retail,12/2031,2012-09-30,2012-09-30,675,675,7634,PURCHASE,,57.05,,,,US,False,,,False,False
890187637,890187637,7500.0,7259.1,2016-02-14T20:41:44,331.44,discount.com,US,02,01,online_retail,12/2028,2012-09-30,2012-09-30,675,675,7634,PURCHASE,,240.9,,,,US,False,,,False,False
890187637,890187637,7500.0,6952.66,2016-03-14T02:03:39,114.94,discount.com,US,09,01,online_retail,06/2023,2012-09-30,2012-09-30,675,675,7634,PURCHASE,,547.34,,,,US,False,,,False,False
890187637,890187637,7500.0,6862.72,2016-04-17T21:15:08,246.95,apple.com,US,09,01,online_retail,06/2031,2012-09-30,2012-09-30,914,914,9759,PURCHASE,,637.28,,,,US,False,,,False,False
890187637,890187637,7500.0,6640.77,2016-06-12T03:19:52,15.97,amazon.com,US,02,08,online_retail,01/2031,2012-09-30,2012-09-30,914,914,9759,PURCHASE,,859.23,,,,US,False,,,False,False
890187637,890187637,7500.0,6649.8,2016-07-05T13:07:47,21.75,oldnavy.com,US,05,01,online_retail,02/2033,2012-09-30,2012-09-30,914,914,9759,PURCHASE,,850.2,,,,US,False,,,False,False
890187637,890187637,7500.0,6628.05,2016-07-07T03:19:57,45.58,apple.com,US,05,01,online_retail,01/2031,2012-09-30,2012-09-30,675,675,7634,PURCHASE,,871.95,,,,US,False,,,False,False
890187637,890187637,7500.0,6582.47,2016-07-26T05:52:46,309.32,oldnavy.com,US,09,01,online_retail,06/2023,2012-09-30,2012-09-30,675,675,7634,PURCHASE,,917.53,,,,US,False,,,False,False
890187637,890187637,7500.0,6298.15,2016-10-26T17:56:41,45.4,sears.com,US,05,08,online_retail,09/2024,2012-09-30,2012-09-30,358,358,4543,PURCHASE,,1201.85,,,,US,False,,,False,False
890187637,890187637,7500.0,6277.75,2016-11-13T17:28:36,42.02,apple.com,US,09,01,online_retail,06/2031,2012-09-30,2012-09-30,914,914,9759,PURCHASE,,1222.25,,,,US,False,,,False,False
890187637,890187637,7500.0,6235.73,2016-11-19T18:41:01,1.61,ebay.com,US,09,08,online_retail,06/2022,2012-09-30,2012-09-30,675,675,7634,PURCHASE,,1264.27,,,,US,False,,,False,False
890187637,890187637,7500.0,6259.12,2016-12-06T01:32:05,21.49,hulu.com,US,90,08,online_subscriptions,04/2028,2012-09-30,2012-09-30,358,358,4543,PURCHASE,,1240.88,,,,US,False,,,False,False
