accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
781515441,781515441,10000.0,10000.0,2016-01-03T16:16:41,297.8,discount.com,US,US,90,01,online_retail,12/2032,2011-07-04,2011-07-04,480,480,4293,PURCHASE,True,,0.0,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-03-02T17:50:12,294.44,oldnavy.com,US,US,05,08,online_retail,07/2025,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,9705.56,2016-03-15T09:01:33,79.91,apple.com,US,US,05,01,online_retail,04/2021,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,294.44,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-04-10T22:26:48,475.21,target.com,US,US,09,01,online_retail,12/2021,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,9524.79,2016-04-29T12:36:48,235.75,gap.com,US,US,05,01,online_retail,01/2024,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,475.21,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-05-02T01:45:48,75.74,apple.com,US,US,09,01,online_retail,08/2022,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-06-25T16:37:07,21.39,Spotify,US,US,05,01,online_subscriptions,09/2031,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-07-21T17:30:58,119.34,EZ Putt Putt #240241,US,US,05,01,entertainment,10/2020,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,True,,,False
781515441,781515441,10000.0,9880.66,2016-07-26T23:31:00,21.39,Spotify,US,US,05,01,online_subscriptions,09/2031,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,119.34,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-08-04T07:32:04,8.38,discount.com,US,US,05,08,online_retail,02/2024,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,9991.62,2016-08-07T09:50:21,18.18,sears.com,US,US,02,01,online_retail,01/2033,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,8.38,,,,False,,,False
781515441,781515441,10000.0,9973.44,2016-08-15T03:20:53,1.08,ebay.com,US,US,09,01,online_retail,10/2020,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,26.56,,,,False,,,False
781515441,781515441,10000.0,9972.36,2016-08-27T21:25:08,21.39,Spotify,US,US,05,01,online_subscriptions,09/2031,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,27.64,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-09-03T00:49:07,384.88,target.com,US,US,02,01,online_retail,03/2020,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,9615.12,2016-09-03T00:49:25,384.88,target.com,US,US,02,01,online_retail,03/2020,2011-07-04,2011-07-04,480,480,4293,REVERSAL,False,,384.88,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-09-11T14:03:18,61.69,cheapfast.com,US,US,09,01,online_retail,07/2024,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,9938.31,2016-09-17T03:27:37,63.51,EZ Putt Putt #69446,US,US,02,08,entertainment,12/2021,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,61.69,,,,True,,,False
781515441,781515441,10000.0,9874.8,2016-09-28T02:50:33,21.39,Spotify,US,US,05,01,online_subscriptions,09/2031,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,125.2,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-10-17T12:03:47,12.15,apple.com,US,US,09,01,online_retail,11/2028,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,9987.85,2016-10-28T06:06:43,21.39,Spotify,US,US,05,01,online_subscriptions,09/2031,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,12.15,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-11-27T08:15:59,21.39,Spotify,US,US,05,01,online_subscriptions,09/2031,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,10000.0,2016-12-13T10:08:35,96.35,apple.com,US,US,02,01,online_retail,07/2026,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,0.0,,,,False,,,False
781515441,781515441,10000.0,9903.65,2016-12-28T07:02:06,21.39,Spotify,US,US,05,01,online_subscriptions,09/2031,2011-07-04,2011-07-04,480,480,4293,PURCHASE,False,,96.35,,,,False,,,False
