accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
518166691,518166691,500.0,500.0,2016-01-03T03:35:28,187.85,United Airlines,US,US,09,01,airline,04/2025,2015-08-27,2015-08-27,390,390,531,PURCHASE,True,,0.0,,,,False,,,False
518166691,518166691,500.0,312.15,2016-01-03T05:45:09,283.28,Icelandic Airlines,US,US,05,01,airline,01/2024,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,187.85,,,,True,,,False
518166691,518166691,500.0,28.87,2016-01-04T16:07:54,332.07,Icelandic Airlines,US,US,09,08,airline,01/2024,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,471.13,,,,False,,,False
518166691,518166691,500.0,500.0,2016-01-12T04:20:50,19.84,netflix.com,US,US,05,01,online_subscriptions,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,480.16,2016-01-12T11:21:00,131.7,Virgin Airlines,US,US,09,01,airline,01/2028,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,19.84,,,,False,,,False
518166691,518166691,500.0,348.46,2016-01-14T23:53:35,123.47,American Airlines,US,US,02,01,airline,07/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,151.54,,,,False,,,False
518166691,518166691,500.0,224.99,2016-01-15T05:19:44,479.95,American Airlines,US,US,05,01,airline,12/2029,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,275.01,,,,False,,,False
518166691,518166691,500.0,500.0,2016-01-22T08:26:30,37.03,Icelandic Airlines,US,US,09,01,airline,10/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,462.97,2016-01-22T11:40:54,29.21,United Airlines,US,US,09,08,airline,02/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,37.03,,,,True,,,False
518166691,518166691,500.0,433.76,2016-01-22T13:59:33,183.15,Delta Airlines,US,US,05,01,airline,12/2019,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,66.24,,,,False,,,False
518166691,518166691,500.0,250.61,2016-01-24T13:24:16,6.97,American Airlines,US,US,02,01,airline,02/2027,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,249.39,,,,False,,,False
518166691,518166691,500.0,243.64,2016-01-25T22:58:58,130.63,United Airlines,US,US,05,08,airline,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,256.36,,,,False,,,False
518166691,518166691,500.0,113.01,2016-01-26T17:17:33,0.33,United Airlines,US,US,02,01,airline,01/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,386.99,,,,False,,,False
518166691,518166691,500.0,112.68,2016-01-28T02:59:24,80.75,American Airlines,US,US,09,01,airline,09/2020,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,387.32,,,,False,,,False
518166691,518166691,500.0,31.93,2016-01-30T11:59:33,85.86,Delta Airlines,US,US,02,01,airline,01/2027,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,468.07,,,,True,,,False
518166691,518166691,500.0,500.0,2016-02-02T01:44:42,27.66,Icelandic Airlines,US,US,09,08,airline,12/2030,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,472.34,2016-02-02T09:45:06,183.8,Icelandic Airlines,US,US,09,08,airline,03/2033,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,27.66,,,,False,,,False
518166691,518166691,500.0,288.54,2016-02-11T08:45:26,54.94,Delta Airlines,US,US,09,01,airline,01/2028,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,211.46,,,,False,,,False
518166691,518166691,500.0,233.6,2016-02-12T12:51:36,19.84,netflix.com,US,US,05,01,online_subscriptions,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,266.4,,,,False,,,False
518166691,518166691,500.0,213.76,2016-02-16T22:43:24,131.31,Shake Shack #78881,US,US,05,08,fastfood,06/2027,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,286.24,,,,True,,,False
518166691,518166691,500.0,82.45,2016-02-17T02:13:50,119.2,United Airlines,US,US,05,01,airline,01/2021,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,417.55,,,,False,,,False
518166691,518166691,500.0,217.73,2016-02-17T06:54:20,542.77,Delta Airlines,US,US,05,01,airline,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,282.27,,,,False,,,False
518166691,518166691,500.0,287.98,2016-02-19T15:31:10,174.36,Virgin Airlines,US,US,02,01,airline,05/2021,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,212.02,,,,False,,,False
518166691,518166691,500.0,113.62,2016-02-19T15:39:50,53.46,Icelandic Airlines,US,US,02,,airline,05/2032,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,386.38,,,,False,,,False
518166691,518166691,500.0,60.16,2016-02-20T04:24:10,250.58,United Airlines,US,US,09,01,airline,10/2025,2015-08-27,2015-08-27,390,390,531,PURCHASE,True,,439.84,,,,False,,,False
518166691,518166691,500.0,346.03,2016-02-22T21:32:46,0.0,Icelandic Airlines,US,US,09,01,airline,04/2031,2015-08-27,2015-08-27,390,390,531,ADDRESS_VERIFICATION,False,,153.97,,,,False,,,False
518166691,518166691,500.0,500.0,2016-03-03T08:45:05,76.44,Uptown Fries,US,US,80,01,food,10/2025,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,True,,,False
518166691,518166691,500.0,423.56,2016-03-10T05:54:30,133.73,American Airlines,US,US,09,01,airline,08/2023,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,76.44,,,,False,,,False
518166691,518166691,500.0,289.83,2016-03-10T05:55:46,133.73,American Airlines,US,US,09,01,airline,08/2023,2015-08-27,2015-08-27,390,390,531,REVERSAL,False,,210.17,,,,False,,,False
518166691,518166691,500.0,423.56,2016-03-13T20:36:06,19.84,netflix.com,US,US,05,01,online_subscriptions,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,76.44,,,,False,,,False
518166691,518166691,500.0,403.72,2016-03-14T05:02:22,110.45,Virgin Airlines,US,US,80,01,airline,03/2027,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,96.28,,,,False,,,False
518166691,518166691,500.0,293.27,2016-03-16T06:56:26,253.64,Delta Airlines,US,US,02,08,airline,12/2030,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,206.73,,,,False,,,False
518166691,518166691,500.0,39.63,2016-03-17T20:58:13,246.5,United Airlines,US,US,09,08,airline,02/2023,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,460.37,,,,True,,,False
518166691,518166691,500.0,257.86,2016-03-19T06:08:30,68.06,Virgin Airlines,US,US,09,08,airline,07/2020,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,242.14,,,,False,,,False
518166691,518166691,500.0,189.8,2016-03-19T22:59:22,63.42,Virgin Airlines,US,US,05,01,airline,09/2024,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,310.2,,,,False,,,False
518166691,518166691,500.0,126.38,2016-03-23T15:52:02,144.66,American Airlines,US,US,05,01,airline,02/2033,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,373.62,,,,False,,,False
518166691,518166691,500.0,500.0,2016-03-27T13:20:06,121.73,United Airlines,US,US,02,01,airline,11/2028,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,500.0,2016-04-10T06:27:43,0.0,Virgin Airlines,US,US,02,01,airline,05/2032,2015-08-27,2015-08-27,390,390,531,ADDRESS_VERIFICATION,False,,0.0,,,,False,,,False
518166691,518166691,500.0,500.0,2016-04-13T07:54:29,19.84,netflix.com,US,US,05,01,online_subscriptions,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,480.16,2016-04-22T05:18:02,27.72,United Airlines,US,US,90,99,airline,04/2033,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,19.84,,,,False,,,False
518166691,518166691,500.0,500.0,2016-05-05T03:25:21,137.1,Icelandic Airlines,US,US,05,01,airline,12/2020,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,362.9,2016-05-08T06:06:22,930.96,Delta Airlines,US,US,05,01,airline,04/2022,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,137.1,,,,False,,,False
518166691,518166691,500.0,-413.39,2016-05-11T11:33:55,200.43,Icelandic Airlines,US,US,05,01,airline,08/2028,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,913.39,,,,False,,,False
518166691,518166691,500.0,-237.36,2016-05-12T18:57:31,89.15,Delta Airlines,US,US,05,01,airline,01/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,737.36,,,,False,,,False
518166691,518166691,500.0,-77.68,2016-05-13T09:26:42,19.84,netflix.com,US,US,05,01,online_subscriptions,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,577.68,,,,False,,,False
518166691,518166691,500.0,396.3,2016-05-15T00:40:28,115.19,United Airlines,US,US,05,01,airline,02/2028,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,103.7,,,,False,,,False
518166691,518166691,500.0,500.0,2016-06-04T20:32:06,9.88,United Airlines,US,US,05,08,airline,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,490.12,2016-06-13T01:24:18,19.84,netflix.com,US,US,05,01,online_subscriptions,05/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,9.88,,,,False,,,False
518166691,518166691,500.0,470.28,2016-06-16T09:42:15,188.33,Delta Airlines,US,US,02,08,airline,09/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,29.72,,,,False,,,False
518166691,518166691,500.0,281.95,2016-06-16T13:08:41,21.2,Delta Airlines,US,US,09,01,airline,09/2029,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,218.05,,,,False,,,False
518166691,518166691,500.0,260.75,2016-06-17T12:15:13,311.06,United Airlines,US,US,80,01,airline,09/2031,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,239.25,,,,False,,,False
518166691,518166691,500.0,138.23,2016-06-18T06:55:19,21.47,Icelandic Airlines,US,US,05,01,airline,06/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,361.77,,,,False,,,False
518166691,518166691,500.0,116.76,2016-06-20T08:23:45,18.7,Delta Airlines,US,US,09,08,airline,01/2022,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,383.24,,,,False,,,False
518166691,518166691,500.0,98.06,2016-06-27T10:13:14,0.0,United Airlines,US,US,09,01,airline,06/2029,2015-08-27,2015-08-27,390,390,531,ADDRESS_VERIFICATION,False,,401.94,,,,False,,,False
518166691,518166691,500.0,500.0,2016-07-02T13:08:11,169.14,Virgin Airlines,US,US,09,01,airline,02/2026,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,0.0,,,,False,,,False
518166691,518166691,500.0,330.86,2016-07-04T00:55:49,279.69,Delta Airlines,US,US,09,01,airline,11/2032,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,169.14,,,,False,,,False
518166691,518166691,500.0,51.17,2016-07-04T06:57:33,215.05,Delta Airlines,US,US,02,01,airline,02/2020,2015-08-27,2015-08-27,390,390,531,PURCHASE,False,,448.83,,,,True,,,False
