accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
856535486,856535486,2500.0,2500.0,2016-01-01T02:29:30,walmart.com,US,US,05,01,online_retail,04/2021,2015-09-12,2015-09-12,823,823,6489,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
856535486,856535486,2500.0,2500.0,2016-01-02T18:17:15,Lyft,US,US,02,01,rideshare,08/2026,2015-09-12,2015-09-12,925,925,7557,PURCHASE,,0.0,212.82,,,,False,,,False,False
856535486,856535486,2500.0,2287.18,2016-01-02T18:21:45,Lyft,US,US,09,08,rideshare,11/2022,2015-09-12,2015-09-12,925,925,7557,PURCHASE,,212.82,463.83,,,,False,,,False,False
856535486,856535486,2500.0,1823.35,2016-01-03T12:43:33,Uber,US,US,02,08,rideshare,01/2022,2015-09-12,2015-09-12,823,823,6489,PURCHASE,,676.65,14.79,,,,False,,,False,False
856535486,856535486,2500.0,1808.56,2016-01-04T13:41:13,Lyft,US,US,02,01,rideshare,09/2031,2015-09-12,2015-09-12,823,823,6489,PURCHASE,,691.44,14.01,,,,False,,,False,False
856535486,856535486,2500.0,1794.55,2016-01-04T20:58:02,Regal Cinemas #05791,US,US,05,01,entertainment,09/2029,2015-09-12,2015-09-12,823,823,6489,PURCHASE,,705.45,52.69,,,,True,,,False,False
856535486,856535486,2500.0,1741.86,2016-01-05T08:11:43,Uber,US,US,02,01,rideshare,01/2024,2015-09-12,2015-09-12,925,925,7557,PURCHASE,,758.14,105.97,,,,False,,,False,False
856535486,856535486,2500.0,1635.89,2016-01-05T15:19:18,netflix.com,US,US,05,08,online_subscriptions,12/2025,2015-09-12,2015-09-12,823,823,6489,PURCHASE,,864.11,8.24,,,,False,,,False,False
856535486,856535486,2500.0,1627.65,2016-01-06T02:40:25,alibaba.com,US,US,09,01,online_retail,02/2027,2015-09-12,2015-09-12,823,823,6489,PURCHASE,,872.35,16.26,,,,False,,,False,False
856535486,856535486,2500.0,1611.39,2016-01-07T17:01:27,Lyft,US,US,05,01,rideshare,04/2028,2015-09-12,2015-09-12,823,823,6489,PURCHASE,,888.61,295.4,,,,False,,,False,False
856535486,856535486,2500.0,1315.99,2016-01-08T12:55:37,oldnavy.com,US,US,05,01,online_retail,02/2033,2015-09-12,2015-09-12,925,925,7557,PURCHASE,,1184.01,193.9,,,,False,,,False,False
856535486,856535486,2500.0,1122.09,2016-01-09T16:21:43,Uber,US,US,05,01,rideshare,09/2029,2015-09-12,2015-09-12,925,925,7557,PURCHASE,,1377.91,7.03,,,,False,,,False,False
856535486,856535486,2500.0,1115.06,2016-01-10T23:04:35,EZ Putt Putt #69446,US,US,02,01,entertainment,08/2023,2015-09-12,2015-09-12,823,823,6489,PURCHASE,,1384.94,19.9,,,,True,,,False,False
