accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
241965684,241965684,20000.0,20000.0,2016-02-26T10:59:42,gap.com,US,US,09,01,online_retail,04/2033,2012-10-11,2012-10-11,493,493,3936,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
241965684,241965684,20000.0,20000.0,2016-05-18T22:48:38,Mobil Gas #864408,US,US,05,08,fuel,07/2029,2012-10-11,2012-10-11,493,493,3936,PURCHASE,,0.0,33.91,,,,True,,,False,False
241965684,241965684,20000.0,19966.09,2016-05-28T19:17:47,Apple iTunes,US,US,09,08,mobileapps,10/2032,2012-10-11,2012-10-11,472,472,1466,PURCHASE,,33.91,5.92,,,,False,,,False,False
241965684,241965684,20000.0,19985.17,2016-06-01T13:11:22,Mobil Gas #864408,US,US,05,08,fuel,07/2029,2012-10-11,2012-10-11,493,493,3936,PURCHASE,,14.83,33.91,,,,True,,,False,False
241965684,241965684,20000.0,19951.26,2016-06-03T19:45:21,abc.com,US,US,05,01,online_subscriptions,05/2024,2012-10-11,2012-10-11,620,620,100,PURCHASE,,48.74,15.7,,,,False,,,False,False
241965684,241965684,20000.0,19935.56,2016-06-14T18:46:38,Mobil Gas #864408,US,US,05,08,fuel,07/2029,2012-10-11,2012-10-11,493,493,3936,PURCHASE,,64.44,33.91,,,,True,,,False,False
241965684,241965684,20000.0,19901.65,2016-06-28T23:37:11,Mobil Gas #864408,US,US,05,08,fuel,07/2029,2012-10-11,2012-10-11,493,493,3936,PURCHASE,,98.35,33.91,,,,True,,,False,False
241965684,241965684,20000.0,19867.74,2016-06-29T12:51:41,Apple iTunes,US,US,09,08,mobileapps,10/2032,2012-10-11,2012-10-11,472,472,1466,PURCHASE,,132.26,5.92,,,,False,,,False,False
241965684,241965684,20000.0,19886.82,2016-07-05T04:33:45,abc.com,US,US,05,01,online_subscriptions,05/2024,2012-10-11,2012-10-11,620,620,100,PURCHASE,,113.18,15.7,,,,False,,,False,False
241965684,241965684,20000.0,19871.12,2016-07-12T03:57:32,Mobil Gas #864408,US,US,05,08,fuel,07/2029,2012-10-11,2012-10-11,493,493,3936,PURCHASE,,128.88,38.88,,,,True,,,False,False
241965684,241965684,20000.0,19832.24,2016-07-25T16:21:59,Mobil Gas #864408,US,US,05,08,fuel,07/2029,2012-10-11,2012-10-11,493,493,3936,PURCHASE,,167.76,33.91,,,,True,,,False,False
241965684,241965684,20000.0,19798.33,2016-07-30T23:23:31,Apple iTunes,US,US,09,08,mobileapps,10/2032,2012-10-11,2012-10-11,472,472,1466,PURCHASE,,201.67,5.92,,,,False,,,False,False
241965684,241965684,20000.0,19817.41,2016-08-04T16:07:03,abc.com,US,US,05,01,online_subscriptions,05/2024,2012-10-11,2012-10-11,620,620,100,PURCHASE,,182.59,15.7,,,,False,,,False,False
