accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
702720212,702720212,5000.0,5000.0,2016-02-12T13:59:56,71.57,Lyft,US,US,09,01,rideshare,12/2029,2014-07-14,2014-07-14,833,833,8737,PURCHASE,True,,0.0,,,,False,,,False
702720212,702720212,5000.0,4928.43,2016-02-15T12:38:18,56.48,Lyft,US,US,02,01,rideshare,02/2028,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,71.57,,,,False,,,False
702720212,702720212,5000.0,5000.0,2016-03-20T06:40:32,111.0,Uber,US,US,09,01,rideshare,09/2029,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,0.0,,,,False,,,False
702720212,702720212,5000.0,5000.0,2016-04-27T18:17:46,196.39,AMC #692956,US,US,09,01,entertainment,05/2027,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,0.0,,,,True,,,False
702720212,702720212,5000.0,4803.61,2016-04-27T18:20:43,196.39,AMC #692956,US,US,09,01,entertainment,05/2027,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,196.39,,,,True,,,False
702720212,702720212,5000.0,5000.0,2016-05-16T00:40:44,4.18,Play Store,US,US,02,01,mobileapps,04/2023,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,0.0,,,,False,,,False
702720212,702720212,5000.0,5000.0,2016-06-16T18:54:20,4.18,Play Store,US,US,02,01,mobileapps,04/2023,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,0.0,,,,False,,,False
702720212,702720212,5000.0,5000.0,2016-07-05T19:55:49,107.73,Lyft,US,US,09,01,rideshare,02/2020,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,0.0,,,,False,,,False
702720212,702720212,5000.0,4892.27,2016-07-17T17:17:59,4.18,Play Store,US,US,02,01,mobileapps,04/2023,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,107.73,,,,False,,,False
702720212,702720212,5000.0,4888.09,2016-07-25T16:32:49,15.51,netflix.com,US,US,09,01,online_subscriptions,09/2023,2014-07-14,2014-07-14,833,833,8737,PURCHASE,False,,111.91,,,,False,,,False
