accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
380083836,380083836,5000.0,5000.0,2016-01-01T00:16:01,55.33,In-N-Out #605436,US,US,05,01,fastfood,True,04/2021,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,0.0,,,,,,False,False
380083836,380083836,5000.0,4944.67,2016-01-01T05:14:56,272.29,Auntie Anne's #518246,US,US,05,01,fastfood,True,02/2025,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,55.33,,,,,,False,False
380083836,380083836,5000.0,4672.38,2016-01-01T06:35:46,244.08,Burger King #948394,US,US,09,01,fastfood,True,05/2032,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,327.62,,,,,,False,False
380083836,380083836,5000.0,4428.3,2016-01-01T07:40:57,431.9,Quizno's #604182,US,US,09,01,fastfood,True,02/2021,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,571.7,,,,,,True,False
380083836,380083836,5000.0,3996.4,2016-01-01T07:55:20,6.14,KFC #887740,US,US,02,01,fastfood,True,07/2028,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1003.6,,,,,,False,False
380083836,380083836,5000.0,3990.26,2016-01-01T09:33:35,153.56,Uber,US,US,09,01,rideshare,False,08/2029,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1009.74,,,,,,False,False
380083836,380083836,5000.0,3836.7,2016-01-01T09:40:22,14.43,Wendys #578676,US,US,09,01,fastfood,True,07/2022,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1163.3,,,,,,False,False
380083836,380083836,5000.0,3822.27,2016-01-01T11:23:42,44.87,Shake Shack #733219,US,US,05,01,fastfood,True,05/2023,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1177.73,,,,,,False,False
380083836,380083836,5000.0,3777.4,2016-01-01T13:35:44,22.65,Subway #44482,US,US,05,01,fastfood,False,03/2031,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1222.6,,,,,,False,False
380083836,380083836,5000.0,3754.75,2016-01-01T18:07:58,127.52,Quizno's #949567,US,US,05,08,fastfood,True,08/2027,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1245.25,,,,,,False,False
380083836,380083836,5000.0,3627.23,2016-01-01T18:17:55,107.74,Tim Hortons #186670,US,US,02,01,fastfood,True,11/2020,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1372.77,,,,,,False,False
380083836,380083836,5000.0,3519.49,2016-01-01T23:07:41,339.52,Burger King #737509,US,US,80,01,fastfood,True,11/2020,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1480.51,,,,,,False,False
380083836,380083836,5000.0,3179.97,2016-01-02T00:43:12,9.7,Burger King #862268,US,US,05,01,fastfood,True,09/2030,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1820.03,,,,,,False,False
380083836,380083836,5000.0,3170.27,2016-01-02T04:54:09,199.85,McDonalds #339265,US,US,02,01,fastfood,True,01/2033,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1829.73,,,,,,False,False
380083836,380083836,5000.0,2970.42,2016-01-02T08:46:10,82.07,Eazy Auto Body,US,US,09,01,auto,False,09/2028,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2029.58,,,,,,False,False
380083836,380083836,5000.0,2888.35,2016-01-02T11:34:24,37.14,Popeyes #929555,US,US,05,01,fastfood,True,02/2028,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2111.65,,,,,,False,False
380083836,380083836,5000.0,2851.21,2016-01-02T13:40:02,211.69,Burger King #521245,US,US,09,08,fastfood,True,12/2025,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2148.79,,,,,,False,False
380083836,380083836,5000.0,2639.52,2016-01-02T15:46:06,152.23,KFC #644496,US,US,05,01,fastfood,True,07/2026,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2360.48,,,,,,False,False
380083836,380083836,5000.0,2487.29,2016-01-02T20:48:59,950.93,Hardee's #854553,US,US,02,01,fastfood,True,09/2020,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2512.71,,,,,,False,False
380083836,380083836,5000.0,1536.36,2016-01-03T00:32:15,116.67,Wendys #337732,US,US,02,01,fastfood,True,01/2022,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,3463.64,,,,,,False,False
380083836,380083836,5000.0,1419.69,2016-01-03T02:21:40,453.64,In-N-Out #08453,US,US,05,01,fastfood,False,08/2028,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,3580.31,,,,,,False,False
380083836,380083836,5000.0,966.05,2016-01-03T08:19:54,271.84,Ricks Auto Body,US,US,05,01,auto,True,07/2020,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4033.95,,,,,,False,False
380083836,380083836,5000.0,694.21,2016-01-03T09:25:50,72.76,Dunkin' Donuts #522548,US,US,05,01,fastfood,True,03/2024,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4305.79,,,,,,False,False
380083836,380083836,5000.0,621.45,2016-01-03T12:43:09,150.19,Ricks Auto Body,US,US,05,01,auto,True,03/2033,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4378.55,,,,,,False,False
380083836,380083836,5000.0,471.26,2016-01-03T15:28:16,196.17,Wendys #349062,US,US,05,01,fastfood,True,04/2026,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4528.74,,,,,,False,False
380083836,380083836,5000.0,275.09,2016-01-03T19:40:43,271.66,Hardee's #730023,US,US,05,01,fastfood,True,03/2029,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4724.91,,,,,,False,False
380083836,380083836,5000.0,617.38,2016-01-03T21:01:50,1.84,Burger King #497325,US,US,05,01,fastfood,True,04/2029,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4382.62,,,,,,False,False
380083836,380083836,5000.0,615.54,2016-01-03T23:57:20,190.01,Wendys #254264,US,US,02,01,fastfood,True,12/2022,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4384.46,,,,,,False,False
380083836,380083836,5000.0,425.53,2016-01-05T00:29:01,70.56,Arbys #149797,US,US,05,01,fastfood,True,02/2028,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4574.47,,,,,,False,False
380083836,380083836,5000.0,354.97,2016-01-05T01:22:58,274.91,Ricks Auto Body,US,US,02,08,auto,True,03/2027,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4645.03,,,,,,False,False
380083836,380083836,5000.0,915.8,2016-01-05T01:53:53,71.57,Ricks Auto Body,US,US,02,01,auto,False,07/2029,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4084.2,,,,,,False,False
380083836,380083836,5000.0,844.23,2016-01-05T08:52:45,5.61,Subway #923262,US,US,05,01,fastfood,True,09/2027,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4155.77,,,,,,False,False
380083836,380083836,5000.0,838.62,2016-01-05T12:24:35,349.97,Shake Shack #814409,US,US,02,08,fastfood,True,07/2025,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4161.38,,,,,,False,False
380083836,380083836,5000.0,488.65,2016-01-05T18:43:08,105.13,Shake Shack #491454,US,US,80,01,fastfood,True,03/2029,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4511.35,,,,,,False,False
380083836,380083836,5000.0,383.52,2016-01-06T03:43:59,83.89,Dunkin' Donuts #201809,US,US,02,01,fastfood,True,08/2032,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4616.48,,,,,,False,False
380083836,380083836,5000.0,299.63,2016-01-06T06:38:29,226.6,Starbucks #699437,US,US,05,01,fastfood,True,07/2032,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,4700.37,,,,,,False,False
380083836,380083836,5000.0,4424.96,2016-01-06T10:18:41,0.0,Subway #334533,US,US,02,01,fastfood,False,12/2029,2015-12-23,2015-12-23,738,738,7185,ADDRESS_VERIFICATION,,575.04,,,,,,False,False
380083836,380083836,5000.0,4424.96,2016-01-06T12:09:56,445.03,Subway #216536,US,US,05,01,fastfood,True,03/2029,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,575.04,,,,,,False,False
380083836,380083836,5000.0,3979.93,2016-01-06T18:23:18,312.93,KFC #388097,US,US,02,01,fastfood,True,06/2027,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1020.07,,,,,,False,False
380083836,380083836,5000.0,3667.0,2016-01-06T20:12:45,25.83,Cinnabon #181646,US,US,09,01,fastfood,True,05/2030,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1333.0,,,,,,False,False
380083836,380083836,5000.0,3641.17,2016-01-07T02:11:51,143.02,Wendys #781603,US,US,05,01,fastfood,True,07/2026,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1358.83,,,,,,False,False
380083836,380083836,5000.0,3498.15,2016-01-07T03:41:00,41.45,Wendys #411574,US,US,05,01,fastfood,True,06/2023,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1501.85,,,,,,False,False
380083836,380083836,5000.0,3456.7,2016-01-07T09:19:56,24.5,Shake Shack #611594,US,US,90,01,fastfood,False,09/2026,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1543.3,,,,,,False,False
380083836,380083836,5000.0,3432.2,2016-01-07T11:17:41,30.23,KFC #240649,US,US,09,01,fastfood,True,05/2021,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1567.8,,,,,,False,False
380083836,380083836,5000.0,3401.97,2016-01-07T15:49:34,123.39,Subway #338885,US,US,05,01,fastfood,True,11/2020,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1598.03,,,,,,False,False
380083836,380083836,5000.0,3278.58,2016-01-07T17:59:33,216.84,Subway #923262,US,US,05,08,fastfood,True,11/2021,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1721.42,,,,,,False,False
380083836,380083836,5000.0,3061.74,2016-01-07T20:31:21,1.09,KFC #04517,US,US,02,01,fastfood,True,06/2033,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1938.26,,,,,,False,False
380083836,380083836,5000.0,3060.65,2016-01-07T20:32:39,1.09,KFC #04517,US,US,02,01,fastfood,True,06/2033,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1939.35,,,,,,False,False
380083836,380083836,5000.0,3059.56,2016-01-07T23:36:25,35.59,KFC #608952,US,US,05,01,fastfood,True,10/2021,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1940.44,,,,,,False,False
380083836,380083836,5000.0,3023.97,2016-01-08T02:06:56,338.58,Subway #334533,US,US,09,01,fastfood,True,10/2026,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,1976.03,,,,,,False,False
380083836,380083836,5000.0,2685.39,2016-01-08T10:39:33,20.07,Auntie Anne's #410136,US,US,02,08,fastfood,True,11/2025,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2314.61,,,,,,False,False
380083836,380083836,5000.0,2665.32,2016-01-08T11:29:43,286.52,Arbys #527434,US,US,09,01,fastfood,True,09/2023,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2334.68,,,,,,False,False
380083836,380083836,5000.0,2378.8,2016-01-08T17:24:29,42.66,Domino's Pizza #782997,US,US,02,01,fastfood,True,06/2027,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2621.2,,,,,,False,False
380083836,380083836,5000.0,2336.14,2016-01-08T18:44:59,297.92,In-N-Out #371953,US,US,09,01,fastfood,True,01/2031,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2663.86,,,,,,False,False
380083836,380083836,5000.0,2038.22,2016-01-09T02:16:49,3.61,McDonalds #57688,US,US,05,01,fastfood,True,11/2027,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2961.78,,,,,,False,False
380083836,380083836,5000.0,2034.61,2016-01-09T07:52:44,16.73,Eazy Repair,US,US,05,01,auto,True,04/2031,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2965.39,,,,,,False,False
380083836,380083836,5000.0,2017.88,2016-01-09T08:07:47,20.84,Dunkin' Donuts #553552,US,US,09,01,fastfood,True,10/2022,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,2982.12,,,,,,False,False
380083836,380083836,5000.0,1997.04,2016-01-09T17:51:57,26.14,Hardee's #916312,US,US,05,01,fastfood,True,06/2023,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,3002.96,,,,,,False,False
380083836,380083836,5000.0,1970.9,2016-01-09T19:06:09,93.43,Dunkin' Donuts #995067,US,US,05,01,fastfood,True,03/2026,2015-12-23,2015-12-23,738,738,7185,PURCHASE,,3029.1,,,,,,False,False
