accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
675929021,675929021,7500.0,7500.0,2016-01-08T02:27:46,8.43,Los Angeles News,US,US,09,08,subscriptions,True,03/2033,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,0.0,,,,,,False,False
675929021,675929021,7500.0,7491.57,2016-01-31T07:56:17,103.19,Oklahoma City Times,US,US,90,01,subscriptions,False,01/2029,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,8.43,,,,,,False,False
675929021,675929021,7500.0,7500.0,2016-02-07T18:17:19,47.01,Los Angeles News,US,US,05,01,subscriptions,False,02/2027,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,0.0,,,,,,False,False
675929021,675929021,7500.0,7452.99,2016-02-11T17:44:42,76.31,Oklahoma City Post,US,US,05,01,subscriptions,False,05/2023,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,47.01,,,,,,False,False
675929021,675929021,7500.0,7376.68,2016-02-11T22:35:42,183.03,Washington Post,US,US,05,01,subscriptions,False,06/2027,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,123.32,,,,,,False,False
675929021,675929021,7500.0,7193.65,2016-02-16T13:12:32,183.03,Washington Post,US,US,05,01,subscriptions,False,06/2027,2012-05-01,2012-05-01,652,652,7237,REVERSAL,,306.35,,,,,,False,False
675929021,675929021,7500.0,7376.68,2016-02-20T03:28:54,0.0,Apple iTunes,US,US,09,01,mobileapps,False,01/2028,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,123.32,,,,,,False,False
675929021,675929021,7500.0,7500.0,2016-03-08T04:21:34,461.74,Oklahoma City Post,US,US,05,08,subscriptions,False,06/2027,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,0.0,,,,,,False,True
675929021,675929021,7500.0,7038.26,2016-03-08T19:35:54,49.99,Seattle News,US,US,02,01,subscriptions,False,07/2020,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,461.74,,,,,,False,False
675929021,675929021,7500.0,6988.27,2016-03-18T11:19:55,102.67,Walgreens #340144,US,US,05,01,health,False,06/2033,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,511.73,,,,,,False,False
675929021,675929021,7500.0,6885.6,2016-03-21T11:56:49,0.0,Apple iTunes,US,US,09,01,mobileapps,False,01/2028,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,614.4,,,,,,False,False
675929021,675929021,7500.0,7500.0,2016-04-20T23:43:56,254.23,Powerlifting #71092,US,US,05,01,health,False,07/2032,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,0.0,,,,,,False,False
675929021,675929021,7500.0,7245.77,2016-04-21T16:49:40,0.0,Apple iTunes,US,US,09,01,mobileapps,False,01/2028,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,254.23,,,,,,False,False
675929021,675929021,7500.0,7500.0,2016-05-04T04:26:03,93.39,Dallas Post,US,US,09,01,subscriptions,False,04/2030,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,0.0,,,,,,False,False
675929021,675929021,7500.0,7406.61,2016-05-21T20:04:22,0.0,Apple iTunes,US,US,09,01,mobileapps,False,01/2028,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,93.39,,,,,,False,False
675929021,675929021,7500.0,7500.0,2016-06-22T09:04:45,0.0,Apple iTunes,US,US,09,01,mobileapps,False,01/2028,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,0.0,,,,,,False,False
675929021,675929021,7500.0,7500.0,2016-07-06T19:40:21,151.23,Dallas Journal,US,US,05,01,subscriptions,False,08/2027,2012-05-01,2012-05-01,652,652,7237,PURCHASE,,0.0,,,,,,False,False
