accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
945505087,945505087,20000.0,20000.0,2016-03-15T04:52:27,171.8,EZ Putt Putt #982199,US,US,05,99,entertainment,True,02/2023,2014-10-15,2014-10-15,596,596,3599,PURCHASE,True,,0.0,,,,,,False
945505087,945505087,20000.0,20000.0,2016-04-14T13:47:57,33.22,Best Deli #109276,US,US,05,01,food,True,01/2026,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,19966.78,2016-04-15T10:32:19,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,33.22,,,,,,False
945505087,945505087,20000.0,19961.0,2016-04-16T23:23:49,16.25,EZ Putt Putt #982199,US,US,09,01,entertainment,True,09/2023,2014-10-15,2014-10-15,596,596,3599,PURCHASE,True,,39.0,,,,,,False
945505087,945505087,20000.0,19944.75,2016-04-28T21:54:15,196.07,AMC #79863,US,US,05,01,entertainment,True,07/2021,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,55.25,,,,,,False
945505087,945505087,20000.0,20000.0,2016-05-15T23:27:15,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,20000.0,2016-06-06T10:30:28,175.27,1st Sandwitch Bar #396252,US,US,02,01,food,True,12/2027,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,19824.73,2016-06-15T17:25:49,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,175.27,,,,,,False
945505087,945505087,20000.0,19818.95,2016-06-20T16:17:33,275.1,EZ Putt Putt #240241,US,US,05,01,entertainment,False,09/2030,2014-10-15,2014-10-15,358,358,148,PURCHASE,True,,181.05,,,,,,False
945505087,945505087,20000.0,20000.0,2016-07-16T09:27:10,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,20000.0,2016-08-15T20:42:49,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,20000.0,2016-09-01T07:11:59,111.28,Regal Cinemas #729464,US,US,05,08,entertainment,True,11/2021,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,19888.72,2016-09-16T06:43:01,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,111.28,,,,,,False
945505087,945505087,20000.0,20000.0,2016-10-10T14:21:02,8.93,EZ Putt Putt #240241,US,US,09,01,entertainment,True,07/2028,2014-10-15,2014-10-15,358,358,148,PURCHASE,True,,0.0,,,,,,False
945505087,945505087,20000.0,19991.07,2016-10-16T14:02:34,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,8.93,,,,,,False
945505087,945505087,20000.0,20000.0,2016-11-06T20:57:28,41.9,AMC #724446,US,US,05,01,entertainment,True,09/2026,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,19958.1,2016-11-16T08:09:55,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,41.9,,,,,,False
945505087,945505087,20000.0,19952.32,2016-11-22T23:32:13,10.89,EZ Putt Putt #551896,US,US,09,01,entertainment,True,11/2026,2014-10-15,2014-10-15,358,358,148,PURCHASE,True,,47.68,,,,,,False
945505087,945505087,20000.0,20000.0,2016-12-16T15:31:07,5.78,Apple iTunes,US,US,05,01,mobileapps,False,11/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,0.0,,,,,,False
945505087,945505087,20000.0,19994.22,2016-12-17T13:35:54,132.75,Franks Pub #53336,US,US,09,01,food,True,06/2023,2014-10-15,2014-10-15,358,358,148,PURCHASE,False,,5.78,,,,,,False
945505087,945505087,20000.0,19861.47,2016-12-21T00:53:42,345.01,AMC #74121,US,US,09,01,entertainment,True,05/2025,2014-10-15,2014-10-15,358,358,148,PURCHASE,False,,138.53,,,,,,False
945505087,945505087,20000.0,19516.46,2016-12-30T11:12:41,19.46,netflix.com,US,US,05,01,online_subscriptions,False,04/2031,2014-10-15,2014-10-15,596,596,3599,PURCHASE,False,,483.54,,,,,,False
