accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
375393213,375393213,10000.0,10000.0,2016-01-01T03:53:12,Hardee's #855967,US,US,09,01,fastfood,07/2020,2015-02-10,2015-02-10,328,328,2315,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
375393213,375393213,10000.0,10000.0,2016-01-01T05:21:50,WSC #103223,US,US,02,01,health,12/2019,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,0.0,93.25,,,,False,,,False,False
375393213,375393213,10000.0,9906.75,2016-01-02T08:26:42,CVS #440756,US,US,02,01,health,02/2033,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,93.25,108.56,,,,False,,,False,False
375393213,375393213,10000.0,9798.19,2016-01-06T00:24:02,CVS #902548,US,US,05,08,health,12/2023,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,201.81,181.45,,,,False,,,False,False
375393213,375393213,10000.0,9616.74,2016-01-08T00:17:54,ikea.com,US,US,09,01,furniture,07/2026,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,383.26,85.78,,,,True,,,False,False
375393213,375393213,10000.0,9530.96,2016-01-13T11:03:52,netflix.com,US,US,09,01,online_subscriptions,08/2024,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,469.04,10.19,,,,False,,,False,False
375393213,375393213,10000.0,9520.77,2016-01-18T12:38:51,Krispy Kreme #274100,US,US,09,01,fastfood,06/2033,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,479.23,116.89,,,,True,,,False,False
375393213,375393213,10000.0,9403.88,2016-01-20T04:52:20,NYSC #737747,US,US,05,01,health,05/2027,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,596.12,344.94,,,,False,,,False,False
375393213,375393213,10000.0,9058.94,2016-01-24T15:28:12,Quizno's #584361,US,US,02,01,fastfood,05/2031,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,941.06,36.44,,,,True,,,False,False
375393213,375393213,10000.0,9022.5,2016-01-25T18:34:10,Planet Fitness #401356,US,US,05,01,health,12/2029,2015-02-10,2015-02-10,328,328,2315,PURCHASE,,977.5,118.26,,,,False,,,False,False
