accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
531845727,531845727,7500.0,7500.0,2016-01-03T08:04:30,21.48,sears.com,US,US,02,01,online_retail,07/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,0.0,,,,False,,,False,False
531845727,531845727,7500.0,7478.52,2016-01-03T13:47:21,295.85,Regal Cinemas #05791,US,US,05,01,entertainment,08/2024,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,21.48,,,,True,,,False,False
531845727,531845727,7500.0,7182.67,2016-01-06T11:49:30,675.03,discount.com,US,US,09,01,online_retail,10/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,317.33,,,,False,,,False,False
531845727,531845727,7500.0,6507.64,2016-01-06T13:23:07,52.11,ebay.com,US,US,05,01,online_retail,09/2030,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,992.36,,,,False,,,False,False
531845727,531845727,7500.0,6455.53,2016-01-09T14:21:28,42.98,Eazy Tire,US,US,09,01,auto,08/2032,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1044.47,,,,True,,,False,False
531845727,531845727,7500.0,6412.55,2016-01-09T23:35:32,177.63,EZ Putt Putt #804489,US,US,05,01,entertainment,02/2032,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1087.45,,,,True,,,False,False
531845727,531845727,7500.0,6234.92,2016-01-10T12:08:47,27.46,Merchants Auto Body,US,US,05,01,auto,07/2026,2014-05-13,2014-05-13,681,181,3163,PURCHASE,,1265.08,,,,True,,,False,False
531845727,531845727,7500.0,6207.46,2016-01-10T18:11:11,54.66,Merchants Tire,US,US,09,01,auto,03/2033,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1292.54,,,,True,,,False,False
531845727,531845727,7500.0,6152.8,2016-01-12T21:42:14,174.95,discount.com,US,US,09,01,online_retail,07/2033,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1347.2,,,,False,,,False,False
531845727,531845727,7500.0,5977.85,2016-01-17T05:02:08,101.13,Washington Tire,US,US,05,01,auto,02/2029,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1522.15,,,,True,,,False,False
531845727,531845727,7500.0,5876.72,2016-01-20T03:00:06,29.49,Merchants Auto Body,US,US,02,01,auto,11/2020,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1623.28,,,,True,,,False,False
531845727,531845727,7500.0,5847.23,2016-01-20T18:25:39,81.64,Regal Cinemas #05791,US,US,05,01,entertainment,12/2024,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1652.77,,,,True,,,False,False
531845727,531845727,7500.0,5765.59,2016-01-21T17:03:43,144.29,Washington Repair,US,US,02,01,auto,10/2020,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1734.41,,,,True,,,False,False
531845727,531845727,7500.0,5621.3,2016-01-23T07:43:43,102.87,ebay.com,US,US,09,08,online_retail,06/2032,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1878.7,,,,False,,,False,False
531845727,531845727,7500.0,5543.43,2016-02-01T21:37:35,261.16,Merchants Tire,US,US,09,01,auto,04/2030,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,1956.57,,,,True,,,False,False
531845727,531845727,7500.0,5282.27,2016-02-01T22:58:21,20.55,amazon.com,US,US,09,01,online_retail,06/2021,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,2217.73,,,,False,,,False,False
531845727,531845727,7500.0,5261.72,2016-02-01T22:59:21,20.55,amazon.com,US,US,09,01,online_retail,06/2021,2014-05-13,2014-05-13,681,681,3163,REVERSAL,,2238.28,,,,False,,,False,False
531845727,531845727,7500.0,5282.27,2016-02-08T15:35:21,109.85,Sprint Communications #776528,US,US,05,01,cable/phone,06/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,2217.73,,,,False,,,False,False
531845727,531845727,7500.0,5172.42,2016-02-13T19:03:08,219.07,Fast Repair,US,US,09,01,auto,11/2030,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,2327.58,,,,True,,,False,False
531845727,531845727,7500.0,4953.35,2016-02-15T05:48:18,124.35,Convenient Tire,US,US,05,08,auto,02/2029,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,2546.65,,,,True,,,False,False
531845727,531845727,7500.0,4829.0,2016-02-20T10:25:03,112.95,target.com,US,US,05,01,online_retail,10/2029,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,2671.0,,,,False,,,False,False
531845727,531845727,7500.0,4716.05,2016-02-20T16:14:57,901.72,Ricks Repair,US,US,05,01,auto,04/2030,2014-05-13,2014-05-13,681,651,3163,PURCHASE,,2783.95,,,,True,,,False,False
531845727,531845727,7500.0,3814.33,2016-02-26T23:28:33,127.26,Eazy Repair,US,US,02,01,auto,01/2031,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,3685.67,,,,True,,,False,False
531845727,531845727,7500.0,3687.07,2016-02-27T19:01:20,87.95,AMC #128743,US,US,05,01,entertainment,12/2019,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,3812.93,,,,True,,,False,False
531845727,531845727,7500.0,3624.12,2016-03-06T04:38:24,346.04,target.com,US,US,09,01,online_retail,09/2031,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,3875.88,,,,False,,,False,False
531845727,531845727,7500.0,3278.08,2016-03-07T12:44:10,54.59,oldnavy.com,US,US,05,08,online_retail,02/2033,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4221.92,,,,False,,,False,False
531845727,531845727,7500.0,3223.49,2016-03-08T04:48:34,176.8,EZ Putt Putt #755869,US,US,09,01,entertainment,05/2024,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4276.51,,,,True,,,False,False
531845727,531845727,7500.0,3046.69,2016-03-08T05:32:19,109.17,Ricks Repair,US,US,09,08,auto,06/2033,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4453.31,,,,True,,,False,False
531845727,531845727,7500.0,2937.52,2016-03-08T19:50:58,137.36,Ricks Repair,US,US,05,01,auto,12/2021,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4562.48,,,,True,,,False,False
531845727,531845727,7500.0,2800.16,2016-03-09T07:27:15,169.68,Washington Repair,US,US,05,08,auto,06/2024,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4699.84,,,,False,,,False,False
531845727,531845727,7500.0,2630.48,2016-03-10T01:17:00,114.5,Sprint Communications #776528,US,US,05,01,cable/phone,06/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4869.52,,,,False,,,False,False
531845727,531845727,7500.0,2515.98,2016-03-12T14:26:51,346.04,target.com,US,US,09,01,online_retail,09/2031,2014-05-13,2014-05-13,681,681,3163,REVERSAL,,4984.02,,,,False,,,False,False
531845727,531845727,7500.0,2862.02,2016-03-13T07:53:20,97.86,Eazy Tire,US,US,80,01,auto,01/2026,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4637.98,,,,True,,,False,False
531845727,531845727,7500.0,2764.16,2016-03-16T13:21:28,226.06,Shell Tire,US,US,05,01,auto,11/2032,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4735.84,,,,True,,,False,False
531845727,531845727,7500.0,2538.1,2016-03-19T11:14:51,68.7,AMC #145832,US,US,05,01,entertainment,11/2031,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,4961.9,,,,True,,,False,False
531845727,531845727,7500.0,2469.4,2016-03-19T23:24:32,19.78,Washington Repair,US,US,09,01,auto,04/2021,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5030.6,,,,True,,,False,False
531845727,531845727,7500.0,2449.62,2016-03-24T07:09:27,4.44,Eazy Repair,US,US,05,01,auto,09/2020,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5050.38,,,,True,,,False,False
531845727,531845727,7500.0,2470.18,2016-04-03T03:35:18,13.92,Merchants Auto Services,US,US,02,01,auto,09/2020,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5029.82,,,,True,,,False,False
531845727,531845727,7500.0,2456.26,2016-04-03T14:02:40,277.89,Merchants Auto Services,US,US,02,01,auto,12/2019,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5043.74,,,,True,,,False,False
531845727,531845727,7500.0,2178.37,2016-04-06T10:06:31,41.7,EZ Putt Putt #982199,US,US,09,08,entertainment,08/2029,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5321.63,,,,True,,,False,False
531845727,531845727,7500.0,2136.67,2016-04-08T07:31:39,267.68,Regal Cinemas #05791,US,US,02,01,entertainment,01/2024,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5363.33,,,,True,,,False,False
531845727,531845727,7500.0,1868.99,2016-04-08T07:35:44,113.56,EZ Putt Putt #69446,US,US,02,01,entertainment,07/2030,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5631.01,,,,True,,,False,False
531845727,531845727,7500.0,1755.43,2016-04-08T13:42:03,139.66,Sprint Communications #776528,US,US,05,01,cable/phone,06/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5744.57,,,,False,,,False,False
531845727,531845727,7500.0,1615.77,2016-04-10T03:52:42,29.17,discount.com,US,US,05,01,online_retail,06/2028,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5884.23,,,,False,,,False,False
531845727,531845727,7500.0,1586.6,2016-04-13T00:10:54,109.42,Merchants Tire,US,US,02,01,auto,10/2032,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,5913.4,,,,True,,,False,False
531845727,531845727,7500.0,1477.18,2016-04-13T16:34:39,79.13,AMC #191138,US,US,90,01,entertainment,06/2032,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6022.82,,,,True,,,False,False
531845727,531845727,7500.0,1398.05,2016-04-15T03:30:03,67.6,target.com,US,US,09,01,online_retail,03/2031,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6101.95,,,,False,,,False,False
531845727,531845727,7500.0,1330.45,2016-04-16T07:45:06,5.55,gap.com,US,US,09,01,online_retail,12/2031,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6169.55,,,,False,,,False,False
531845727,531845727,7500.0,1324.9,2016-04-19T03:49:33,177.02,ebay.com,US,US,09,01,online_retail,02/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6175.1,,,,False,,,False,False
531845727,531845727,7500.0,1147.88,2016-04-21T00:04:07,72.83,staples.com,US,US,05,01,online_retail,12/2032,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6352.12,,,,False,,,False,False
531845727,531845727,7500.0,1075.05,2016-04-23T23:20:32,28.35,oldnavy.com,US,US,09,01,online_retail,07/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6424.95,,,,False,,,False,False
531845727,531845727,7500.0,1046.7,2016-04-24T01:34:42,273.0,AMC #724446,US,US,09,01,entertainment,10/2026,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6453.3,,,,True,,,False,False
531845727,531845727,7500.0,773.7,2016-04-24T19:23:17,121.64,EZ Putt Putt #40513,US,US,09,08,entertainment,02/2023,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6726.3,,,,True,,,False,False
531845727,531845727,7500.0,652.06,2016-04-25T00:48:23,0.0,Eazy Repair,US,US,02,01,auto,08/2031,2014-05-13,2014-05-13,681,681,3163,ADDRESS_VERIFICATION,,6847.94,,,,False,,,False,False
531845727,531845727,7500.0,652.06,2016-04-28T13:43:03,323.57,ebay.com,US,US,09,01,online_retail,02/2026,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6847.94,,,,False,,,False,False
531845727,531845727,7500.0,1332.83,2016-04-30T14:47:35,174.66,Shell Repair,US,US,05,01,auto,12/2024,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6167.17,,,,True,,,False,True
531845727,531845727,7500.0,1183.17,2016-05-01T10:25:35,10.79,apple.com,US,US,05,01,online_retail,11/2025,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6316.83,,,,False,,,False,False
531845727,531845727,7500.0,1172.38,2016-05-04T08:59:35,216.23,alibaba.com,US,US,05,01,online_retail,12/2025,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6327.62,,,,False,,,False,False
531845727,531845727,7500.0,956.15,2016-05-06T13:31:59,74.29,Eazy Repair,US,US,09,01,auto,08/2020,2014-05-13,2014-05-13,681,681,3163,PURCHASE,,6543.85,,,,True,,,False,False
531845727,531845727,7500.0,881.86,2016-05-07T12:10:10,246.75,gap.com,US,US,09,01,online_retail,02/2025,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6618.14,,,,False,,,False,False
531845727,531845727,7500.0,635.11,2016-05-09T09:01:13,127.33,Sprint Communications #776528,US,US,05,01,cable/phone,06/2023,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6864.89,,,,False,,,False,False
531845727,531845727,7500.0,507.78,2016-05-09T15:30:52,311.16,Washington Repair,US,US,05,01,auto,03/2025,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6992.22,,,,True,,,False,False
531845727,531845727,7500.0,1249.58,2016-05-14T05:19:52,84.0,AMC #706324,US,US,05,01,entertainment,07/2023,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6250.42,,,,True,,,False,False
531845727,531845727,7500.0,1165.58,2016-05-17T07:49:27,54.12,AMC #724446,US,US,05,01,entertainment,07/2031,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6334.42,,,,True,,,False,False
531845727,531845727,7500.0,1111.46,2016-05-19T19:12:26,8.37,Merchants Tire,US,US,90,01,auto,08/2031,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6388.54,,,,True,,,False,False
531845727,531845727,7500.0,1103.09,2016-05-21T10:31:19,338.33,AMC #191138,US,US,02,01,entertainment,07/2029,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6396.91,,,,True,,,False,False
531845727,531845727,7500.0,764.76,2016-05-27T19:23:20,114.07,cheapfast.com,US,US,09,01,online_retail,02/2024,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6735.24,,,,False,,,False,False
531845727,531845727,7500.0,650.69,2016-05-30T19:15:18,1.56,amazon.com,US,US,09,01,online_retail,08/2026,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6849.31,,,,False,,,False,False
531845727,531845727,7500.0,674.13,2016-06-02T21:12:19,194.01,Shell Auto Body,US,US,05,01,auto,12/2021,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6825.87,,,,True,,,False,False
531845727,531845727,7500.0,480.12,2016-06-02T21:15:11,194.01,Shell Auto Body,US,US,05,01,auto,12/2021,2014-05-13,2016-05-06,681,681,3163,REVERSAL,,7019.88,,,,True,,,False,False
531845727,531845727,7500.0,674.13,2016-06-05T12:47:56,90.89,oldnavy.com,US,US,09,01,online_retail,10/2030,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6825.87,,,,False,,,False,False
531845727,531845727,7500.0,583.24,2016-06-06T05:08:15,53.27,EZ Putt Putt #240241,US,US,05,01,entertainment,04/2028,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6916.76,,,,True,,,False,False
531845727,531845727,7500.0,529.97,2016-06-07T17:16:38,92.65,Lyft,US,US,09,01,rideshare,03/2021,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,6970.03,,,,False,,,False,False
531845727,531845727,7500.0,437.32,2016-06-08T20:27:28,114.5,Sprint Communications #776528,US,US,05,01,cable/phone,06/2023,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,7062.68,,,,False,,,False,False
531845727,531845727,7500.0,6392.92,2016-06-09T07:57:17,79.46,EZ Putt Putt #40513,US,US,90,08,entertainment,05/2024,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1107.08,,,,True,,,False,False
531845727,531845727,7500.0,6313.46,2016-06-09T12:39:32,172.35,target.com,US,US,05,01,online_retail,09/2029,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1186.54,,,,False,,,False,False
531845727,531845727,7500.0,6141.11,2016-06-09T18:58:41,69.08,gap.com,US,US,90,01,online_retail,10/2021,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1358.89,,,,False,,,False,False
531845727,531845727,7500.0,6072.03,2016-06-09T20:06:18,264.43,Shell Auto Body,US,US,05,01,auto,01/2027,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1427.97,,,,True,,,False,False
531845727,531845727,7500.0,5807.6,2016-06-09T23:15:28,99.23,Convenient Repair,US,US,05,01,auto,08/2022,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1692.4,,,,True,,,False,False
531845727,531845727,7500.0,5708.37,2016-06-10T17:52:24,66.74,Washington Tire,US,US,09,01,auto,11/2024,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1791.63,,,,True,,,False,False
531845727,531845727,7500.0,5641.63,2016-06-12T06:48:40,49.67,staples.com,US,US,05,01,online_retail,06/2029,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1858.37,,,,False,,,False,False
531845727,531845727,7500.0,5591.96,2016-06-17T15:02:08,176.98,Ricks Repair,US,US,05,01,auto,02/2026,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,1908.04,,,,True,,,False,False
531845727,531845727,7500.0,5414.98,2016-06-20T07:28:20,147.77,Merchants Auto Body,US,US,05,01,auto,11/2023,2014-05-13,2016-05-06,681,681,3163,PURCHASE,,2085.02,,,,True,,,False,False
