accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
145919011,145919011,2500.0,2500.0,2016-01-03T22:29:36,EZ Putt Putt #40513,US,US,05,01,entertainment,12/2023,2015-01-25,2015-01-25,928,928,9450,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
145919011,145919011,2500.0,2500.0,2016-01-04T11:55:10,Regal Cinemas #05791,US,US,09,01,entertainment,04/2028,2015-01-25,2015-01-25,928,928,9450,,,0.0,118.62,,,,True,,,False,False
145919011,145919011,2500.0,2381.38,2016-01-05T15:05:34,AMC #692956,US,US,09,01,entertainment,03/2023,2015-01-25,2015-01-25,928,540,9450,ADDRESS_VERIFICATION,,118.62,0.0,,,,False,,,False,False
145919011,145919011,2500.0,2381.38,2016-01-09T23:50:29,EZ Putt Putt #551896,,,02,01,entertainment,09/2026,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,118.62,61.82,,,,True,,,False,False
145919011,145919011,2500.0,2319.56,2016-01-11T12:37:41,AMC #724446,US,US,05,08,entertainment,05/2022,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,180.44,250.09,,,,True,,,False,False
145919011,145919011,2500.0,2069.47,2016-01-14T02:23:43,AMC #706324,US,US,02,08,entertainment,08/2033,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,430.53,14.16,,,,True,,,False,False
145919011,145919011,2500.0,2055.31,2016-01-15T15:54:40,EZ Putt Putt #982199,US,US,09,01,entertainment,03/2029,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,444.69,12.66,,,,True,,,False,False
145919011,145919011,2500.0,2042.65,2016-01-17T05:22:44,EZ Putt Putt #982199,US,US,02,01,entertainment,07/2030,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,457.35,628.42,,,,True,,,False,False
145919011,145919011,2500.0,1414.23,2016-01-20T00:42:48,AMC #145832,US,US,02,08,entertainment,02/2029,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,1085.77,12.2,,,,True,,,False,False
145919011,145919011,2500.0,1402.03,2016-01-20T02:25:19,EZ Putt Putt #755869,US,US,05,01,entertainment,08/2020,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,1097.97,320.75,,,,True,,,False,False
145919011,145919011,2500.0,1081.28,2016-01-20T19:38:42,AMC #79863,US,US,05,01,entertainment,03/2024,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,1418.72,424.24,,,,True,,,False,False
145919011,145919011,2500.0,657.04,2016-01-23T09:07:01,AMC #692956,US,US,05,01,entertainment,06/2033,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,1842.96,74.97,,,,True,,,False,False
145919011,145919011,2500.0,582.07,2016-01-23T17:18:33,AMC #145832,US,US,09,08,entertainment,09/2022,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,1917.93,161.45,,,,True,,,False,False
145919011,145919011,2500.0,420.62,2016-01-23T19:23:58,EZ Putt Putt #551896,US,US,02,01,entertainment,09/2025,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,2079.38,23.11,,,,True,,,False,False
145919011,145919011,2500.0,397.51,2016-01-24T00:55:43,AMC #79863,US,US,05,01,entertainment,07/2031,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,2102.49,53.58,,,,True,,,False,False
145919011,145919011,2500.0,343.93,2016-01-24T09:12:54,Regal Cinemas #729464,US,US,05,08,entertainment,06/2025,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,2156.07,138.68,,,,True,,,False,False
145919011,145919011,2500.0,205.25,2016-01-27T14:06:13,Regal Cinemas #729464,US,US,,01,entertainment,05/2026,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,2294.75,219.02,,,,True,,,False,False
145919011,145919011,2500.0,2500.0,2016-01-27T23:10:45,EZ Putt Putt #503815,US,US,05,08,entertainment,01/2024,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,0.0,192.64,,,,True,,,False,False
145919011,145919011,2500.0,2307.36,2016-01-29T21:40:32,Regal Cinemas #276341,US,US,02,01,entertainment,05/2032,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,192.64,13.45,,,,True,,,False,False
145919011,145919011,2500.0,2293.91,2016-01-30T14:23:33,AMC #552863,US,US,05,08,entertainment,04/2022,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,206.09,64.61,,,,False,,,False,False
145919011,145919011,2500.0,2229.3,2016-01-30T19:01:34,EZ Putt Putt #804489,US,US,02,01,entertainment,01/2026,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,270.7,46.73,,,,True,,,False,False
145919011,145919011,2500.0,2182.57,2016-01-30T21:17:27,EZ Putt Putt #755869,US,US,05,01,entertainment,05/2024,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,317.43,313.85,,,,True,,,False,False
145919011,145919011,2500.0,1868.72,2016-01-31T21:40:14,AMC #552863,US,US,05,08,entertainment,04/2022,2015-01-25,2015-01-25,928,928,9450,REVERSAL,,631.28,64.61,,,,False,,,False,False
145919011,145919011,2500.0,2500.0,2016-02-01T05:29:18,Regal Cinemas #276341,US,US,09,01,entertainment,01/2025,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,0.0,128.5,,,,False,,,False,False
145919011,145919011,2500.0,2371.5,2016-02-02T05:59:55,Regal Cinemas #729464,US,US,09,01,entertainment,08/2026,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,128.5,248.78,,,,True,,,False,False
145919011,145919011,2500.0,2122.72,2016-02-02T16:10:16,AMC #692956,US,US,05,01,entertainment,03/2033,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,377.28,86.1,,,,True,,,False,False
145919011,145919011,2500.0,2036.62,2016-02-03T18:25:12,AMC #74121,US,US,09,08,entertainment,05/2027,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,463.38,323.68,,,,True,,,False,False
145919011,145919011,2500.0,1712.94,2016-02-04T07:59:45,AMC #724446,US,US,05,01,entertainment,07/2024,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,787.06,284.01,,,,True,,,False,False
145919011,145919011,2500.0,1428.93,2016-02-07T07:28:12,Regal Cinemas #276341,US,US,09,08,entertainment,05/2027,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,1071.07,381.36,,,,True,,,False,False
145919011,145919011,2500.0,1047.57,2016-02-08T00:25:18,Regal Cinemas #276341,US,US,02,08,entertainment,11/2025,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,1452.43,86.44,,,,True,,,False,False
145919011,145919011,2500.0,961.13,2016-02-13T13:22:36,Hilton Hotels #698635,US,US,05,01,hotels,12/2025,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,1538.87,74.12,,,,True,,,False,False
145919011,145919011,2500.0,887.01,2016-02-13T14:11:59,EZ Putt Putt #69446,US,US,02,01,entertainment,03/2029,2015-01-25,2015-01-25,167,167,4112,PURCHASE,,1612.99,379.43,,,,True,,,False,False
145919011,145919011,2500.0,507.58,2016-02-13T23:10:54,AMC #724446,US,US,02,01,entertainment,09/2021,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,1992.42,181.41,,,,True,,,True,False
145919011,145919011,2500.0,326.17,2016-02-15T10:49:12,EZ Putt Putt #69446,US,US,02,01,entertainment,06/2025,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,2173.83,45.6,,,,True,,,False,False
145919011,145919011,2500.0,280.57,2016-02-18T20:55:02,EZ Putt Putt #240241,US,US,02,08,entertainment,06/2028,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,2219.43,141.89,,,,True,,,False,False
145919011,145919011,2500.0,138.68,2016-02-20T22:31:52,AMC #724446,US,US,02,01,entertainment,11/2027,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,2361.32,22.49,,,,True,,,False,False
145919011,145919011,2500.0,905.21,2016-02-24T04:37:40,EZ Putt Putt #69446,US,US,09,01,entertainment,06/2027,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,1594.79,95.28,,,,True,,,False,False
145919011,145919011,2500.0,809.93,2016-02-25T14:34:53,EZ Putt Putt #40513,US,US,09,01,entertainment,08/2027,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,1690.07,202.61,,,,True,,,False,False
145919011,145919011,2500.0,607.32,2016-02-26T10:18:45,Subway #866006,US,US,02,01,fastfood,07/2030,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,1892.68,9.01,,,,True,,,False,False
145919011,145919011,2500.0,598.31,2016-02-27T04:05:19,Hilton Hotels #497794,US,US,05,08,hotels,05/2033,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,1901.69,445.66,,,,True,,,False,False
145919011,145919011,2500.0,2500.0,2016-03-03T15:13:01,Rodeway Inn #814945,US,US,02,01,hotels,10/2025,2015-01-25,2015-01-25,928,928,9450,PURCHASE,,0.0,34.21,,,,True,,,False,False
