accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
679884941,679884941,5000.0,5000.0,2016-01-01T02:36:36,80.59,Annies Fries,US,US,09,01,food,True,01/2021,2015-07-05,2015-07-05,820,820,2903,PURCHASE,True,,0.0,,,,,,False
679884941,679884941,5000.0,4919.41,2016-01-01T09:28:52,94.89,Popeyes #121483,US,US,05,08,fastfood,True,08/2026,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,80.59,,,,,,False
679884941,679884941,5000.0,4824.52,2016-01-04T23:13:35,86.61,34th BBQ #412895,US,US,05,01,food,True,03/2024,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,175.48,,,,,,False
679884941,679884941,5000.0,4737.91,2016-01-08T15:40:32,49.56,1st BBQ,US,US,05,01,food,True,03/2031,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,262.09,,,,,,False
679884941,679884941,5000.0,4688.35,2016-01-09T16:21:41,160.28,Boston Diner,US,US,02,08,food,True,03/2030,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,311.65,,,,,,False
679884941,679884941,5000.0,4528.07,2016-01-11T05:27:00,92.0,34th BBQ #436606,US,US,09,01,food,True,11/2027,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,471.93,,,,,,False
679884941,679884941,5000.0,4436.07,2016-01-13T00:54:10,0.0,Eazy Auto Body,US,US,02,01,auto,False,01/2021,2015-07-05,2015-07-05,995,995,936,ADDRESS_VERIFICATION,False,,563.93,,,,,,False
679884941,679884941,5000.0,4436.07,2016-01-13T07:59:49,109.04,In-N-Out #850934,US,US,09,01,fastfood,True,12/2029,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,563.93,,,,,,False
679884941,679884941,5000.0,4327.03,2016-01-14T05:40:38,103.7,amazon.com,US,US,05,01,online_retail,False,02/2029,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,672.97,,,,,,False
679884941,679884941,5000.0,4223.33,2016-01-16T13:41:04,54.85,South Drive in,US,US,09,01,food,True,07/2033,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,776.67,,,,,,False
679884941,679884941,5000.0,4168.48,2016-01-20T01:45:31,0.0,Franks Pub #53336,US,US,02,01,food,False,11/2022,2015-07-05,2015-07-05,995,995,936,ADDRESS_VERIFICATION,False,,831.52,,,,,,False
679884941,679884941,5000.0,4168.48,2016-01-22T07:00:21,119.49,McDonalds #409846,US,US,05,01,fastfood,True,03/2029,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,831.52,,,,,,False
679884941,679884941,5000.0,4048.99,2016-01-23T07:32:27,86.55,Cinnabon #342947,US,US,09,08,fastfood,True,08/2030,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,951.01,,,,,,False
679884941,679884941,5000.0,3962.44,2016-01-26T20:59:50,162.87,Best Deli #100511,US,US,05,01,food,True,08/2029,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1037.56,,,,,,False
679884941,679884941,5000.0,3799.57,2016-01-27T07:45:57,257.08,Dinosaur Sandwitch Bar #960325,US,US,09,01,food,True,02/2027,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1200.43,,,,,,False
679884941,679884941,5000.0,3542.49,2016-01-28T07:25:26,88.57,Franks Pub #960098,US,US,02,01,food,False,10/2030,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1457.51,,,,,,False
679884941,679884941,5000.0,3453.92,2016-01-29T09:24:35,108.33,Five Guys #582541,US,US,05,01,fastfood,True,06/2021,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,1546.08,,,,,,False
679884941,679884941,5000.0,3345.59,2016-01-29T22:28:46,15.67,Hardee's #807564,US,US,05,08,fastfood,True,06/2022,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,1654.41,,,,,,False
679884941,679884941,5000.0,3329.92,2016-01-31T14:43:13,511.5,McDonalds #853700,US,US,09,01,fastfood,True,02/2029,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,1670.08,,,,,,False
679884941,679884941,5000.0,5000.0,2016-02-11T05:38:04,115.0,Arbys #384282,US,US,09,01,fastfood,True,07/2025,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,0.0,,,,,,False
679884941,679884941,5000.0,4885.0,2016-02-12T02:29:21,49.18,Dinosaur Sandwitch Bar #960325,US,US,80,01,food,True,04/2032,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,115.0,,,,,,False
679884941,679884941,5000.0,4835.82,2016-02-12T12:58:37,20.38,34th BBQ #207369,US,US,09,01,food,True,11/2026,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,164.18,,,,,,False
679884941,679884941,5000.0,4815.44,2016-02-13T00:04:23,97.3,South Steakhouse #879581,US,US,05,08,food,True,09/2022,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,184.56,,,,,,False
679884941,679884941,5000.0,4718.14,2016-02-13T17:29:40,40.4,Dinosaur Fries,US,US,05,01,food,True,04/2029,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,281.86,,,,,,False
679884941,679884941,5000.0,4677.74,2016-02-15T17:49:53,109.43,Ray's Fries #892291,US,US,05,01,food,True,11/2028,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,322.26,,,,,,False
679884941,679884941,5000.0,4568.31,2016-02-16T09:42:57,65.41,South Steakhouse #335249,US,US,09,01,food,True,04/2029,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,431.69,,,,,,False
679884941,679884941,5000.0,4502.9,2016-02-16T19:09:10,505.83,apple.com,US,US,09,01,online_retail,False,06/2022,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,497.1,,,,,,False
679884941,679884941,5000.0,3997.07,2016-02-19T09:05:10,75.91,34th BBQ #493821,US,US,09,01,food,True,12/2031,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,1002.93,,,,,,False
679884941,679884941,5000.0,3921.16,2016-02-19T13:48:49,147.6,Domino's Pizza #144095,US,US,09,08,fastfood,True,07/2024,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1078.84,,,,,,False
679884941,679884941,5000.0,3773.56,2016-02-24T17:35:42,107.23,Subway #916185,US,US,02,08,fastfood,True,05/2032,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1226.44,,,,,,False
679884941,679884941,5000.0,3666.33,2016-02-25T02:35:51,148.0,Popeyes #635687,US,US,02,01,fastfood,True,09/2028,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,1333.67,,,,,,False
679884941,679884941,5000.0,3518.33,2016-02-27T15:08:14,186.41,John's Bistro,US,US,05,01,food,True,04/2031,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1481.67,,,,,,False
679884941,679884941,5000.0,5000.0,2016-03-01T08:16:24,116.19,Burger King #823115,US,US,02,01,fastfood,True,03/2032,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,0.0,,,,,,False
679884941,679884941,5000.0,4883.81,2016-03-01T18:54:37,483.74,1st Deli,US,US,05,08,food,True,12/2021,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,116.19,,,,,,False
679884941,679884941,5000.0,4400.07,2016-03-02T01:17:29,125.55,Boston Fries,US,US,02,01,food,True,06/2032,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,599.93,,,,,,False
679884941,679884941,5000.0,4274.52,2016-03-02T01:18:07,125.55,Boston Fries,US,US,02,01,food,True,06/2032,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,725.48,,,,,,False
679884941,679884941,5000.0,4148.97,2016-03-05T10:47:51,0.0,Hardee's #267491,US,US,02,01,fastfood,False,11/2032,2015-07-05,2015-07-05,820,820,2903,ADDRESS_VERIFICATION,False,,851.03,,,,,,False
679884941,679884941,5000.0,4148.97,2016-03-06T04:02:59,351.17,Franks Sandwitch Bar,US,US,02,01,food,True,08/2030,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,851.03,,,,,,False
679884941,679884941,5000.0,3797.8,2016-03-07T17:32:07,40.12,McDonalds #343653,US,US,05,08,fastfood,True,11/2028,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,1202.2,,,,,,False
679884941,679884941,5000.0,3757.68,2016-03-07T18:27:20,170.07,Annies Fries,US,US,80,01,food,True,03/2032,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1242.32,,,,,,False
679884941,679884941,5000.0,3587.61,2016-03-07T19:18:53,0.0,34th BBQ #207369,US,US,05,08,food,False,08/2026,2015-07-05,2015-07-05,820,820,2903,ADDRESS_VERIFICATION,False,,1412.39,,,,,,False
679884941,679884941,5000.0,3587.61,2016-03-08T12:22:04,107.97,Popeyes #644820,US,US,05,08,fastfood,True,01/2030,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,1412.39,,,,,,False
679884941,679884941,5000.0,3479.64,2016-03-11T23:40:49,108.2,amazon.com,US,US,05,01,online_retail,False,11/2025,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,1520.36,,,,,,False
679884941,679884941,5000.0,3371.44,2016-03-12T15:43:38,186.41,John's Bistro,US,US,05,01,food,True,04/2031,2015-07-05,2015-07-05,317,317,1526,REVERSAL,False,,1628.56,,,,,,False
679884941,679884941,5000.0,3557.85,2016-03-15T11:35:39,12.97,alibaba.com,US,US,09,01,online_retail,False,12/2030,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1442.15,,,,,,False
679884941,679884941,5000.0,3544.88,2016-03-16T20:37:59,142.6,Ray's Fries #312615,US,US,05,01,food,True,12/2027,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,1455.12,,,,,,False
679884941,679884941,5000.0,3402.28,2016-03-21T08:10:02,358.92,Merchants Auto Services,US,US,05,01,auto,True,02/2030,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,1597.72,,,,,,False
679884941,679884941,5000.0,3043.36,2016-03-21T12:39:05,165.32,South Steakhouse #157238,US,US,09,08,food,True,05/2025,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,1956.64,,,,,,False
679884941,679884941,5000.0,2878.04,2016-03-25T19:11:44,126.59,gap.com,US,US,05,01,online_retail,False,05/2024,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,2121.96,,,,,,False
679884941,679884941,5000.0,2751.45,2016-03-25T21:59:22,40.32,KFC #304124,US,US,09,08,fastfood,True,03/2024,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,2248.55,,,,,,False
679884941,679884941,5000.0,2711.13,2016-03-27T04:42:12,71.88,Dinosaur Sandwitch Bar #160554,US,US,02,01,food,True,05/2024,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,2288.87,,,,,,False
679884941,679884941,5000.0,2639.25,2016-03-28T05:36:11,173.13,ebay.com,US,US,02,01,online_retail,False,11/2023,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,2360.75,,,,,,False
679884941,679884941,5000.0,2466.12,2016-03-28T14:26:18,46.19,34th BBQ #214431,US,US,02,01,food,True,11/2025,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,2533.88,,,,,,False
679884941,679884941,5000.0,2419.93,2016-03-29T16:28:00,26.25,Franks Cafe,US,US,09,01,food,True,11/2028,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,2580.07,,,,,,False
679884941,679884941,5000.0,2393.68,2016-03-31T23:39:10,107.99,Franks Deli,US,US,05,01,food,True,05/2023,2015-07-05,2015-07-05,317,317,1526,PURCHASE,False,,2606.32,,,,,,False
679884941,679884941,5000.0,5000.0,2016-04-07T01:37:28,31.72,Dinosaur Sandwitch Bar #160554,US,US,09,01,food,True,09/2026,2015-07-05,2015-07-05,995,995,936,PURCHASE,False,,0.0,,,,,,False
679884941,679884941,5000.0,4968.28,2016-04-07T18:36:09,350.08,Best Deli #329705,US,US,05,01,food,True,12/2022,2015-07-05,2015-07-05,820,820,2903,PURCHASE,False,,31.72,,,,,,False
