accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
164348061,164348061,7500.0,7500.0,2016-01-06T17:54:00,Best Deli #100511,US,US,05,01,food,10/2020,2015-06-07,2015-06-07,805,805,4531,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
164348061,164348061,7500.0,7500.0,2016-01-07T03:40:36,sears.com,US,US,05,08,online_retail,11/2024,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,0.0,79.61,,,,False,,,False,False
164348061,164348061,7500.0,7420.39,2016-01-09T18:45:02,Uber,US,US,02,01,rideshare,08/2029,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,79.61,303.21,,,,False,,,False,False
164348061,164348061,7500.0,7117.18,2016-01-09T23:15:38,Best Deli #329705,US,US,02,01,food,02/2026,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,382.82,62.06,,,,True,,,False,False
164348061,164348061,7500.0,7055.12,2016-01-12T04:30:54,Franks Pub #934222,US,US,90,01,food,07/2022,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,444.88,59.31,,,,True,,,False,False
164348061,164348061,7500.0,6995.81,2016-01-14T15:49:16,Lyft,US,US,09,01,rideshare,06/2028,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,504.19,7.13,,,,False,,,False,False
164348061,164348061,7500.0,6988.68,2016-01-24T07:21:37,Dinosaur Sandwitch Bar #249717,US,US,02,08,food,10/2031,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,511.32,40.71,,,,True,,,False,False
164348061,164348061,7500.0,6947.97,2016-01-24T15:42:02,Lyft,US,US,09,01,rideshare,03/2020,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,552.03,43.82,,,,False,,,False,False
164348061,164348061,7500.0,6904.15,2016-01-24T16:58:33,Franks Sandwitch Bar,US,US,05,01,food,12/2026,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,595.85,221.4,,,,True,,,False,False
164348061,164348061,7500.0,6682.75,2016-01-25T02:48:02,Lyft,US,US,02,08,rideshare,10/2020,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,817.25,103.61,,,,False,,,False,False
164348061,164348061,7500.0,6579.14,2016-01-28T21:23:07,Uber,US,US,90,01,rideshare,02/2027,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,920.86,65.74,,,,False,,,False,False
164348061,164348061,7500.0,7500.0,2016-02-05T18:51:04,Lyft,US,US,05,01,rideshare,08/2023,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,0.0,59.52,,,,False,,,False,False
164348061,164348061,7500.0,7440.48,2016-02-07T09:05:01,Downtown Pub,US,US,05,01,food,04/2023,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,59.52,80.21,,,,True,,,False,False
164348061,164348061,7500.0,7360.27,2016-02-10T09:07:26,Dinosaur Restaurant,US,US,09,01,food,04/2023,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,139.73,369.94,,,,True,,,False,False
164348061,164348061,7500.0,6990.33,2016-02-11T04:54:31,Best Deli #316476,US,US,09,01,food,01/2033,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,509.67,97.01,,,,True,,,False,False
164348061,164348061,7500.0,6893.32,2016-02-11T17:32:05,Best Deli #316476,US,US,05,01,food,12/2031,2015-06-07,2015-06-07,805,805,4531,ADDRESS_VERIFICATION,,606.68,0.0,,,,False,,,False,False
164348061,164348061,7500.0,6893.32,2016-02-12T22:18:32,Best Bistro #262998,US,US,02,01,food,07/2027,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,606.68,208.64,,,,True,,,False,False
164348061,164348061,7500.0,6684.68,2016-02-17T06:43:48,Downtown Diner,US,US,05,01,food,11/2032,2015-06-07,2015-06-07,805,805,4531,ADDRESS_VERIFICATION,,815.32,0.0,,,,False,,,False,False
164348061,164348061,7500.0,6684.68,2016-02-18T12:50:57,1st Restaurant,US,US,09,01,food,07/2024,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,815.32,66.53,,,,True,,,False,False
164348061,164348061,7500.0,6618.15,2016-02-19T09:41:16,Uptown Steakhouse,US,US,09,01,food,11/2028,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,881.85,321.08,,,,True,,,False,False
164348061,164348061,7500.0,6297.07,2016-02-19T11:31:17,Dinosaur Sandwitch Bar #160554,US,US,09,08,food,01/2033,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,1202.93,237.28,,,,True,,,False,False
164348061,164348061,7500.0,6059.79,2016-02-19T11:31:39,Dinosaur Sandwitch Bar #160554,US,US,09,08,food,01/2033,2015-06-07,2015-06-07,805,805,4531,REVERSAL,,1440.21,237.28,,,,True,,,False,False
164348061,164348061,7500.0,6297.07,2016-02-26T23:57:21,Franks Pub #829873,US,US,05,01,food,08/2020,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,1202.93,143.72,,,,True,,,False,False
164348061,164348061,7500.0,6153.35,2016-02-29T00:13:50,Play Store,US,US,05,01,mobileapps,06/2027,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,1346.65,5.63,,,,False,,,False,False
164348061,164348061,7500.0,7500.0,2016-03-03T21:41:13,Boston Cafe #105215,US,US,02,01,food,02/2027,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,0.0,73.85,,,,True,,,False,False
164348061,164348061,7500.0,7426.15,2016-03-08T10:41:31,South Steakhouse #378389,US,US,05,01,food,01/2028,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,73.85,274.76,,,,True,,,False,False
164348061,164348061,7500.0,7151.39,2016-03-18T04:11:26,Uber,US,US,02,01,rideshare,11/2025,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,348.61,25.36,,,,False,,,False,False
164348061,164348061,7500.0,7126.03,2016-03-18T09:48:16,NY Deli,US,US,02,01,food,06/2029,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,373.97,60.48,,,,True,,,False,False
164348061,164348061,7500.0,7065.55,2016-03-20T19:50:20,Ray's Fries #24425,US,US,09,01,food,08/2021,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,434.45,12.59,,,,True,,,False,False
164348061,164348061,7500.0,7052.96,2016-03-21T01:25:24,South Restaurant,US,US,05,01,food,06/2022,2015-06-07,2015-06-07,805,805,4531,PURCHASE,,447.04,307.42,,,,True,,,False,False
