accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
258062799,258062799,1000.0,1000.0,2016-01-01T02:39:47,179.76,gap.com,US,US,09,01,online_retail,01/2027,2014-07-12,2014-07-12,868,868,2664,PURCHASE,True,,0.0,,,,False,,,False
258062799,258062799,1000.0,820.24,2016-01-01T12:40:51,38.7,staples.com,US,US,02,08,online_retail,12/2029,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,179.76,,,,False,,,False
258062799,258062799,1000.0,781.54,2016-01-02T14:22:41,155.17,oldnavy.com,US,US,02,01,online_retail,04/2026,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,218.46,,,,False,,,False
258062799,258062799,1000.0,626.37,2016-01-02T15:03:35,156.87,Best Fries,US,US,09,08,food,07/2024,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,373.63,,,,True,,,False
258062799,258062799,1000.0,469.5,2016-01-04T03:32:06,440.91,apple.com,US,US,05,08,online_retail,11/2028,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,530.5,,,,False,,,False
258062799,258062799,1000.0,183.04,2016-01-04T13:08:21,215.15,South BBQ,US,US,09,08,food,10/2030,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,816.96,,,,True,,,False
258062799,258062799,1000.0,376.28,2016-01-05T02:56:57,285.22,ebay.com,US,US,02,08,online_retail,08/2028,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,623.72,,,,False,,,False
258062799,258062799,1000.0,91.06,2016-01-05T04:40:37,5.86,cheapfast.com,US,US,05,01,online_retail,07/2025,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,908.94,,,,False,,,False
258062799,258062799,1000.0,85.2,2016-01-05T06:50:40,334.91,1st Sandwitch Bar #119707,US,US,09,01,food,08/2021,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,914.8,,,,True,,,False
258062799,258062799,1000.0,345.39,2016-01-07T05:03:27,38.25,gap.com,US,US,05,01,online_retail,08/2029,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,654.61,,,,False,,,False
258062799,258062799,1000.0,307.14,2016-01-07T17:15:11,124.94,Ray's Fries #892291,US,US,,01,food,11/2032,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,692.86,,,,True,,,False
258062799,258062799,1000.0,182.2,2016-01-08T00:46:56,281.13,amazon.com,US,US,09,01,online_retail,02/2027,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,817.8,,,,False,,,False
258062799,258062799,1000.0,42.01,2016-01-08T09:36:36,249.35,sears.com,US,US,02,,online_retail,12/2024,2014-07-12,2014-07-12,868,860,2664,PURCHASE,False,,957.99,,,,False,,,False
258062799,258062799,1000.0,1000.0,2016-01-08T13:26:31,74.12,staples.com,US,US,09,01,online_retail,11/2026,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,0.0,,,,False,,,False
258062799,258062799,1000.0,925.88,2016-01-12T02:16:42,21.26,apple.com,US,US,05,08,online_retail,09/2031,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,74.12,,,,False,,,False
258062799,258062799,1000.0,904.62,2016-01-13T03:50:12,42.19,Franks Pub #87366,US,US,02,01,food,11/2031,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,95.38,,,,True,,,False
258062799,258062799,1000.0,862.43,2016-01-16T03:00:00,124.94,Ray's Fries #892291,US,US,,01,food,11/2032,2014-07-12,2014-07-12,868,868,2664,REVERSAL,False,,137.57,,,,True,,,False
258062799,258062799,1000.0,987.37,2016-01-16T21:56:52,79.9,Annies Fries,US,US,09,01,food,06/2023,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,12.63,,,,True,,,False
258062799,258062799,1000.0,907.47,2016-01-17T12:37:41,295.25,sears.com,US,US,05,01,online_retail,12/2020,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,92.53,,,,False,,,False
258062799,258062799,1000.0,612.22,2016-01-19T21:42:26,152.82,Uptown Diner,US,US,09,01,food,02/2024,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,387.78,,,,True,,,False
258062799,258062799,1000.0,459.4,2016-01-21T12:59:22,261.75,walmart.com,US,US,09,08,online_retail,05/2031,2014-07-12,2014-07-12,868,868,2664,PURCHASE,True,,540.6,,,,False,,,False
258062799,258062799,1000.0,197.65,2016-01-22T01:30:25,0.0,Next Day Online Services,US,US,05,01,online_gifts,03/2028,2014-07-12,2014-07-12,868,868,2664,ADDRESS_VERIFICATION,False,,802.35,,,,False,,,False
258062799,258062799,1000.0,197.65,2016-01-22T08:11:58,6.52,Apple iTunes,US,US,05,01,mobileapps,12/2024,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,802.35,,,,False,,,False
258062799,258062799,1000.0,191.13,2016-01-23T06:56:01,183.19,target.com,US,US,09,01,online_retail,10/2032,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,808.87,,,,False,,,False
258062799,258062799,1000.0,901.91,2016-01-25T17:00:20,453.93,Best Deli #316476,US,US,05,08,food,08/2025,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,98.09,,,,True,,,False
258062799,258062799,1000.0,447.98,2016-01-27T02:26:32,41.53,cheapfast.com,US,US,09,01,online_retail,09/2022,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,552.02,,,,False,,,False
258062799,258062799,1000.0,406.45,2016-01-28T08:47:28,145.5,cheapfast.com,US,US,09,01,online_retail,08/2023,2014-07-12,2014-07-12,868,868,2664,PURCHASE,False,,593.55,,,,False,,,False
258062799,258062799,1000.0,260.95,2016-01-29T01:55:56,473.89,Fresh eCards,US,US,02,01,online_gifts,02/2021,2014-07-12,2014-07-12,868,868,2664,PURCHASE,True,,739.05,,,,False,,,False
