accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
699239145,699239145,15000.0,15000.0,2016-01-01T20:00:09,166.57,walmart.com,US,US,02,01,online_retail,06/2020,2013-12-05,2013-12-05,351,351,1688,PURCHASE,True,,0.0,,,,False,,,False
699239145,699239145,15000.0,14833.43,2016-01-04T02:41:09,456.07,AMC #128743,US,US,09,01,entertainment,12/2031,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,166.57,,,,True,,,False
699239145,699239145,15000.0,14377.36,2016-01-04T02:42:52,456.07,AMC #128743,US,US,09,01,entertainment,12/2031,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,622.64,,,,True,,,False
699239145,699239145,15000.0,13921.29,2016-01-04T08:52:50,38.43,AMC #692956,US,US,05,01,entertainment,06/2020,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,1078.71,,,,True,,,False
699239145,699239145,15000.0,13882.86,2016-01-05T09:16:52,26.38,Icelandic Airlines,US,US,05,08,airline,11/2022,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,1117.14,,,,False,,,False
699239145,699239145,15000.0,13856.48,2016-01-06T18:20:05,153.05,alibaba.com,US,US,09,08,online_retail,11/2029,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,1143.52,,,,False,,,False
699239145,699239145,15000.0,13703.43,2016-01-07T04:15:00,315.34,EZ Putt Putt #755869,US,US,09,01,entertainment,10/2023,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,1296.57,,,,True,,,False
699239145,699239145,15000.0,13388.09,2016-01-07T20:45:02,84.91,AMC #79863,US,US,09,01,entertainment,07/2021,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,1611.91,,,,True,,,False
699239145,699239145,15000.0,13303.18,2016-01-08T04:51:20,10.97,AMC #74121,US,US,80,01,entertainment,10/2029,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,1696.82,,,,True,,,False
699239145,699239145,15000.0,13292.21,2016-01-08T13:14:22,292.57,Uber,US,US,09,01,rideshare,11/2029,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,1707.79,,,,False,,,False
699239145,699239145,15000.0,12999.64,2016-01-08T19:23:13,141.43,AMC #79863,US,US,02,01,entertainment,10/2030,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,2000.36,,,,True,,,False
699239145,699239145,15000.0,12858.21,2016-01-08T20:54:30,211.39,staples.com,US,US,05,01,online_retail,01/2023,2013-12-05,2013-12-05,351,351,1688,PURCHASE,False,,2141.79,,,,False,,,False
