accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
172505195,172505195,250.0,250.0,2016-01-19T08:11:32,34th BBQ #436606,US,US,05,08,food,02/2021,2013-11-26,2013-11-26,811,811,7533,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
172505195,172505195,250.0,250.0,2016-01-23T01:57:07,amazon.com,US,US,05,01,online_retail,11/2026,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,166.64,,,,False,,,False,False
172505195,172505195,250.0,83.36,2016-01-31T06:20:37,South BBQ,US,US,02,01,food,10/2025,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,166.64,49.69,,,,True,,,False,False
172505195,172505195,250.0,58.67,2016-02-01T17:43:35,South Cafe,US,US,02,08,food,04/2022,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,191.33,63.28,,,,True,,,False,False
172505195,172505195,250.0,239.33,2016-02-11T23:02:48,Rodeway Inn #577872,US,US,05,01,hotels,07/2029,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,10.67,21.77,,,,True,,,False,False
172505195,172505195,250.0,217.56,2016-02-20T22:07:52,amazon.com,US,US,05,01,online_retail,07/2022,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,32.44,154.16,,,,False,,,False,False
172505195,172505195,250.0,88.4,2016-04-03T04:40:41,Best Deli #329705,US,US,05,01,food,11/2025,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,161.6,36.52,,,,True,,,False,False
172505195,172505195,250.0,51.88,2016-04-10T05:07:23,ebay.com,US,US,05,08,online_retail,12/2026,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,198.12,105.5,,,,False,,,False,False
172505195,172505195,250.0,250.0,2016-04-11T13:38:47,walmart.com,US,US,05,01,online_retail,05/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,0.16,,,,False,,,False,False
172505195,172505195,250.0,249.84,2016-04-12T17:33:15,34th BBQ #207369,US,US,02,01,food,09/2026,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.16,220.64,,,,True,,,False,False
172505195,172505195,250.0,29.2,2016-04-23T15:15:26,1st Deli,US,US,02,01,food,03/2021,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,220.8,355.95,,,,True,,,False,False
172505195,172505195,250.0,47.48,2016-04-25T08:52:59,discount.com,US,US,02,01,online_retail,03/2026,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,202.52,28.82,,,,False,,,False,False
172505195,172505195,250.0,43.66,2016-05-04T20:02:18,amazon.com,US,US,05,01,online_retail,06/2022,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,206.34,284.19,,,,False,,,False,False
172505195,172505195,250.0,250.0,2016-05-05T16:51:33,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,65.24,,,,False,,,False,False
172505195,172505195,250.0,184.76,2016-05-08T20:06:22,target.com,US,US,09,08,online_retail,06/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,65.24,12.21,,,,False,,,False,False
172505195,172505195,250.0,172.55,2016-05-12T12:31:41,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,77.45,65.24,,,,False,,,False,False
172505195,172505195,250.0,107.31,2016-05-19T02:32:54,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,142.69,65.24,,,,False,,,False,False
172505195,172505195,250.0,42.07,2016-05-27T01:04:10,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,207.93,65.24,,,,False,,,False,False
172505195,172505195,250.0,122.69,2016-05-29T14:56:16,cheapfast.com,US,US,02,01,online_retail,08/2029,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,127.31,21.09,,,,False,,,False,False
172505195,172505195,250.0,126.6,2016-06-03T00:36:39,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,123.4,65.24,,,,False,,,False,False
172505195,172505195,250.0,61.36,2016-06-03T01:58:59,Dinosaur Drive in,US,US,,01,food,12/2027,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,188.64,165.04,,,,True,,,False,False
172505195,172505195,250.0,250.0,2016-06-06T02:23:41,discount.com,US,US,05,01,online_retail,01/2025,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,236.33,,,,False,,,False,False
172505195,172505195,250.0,13.67,2016-06-10T00:17:13,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,236.33,65.24,,,,False,,,False,False
172505195,172505195,250.0,250.0,2016-06-10T09:19:26,34th Bistro,US,US,02,01,food,02/2032,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,131.23,,,,True,,,False,False
172505195,172505195,250.0,118.77,2016-06-17T20:02:11,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,131.23,65.24,,,,False,,,False,False
172505195,172505195,250.0,53.53,2016-06-24T22:45:21,staples.com,US,US,09,01,online_retail,05/2027,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,196.47,51.14,,,,False,,,False,False
172505195,172505195,250.0,250.0,2016-06-25T18:06:12,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,65.24,,,,False,,,False,False
172505195,172505195,250.0,184.76,2016-06-26T23:16:44,cheapfast.com,US,US,02,01,online_retail,03/2029,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,65.24,53.21,,,,False,,,False,False
172505195,172505195,250.0,131.55,2016-06-28T09:43:40,sears.com,US,US,05,01,online_retail,04/2031,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,118.45,137.41,,,,False,,,False,False
172505195,172505195,250.0,250.0,2016-07-02T14:25:07,sears.com,US,US,05,01,online_retail,08/2028,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,272.92,,,,False,,,False,False
172505195,172505195,250.0,140.01,2016-07-03T04:36:52,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,109.99,65.24,,,,False,,,False,False
172505195,172505195,250.0,74.77,2016-07-09T06:43:12,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,175.23,65.24,,,,False,,,False,False
172505195,172505195,250.0,232.54,2016-07-15T19:54:20,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,17.46,65.24,,,,False,,,False,False
172505195,172505195,250.0,167.3,2016-07-16T17:29:18,Uptown Cafe,US,US,02,01,food,06/2030,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,82.7,272.49,,,,True,,,False,False
172505195,172505195,250.0,126.91,2016-07-17T05:20:33,South Cafe,CAN,CAN,02,08,food,06/2027,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,123.09,348.99,,,,True,,,False,False
172505195,172505195,250.0,250.0,2016-07-23T03:34:03,GreenCook,US,US,05,01,food_delivery,07/2024,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,0.0,65.24,,,,False,,,False,False
172505195,172505195,250.0,184.76,2016-07-27T17:28:56,Dinosaur Sandwitch Bar #160554,US,US,02,08,food,05/2026,2013-11-26,2013-11-26,811,811,7533,PURCHASE,,65.24,37.98,,,,True,,,False,False
