accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
672316951,672316951,10000.0,10000.0,2016-01-01T15:38:46,89.63,Rodeway Inn #268900,US,US,05,01,hotels,11/2031,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,0.0,,,,False,,,False
672316951,672316951,10000.0,9910.37,2016-01-03T15:07:19,193.06,Mobile eCards,US,US,02,01,online_gifts,08/2024,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,89.63,,,,False,,,False
672316951,672316951,10000.0,9717.31,2016-01-06T06:57:51,567.92,Rodeway Inn #178419,US,US,02,01,hotels,02/2027,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,282.69,,,,True,,,False
672316951,672316951,10000.0,9149.39,2016-01-09T22:33:50,58.9,Hilton Hotels #119121,US,US,05,01,hotels,05/2022,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,850.61,,,,False,,,False
672316951,672316951,10000.0,9090.49,2016-01-21T23:10:45,45.87,Rodeway Inn #109292,US,US,05,01,hotels,09/2024,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,909.51,,,,True,,,False
672316951,672316951,10000.0,9044.62,2016-01-22T18:39:43,82.84,Dinosaur Sandwitch Bar #960325,US,US,05,01,food,06/2023,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,955.38,,,,True,,,False
672316951,672316951,10000.0,8961.78,2016-01-23T16:49:38,20.49,Rodeway Inn #240656,US,US,05,08,hotels,04/2033,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,1038.22,,,,True,,,False
672316951,672316951,10000.0,8941.29,2016-01-26T10:20:06,149.48,Fresh Online Services,US,US,09,01,online_gifts,10/2022,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,1058.71,,,,False,,,False
672316951,672316951,10000.0,8791.81,2016-01-27T09:14:33,30.56,South Steakhouse #485411,US,US,09,01,food,09/2030,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,1208.19,,,,True,,,False
672316951,672316951,10000.0,8761.25,2016-01-28T12:01:21,3.35,Hilton Hotels #533600,US,US,09,01,hotels,12/2032,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,1238.75,,,,True,,,False
672316951,672316951,10000.0,8757.9,2016-01-30T06:46:57,0.0,Next Day Online Services,,US,05,08,online_gifts,05/2020,2013-11-09,2013-11-09,505,505,9916,ADDRESS_VERIFICATION,False,,1242.1,,,,False,,,False
672316951,672316951,10000.0,10000.0,2016-02-01T11:15:11,9.92,Fresh eCards,,US,02,01,online_gifts,07/2025,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,0.0,,,,False,,,False
672316951,672316951,10000.0,9990.08,2016-02-02T03:54:01,171.5,Rodeway Inn #86441,US,US,90,08,hotels,05/2020,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,9.92,,,,True,,,False
672316951,672316951,10000.0,9818.58,2016-02-04T08:39:23,44.11,Renaissance Hotel #845122,US,US,05,01,hotels,07/2020,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,181.42,,,,True,,,False
672316951,672316951,10000.0,9774.47,2016-02-05T03:08:58,373.8,Rodeway Inn #614326,US,US,02,01,hotels,07/2027,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,225.53,,,,True,,,False
672316951,672316951,10000.0,9400.67,2016-02-10T02:54:42,84.03,Next Day Online Services,US,US,05,01,online_gifts,09/2023,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,599.33,,,,False,,,False
672316951,672316951,10000.0,9316.64,2016-02-10T04:52:04,234.25,Blue Mountain eCards,US,US,05,08,online_gifts,03/2027,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,683.36,,,,False,,,False
672316951,672316951,10000.0,9082.39,2016-02-11T10:47:14,45.27,South Steakhouse #481929,US,US,09,01,food,11/2022,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,917.61,,,,True,,,False
672316951,672316951,10000.0,9037.12,2016-02-12T20:47:20,2.94,Mobile eCards,US,US,09,01,online_gifts,11/2022,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,962.88,,,,False,,,False
672316951,672316951,10000.0,9034.18,2016-02-15T06:05:15,25.99,Rodeway Inn #105130,US,US,05,01,hotels,01/2023,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,965.82,,,,True,,,False
672316951,672316951,10000.0,9008.19,2016-02-16T20:17:27,34.3,Fresh eCards,US,US,09,01,online_gifts,12/2024,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,991.81,,,,False,,,False
672316951,672316951,10000.0,8973.89,2016-02-18T01:08:43,48.88,Rodeway Inn #109292,US,US,05,01,hotels,10/2029,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,1026.11,,,,True,,,False
672316951,672316951,10000.0,8925.01,2016-02-21T15:31:59,206.65,Renaissance Hotel #831453,US,US,02,01,hotels,11/2032,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,1074.99,,,,True,,,False
672316951,672316951,10000.0,8718.36,2016-02-29T08:01:03,1.11,Next Day eCards,US,US,09,01,online_gifts,02/2023,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,1281.64,,,,False,,,False
672316951,672316951,10000.0,10000.0,2016-03-01T22:20:16,223.33,Renaissance Hotel #219166,US,US,09,01,hotels,09/2023,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,0.0,,,,False,,,False
672316951,672316951,10000.0,9776.67,2016-03-06T02:05:18,1.61,Renaissance Hotel #738212,US,US,09,01,hotels,05/2026,2013-11-09,2013-11-09,505,505,9916,PURCHASE,False,,223.33,,,,True,,,False
672316951,672316951,10000.0,9775.06,2016-03-07T03:26:33,56.51,Rodeway Inn #296366,US,US,05,01,hotels,05/2027,2013-11-09,2013-11-09,505,505,9916,PURCHASE,True,,224.94,,,,False,,,False
