accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
705839945,705839945,7500.0,7500.0,2016-01-01T20:39:26,17.31,South Steakhouse #485411,US,US,02,01,food,True,11/2026,2007-04-10,2007-04-10,961,961,4199,PURCHASE,True,,0.0,,,,,,False
705839945,705839945,7500.0,7482.69,2016-01-02T03:21:33,78.18,1st Sandwitch Bar #396252,US,US,80,01,food,True,07/2020,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,17.31,,,,,,False
705839945,705839945,7500.0,7404.51,2016-01-04T10:39:57,521.33,South Steakhouse #485411,US,US,09,99,food,True,05/2026,2007-04-10,2007-04-10,961,961,4199,PURCHASE,True,,95.49,,,,,,False
705839945,705839945,7500.0,6883.18,2016-01-05T15:21:14,555.16,John's Bistro,US,US,05,08,food,True,05/2022,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,616.82,,,,,,False
705839945,705839945,7500.0,6328.02,2016-01-06T12:38:29,152.61,Annies Fries,US,US,05,08,food,True,10/2027,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,1171.98,,,,,,False
705839945,705839945,7500.0,6175.41,2016-01-06T20:47:25,518.04,Franks Pub #632075,US,US,05,01,food,True,10/2032,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,1324.59,,,,,,False
705839945,705839945,7500.0,5657.37,2016-01-08T04:45:50,66.71,Dinosaur Sandwitch Bar #249717,US,US,05,01,food,True,04/2031,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,1842.63,,,,,,False
705839945,705839945,7500.0,5590.66,2016-01-09T20:44:07,20.76,34th Bistro,US,US,09,08,food,False,01/2026,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,1909.34,,,,,,False
705839945,705839945,7500.0,5569.9,2016-01-11T06:17:15,26.22,South BBQ,US,US,09,01,food,True,06/2027,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,1930.1,,,,,,False
705839945,705839945,7500.0,5543.68,2016-01-13T03:31:52,4.14,1st Deli,US,US,05,08,food,True,09/2030,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,1956.32,,,,,,False
705839945,705839945,7500.0,5539.54,2016-01-13T12:31:53,39.46,1st Pub,US,US,02,01,food,True,07/2020,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,1960.46,,,,,,False
705839945,705839945,7500.0,5500.08,2016-01-14T01:55:34,439.65,NY Deli,US,US,09,08,food,True,08/2025,2007-04-10,2007-04-10,961,961,4199,PURCHASE,True,,1999.92,,,,,,False
705839945,705839945,7500.0,5060.43,2016-01-14T16:46:25,361.07,Downtown BBQ,US,US,90,01,food,True,01/2027,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,2439.57,,,,,,False
705839945,705839945,7500.0,4699.36,2016-01-16T23:24:40,120.06,Dinosaur Sandwitch Bar #160554,US,US,05,01,food,True,05/2025,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,2800.64,,,,,,False
705839945,705839945,7500.0,4579.3,2016-01-19T11:05:55,170.02,Best Bistro #44077,US,US,05,01,food,True,11/2025,2007-04-10,2007-04-10,961,961,4199,PURCHASE,False,,2920.7,,,,,,False
