accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
585333246,585333246,50000.0,50000.0,2016-01-01T01:36:47,61.28,1st Restaurant,US,US,02,01,food,True,04/2031,2011-06-27,2011-06-27,523,523,6842,PURCHASE,,0.0,,,,,,False,False
585333246,585333246,50000.0,49938.72,2016-01-01T02:38:26,596.64,1st Sandwitch Bar #758805,US,US,09,01,food,True,10/2029,2011-06-27,2011-06-27,523,523,6842,PURCHASE,,61.28,,,,,,False,False
585333246,585333246,50000.0,49342.08,2016-01-02T06:40:53,57.44,NY Deli,US,US,02,01,food,True,11/2021,2011-06-27,2011-06-27,245,245,7393,PURCHASE,,657.92,,,,,,False,False
585333246,585333246,50000.0,49284.64,2016-01-03T21:11:02,32.44,Franks Pub #829873,US,US,09,08,food,True,05/2030,2011-06-27,2011-06-27,976,976,9204,PURCHASE,,715.36,,,,,,False,False
585333246,585333246,50000.0,49252.2,2016-01-03T23:32:25,43.86,Dinosaur Sandwitch Bar #960325,US,US,05,01,food,True,02/2026,2011-06-27,2011-06-27,245,245,7393,PURCHASE,,747.8,,,,,,False,False
585333246,585333246,50000.0,49208.34,2016-01-04T02:18:53,3.23,34th Diner,US,US,05,01,food,True,07/2025,2011-06-27,2011-06-27,245,245,7393,PURCHASE,,791.66,,,,,,False,False
585333246,585333246,50000.0,49205.11,2016-01-04T02:19:01,3.23,34th Diner,US,US,05,01,food,True,07/2025,2011-06-27,2011-06-27,245,245,7393,REVERSAL,,794.89,,,,,,False,False
585333246,585333246,50000.0,49208.34,2016-01-04T05:03:37,0.0,Ray's Fries #892291,US,US,90,01,food,False,09/2031,2011-06-27,2011-06-27,976,976,9204,ADDRESS_VERIFICATION,,791.66,,,,,,False,False
585333246,585333246,50000.0,49208.34,2016-01-04T21:30:11,140.05,South Restaurant,US,US,02,01,food,True,10/2032,2011-06-27,2011-06-27,976,976,9204,PURCHASE,,791.66,,,,,,False,False
585333246,585333246,50000.0,49068.29,2016-01-05T20:46:49,549.77,Ray's Fries #153092,US,US,09,08,food,True,02/2021,2011-06-27,2011-06-27,523,523,6842,PURCHASE,,931.71,,,,,,False,False
585333246,585333246,50000.0,48518.52,2016-01-06T04:02:46,36.48,34th Diner,US,US,05,08,food,True,08/2025,2011-06-27,2011-06-27,976,976,9204,PURCHASE,,1481.48,,,,,,False,False
585333246,585333246,50000.0,48482.04,2016-01-07T09:17:47,160.63,Lyft,US,US,05,01,rideshare,False,05/2024,2011-06-27,2011-06-27,523,523,6842,PURCHASE,,1517.96,,,,,,False,True
585333246,585333246,50000.0,48321.41,2016-01-08T06:18:36,40.77,Lyft,US,US,02,01,rideshare,False,10/2020,2011-06-27,2011-06-27,245,245,7393,PURCHASE,,1678.59,,,,,,False,False
585333246,585333246,50000.0,48280.64,2016-01-10T23:23:43,29.45,Uptown Cafe,US,US,02,08,food,True,08/2024,2011-06-27,2011-06-27,976,976,9204,PURCHASE,,1719.36,,,,,,False,False
585333246,585333246,50000.0,48251.19,2016-01-11T02:29:47,56.27,Uber,US,US,80,08,rideshare,False,07/2022,2011-06-27,2011-06-27,245,245,7393,PURCHASE,,1748.81,,,,,,False,False
585333246,585333246,50000.0,48194.92,2016-01-11T06:14:58,51.2,ebay.com,US,US,09,01,online_retail,False,10/2028,2011-06-27,2011-06-27,523,523,6842,PURCHASE,,1805.08,,,,,,False,False
