accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
275751894,275751894,10000.0,10000.0,2016-01-06T17:38:54,106.68,Dunkin' Donuts #08264,US,US,02,01,fastfood,True,12/2020,2011-12-31,2011-12-31,509,509,4500,PURCHASE,True,,0.0,,,,,,False
275751894,275751894,10000.0,9893.32,2016-01-07T20:30:38,0.9,In-N-Out #179442,US,US,02,08,fastfood,True,10/2027,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,106.68,,,,,,False
275751894,275751894,10000.0,9892.42,2016-01-11T15:09:47,5.76,Shake Shack #611594,US,US,09,01,fastfood,True,01/2030,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,107.58,,,,,,False
275751894,275751894,10000.0,9886.66,2016-01-12T21:00:51,85.49,Quizno's #923583,US,US,05,01,fastfood,False,03/2029,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,113.34,,,,,,False
275751894,275751894,10000.0,9801.17,2016-01-24T14:39:48,30.98,amazon.com,US,US,02,01,online_retail,False,11/2029,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,198.83,,,,,,False
275751894,275751894,10000.0,9770.19,2016-01-26T15:13:55,209.81,Popeyes #71381,US,US,09,01,fastfood,True,11/2027,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,229.81,,,,,,False
275751894,275751894,10000.0,10000.0,2016-02-01T09:25:55,70.77,Uber,US,US,05,01,rideshare,False,03/2022,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,0.0,,,,,,False
275751894,275751894,10000.0,9929.23,2016-02-01T23:43:13,49.28,Quizno's #965967,US,US,09,01,fastfood,True,03/2021,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,70.77,,,,,,False
275751894,275751894,10000.0,9879.95,2016-02-02T11:05:13,72.98,Wendys #911487,US,US,05,01,fastfood,True,07/2032,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,120.05,,,,,,False
275751894,275751894,10000.0,9806.97,2016-02-07T02:07:02,130.96,Hardee's #398006,US,US,09,01,fastfood,True,11/2027,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,193.03,,,,,,False
275751894,275751894,10000.0,9676.01,2016-02-12T23:43:21,55.62,McDonalds #292597,US,US,05,01,fastfood,True,11/2029,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,323.99,,,,,,False
275751894,275751894,10000.0,9620.39,2016-02-28T05:40:18,228.47,McDonalds #865855,US,US,05,01,fastfood,True,06/2021,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,379.61,,,,,,False
275751894,275751894,10000.0,9391.92,2016-02-28T05:42:03,228.47,McDonalds #865855,US,US,05,01,fastfood,True,06/2021,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,608.08,,,,,,False
275751894,275751894,10000.0,10000.0,2016-03-06T08:09:24,165.18,Subway #54108,,US,09,08,fastfood,True,03/2020,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,0.0,,,,,,False
275751894,275751894,10000.0,9834.82,2016-03-06T12:51:36,368.92,Lyft,,US,09,08,rideshare,False,03/2031,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,165.18,,,,,,False
275751894,275751894,10000.0,9465.9,2016-03-06T22:59:34,204.24,Hardee's #941439,US,US,05,01,fastfood,True,05/2028,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,534.1,,,,,,False
275751894,275751894,10000.0,9261.66,2016-03-14T03:28:45,49.9,Uber,US,US,09,01,rideshare,False,03/2020,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,738.34,,,,,,False
275751894,275751894,10000.0,9211.76,2016-03-15T18:58:19,26.79,Hardee's #655419,US,US,02,01,fastfood,True,06/2025,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,788.24,,,,,,False
275751894,275751894,10000.0,9184.97,2016-03-15T23:23:10,98.08,KFC #544229,US,US,09,01,fastfood,True,05/2030,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,815.03,,,,,,False
275751894,275751894,10000.0,9086.89,2016-03-16T06:13:18,102.43,Wendys #489748,US,US,02,01,fastfood,True,05/2032,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,913.11,,,,,,False
275751894,275751894,10000.0,8984.46,2016-03-19T22:41:08,8.48,Burger King #821700,US,US,05,01,fastfood,True,10/2031,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,1015.54,,,,,,False
275751894,275751894,10000.0,8975.98,2016-03-24T21:21:17,89.14,Uber,US,US,09,01,rideshare,False,04/2023,2011-12-31,2011-12-31,509,509,4500,PURCHASE,True,,1024.02,,,,,,False
275751894,275751894,10000.0,8886.84,2016-03-27T04:06:36,370.62,Uber,US,US,02,01,rideshare,False,02/2031,2011-12-31,2011-12-31,509,509,4500,PURCHASE,True,,1113.16,,,,,,False
275751894,275751894,10000.0,8516.22,2016-03-28T08:50:56,204.45,Uber,US,US,09,08,rideshare,False,06/2033,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,1483.78,,,,,,False
275751894,275751894,10000.0,8311.77,2016-03-29T01:43:41,58.36,Pizza Hut #730218,US,US,05,01,fastfood,True,08/2030,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,1688.23,,,,,,False
275751894,275751894,10000.0,10000.0,2016-04-02T10:58:02,179.69,Uber,US,US,05,01,rideshare,False,10/2030,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,0.0,,,,,,False
275751894,275751894,10000.0,9820.31,2016-04-08T00:47:39,1.47,Domino's Pizza #533356,US,US,09,01,fastfood,True,07/2027,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,179.69,,,,,,False
275751894,275751894,10000.0,9818.84,2016-04-08T15:57:21,1.66,Subway #596207,US,US,09,08,fastfood,True,03/2025,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,181.16,,,,,,False
275751894,275751894,10000.0,9817.18,2016-04-08T22:41:29,65.45,Lyft,US,US,09,01,rideshare,False,09/2029,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,182.82,,,,,,False
275751894,275751894,10000.0,9751.73,2016-04-10T06:17:29,2.87,Uber,US,US,02,08,rideshare,False,04/2027,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,248.27,,,,,,False
275751894,275751894,10000.0,9748.86,2016-04-18T00:48:52,675.12,Wendys #295621,US,US,09,01,fastfood,True,09/2025,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,251.14,,,,,,False
275751894,275751894,10000.0,9073.74,2016-04-18T11:27:17,0.0,KFC #608952,US,US,09,01,fastfood,False,05/2033,2011-12-31,2011-12-31,509,509,4500,ADDRESS_VERIFICATION,False,,926.26,,,,,,False
275751894,275751894,10000.0,9073.74,2016-04-19T18:29:16,169.42,Quizno's #958997,US,US,05,01,fastfood,True,07/2020,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,926.26,,,,,,False
275751894,275751894,10000.0,8904.32,2016-04-25T23:36:58,53.86,oldnavy.com,US,US,02,01,online_retail,False,11/2022,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,1095.68,,,,,,False
275751894,275751894,10000.0,8850.46,2016-04-28T12:25:28,21.51,Arbys #742978,US,US,90,01,fastfood,True,01/2031,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,1149.54,,,,,,False
275751894,275751894,10000.0,8828.95,2016-04-29T06:55:44,45.74,Hardee's #677921,US,US,80,01,fastfood,True,03/2031,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,1171.05,,,,,,False
275751894,275751894,10000.0,8783.21,2016-04-29T06:58:03,45.74,Hardee's #677921,US,US,80,01,fastfood,True,03/2031,2011-12-31,2011-12-31,509,509,4500,PURCHASE,False,,1216.79,,,,,,False
