accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
293692810,293692810,7500.0,7500.0,2016-01-05T07:46:16,74.57,discount.com,US,US,09,01,online_retail,02/2024,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,0.0,,,,False,,,False,False
293692810,293692810,7500.0,7425.43,2016-01-07T08:10:15,0.0,Wendys #254264,US,US,02,01,fastfood,03/2032,2015-08-09,2015-08-09,137,137,4590,ADDRESS_VERIFICATION,,74.57,,,,False,,,False,False
293692810,293692810,7500.0,7425.43,2016-01-09T00:28:31,400.25,apple.com,US,US,02,01,online_retail,11/2028,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,74.57,,,,False,,,False,False
293692810,293692810,7500.0,7025.18,2016-01-09T08:38:49,131.78,Domino's Pizza #64079,US,US,02,01,fastfood,07/2033,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,474.82,,,,True,,,False,False
293692810,293692810,7500.0,6893.4,2016-01-09T23:36:37,154.56,target.com,US,US,09,01,online_retail,06/2024,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,606.6,,,,False,,,False,False
293692810,293692810,7500.0,6738.84,2016-01-11T09:55:08,400.25,apple.com,US,US,02,01,online_retail,11/2028,2015-08-09,2015-08-09,137,137,4590,REVERSAL,,761.16,,,,False,,,False,False
293692810,293692810,7500.0,7139.09,2016-01-19T01:30:02,0.0,alibaba.com,US,US,05,01,online_retail,08/2025,2015-08-09,2015-08-09,137,137,4590,ADDRESS_VERIFICATION,,360.91,,,,False,,,False,False
293692810,293692810,7500.0,7139.09,2016-01-22T18:30:22,462.06,staples.com,US,US,05,01,online_retail,08/2028,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,360.91,,,,False,,,False,False
293692810,293692810,7500.0,6677.03,2016-01-23T17:24:25,152.96,AMC #74121,US,US,05,01,entertainment,08/2027,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,822.97,,,,True,,,False,False
293692810,293692810,7500.0,6524.07,2016-01-24T12:17:00,17.55,gap.com,US,US,02,08,online_retail,08/2027,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,975.93,,,,False,,,False,False
293692810,293692810,7500.0,6506.52,2016-01-28T02:34:47,13.64,Uber,US,US,09,01,rideshare,06/2029,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,993.48,,,,False,,,False,False
293692810,293692810,7500.0,6492.88,2016-01-30T21:18:54,467.86,Uber,US,US,09,01,rideshare,01/2029,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,1007.12,,,,False,,,False,True
293692810,293692810,7500.0,6050.02,2016-02-04T12:19:52,0.7,Arbys #09582,US,US,02,08,fastfood,09/2020,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,1449.98,,,,True,,,False,False
293692810,293692810,7500.0,6049.32,2016-02-12T08:17:56,0.0,Wendys #373913,US,US,90,01,fastfood,01/2029,2015-08-09,2015-08-09,742,742,2368,ADDRESS_VERIFICATION,,1450.68,,,,False,,,False,False
293692810,293692810,7500.0,6049.32,2016-02-15T11:34:09,38.6,alibaba.com,US,US,02,01,online_retail,09/2022,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,1450.68,,,,False,,,False,False
293692810,293692810,7500.0,6010.72,2016-02-16T07:20:19,132.25,alibaba.com,US,US,05,01,online_retail,08/2025,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,1489.28,,,,False,,,False,False
293692810,293692810,7500.0,5878.47,2016-02-16T16:24:48,528.64,sears.com,US,US,05,01,online_retail,12/2025,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,1621.53,,,,False,,,False,False
293692810,293692810,7500.0,5349.83,2016-02-16T18:40:33,129.04,oldnavy.com,US,US,02,01,online_retail,03/2022,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,2150.17,,,,False,,,False,False
293692810,293692810,7500.0,5220.79,2016-02-17T14:34:40,0.28,oldnavy.com,US,US,05,01,online_retail,11/2021,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,2279.21,,,,False,,,False,False
293692810,293692810,7500.0,5220.51,2016-02-19T17:02:24,47.65,Uber,US,US,09,01,rideshare,02/2023,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,2279.49,,,,False,,,False,False
293692810,293692810,7500.0,5172.86,2016-02-20T15:06:04,18.04,Uber,US,US,05,08,rideshare,06/2022,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,2327.14,,,,False,,,False,False
293692810,293692810,7500.0,5154.82,2016-02-21T09:58:26,31.36,oldnavy.com,US,US,05,01,online_retail,02/2023,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,2345.18,,,,False,,,False,False
293692810,293692810,7500.0,5123.46,2016-02-21T12:13:17,205.75,Subway #228067,US,US,05,01,fastfood,02/2020,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,2376.54,,,,True,,,False,False
293692810,293692810,7500.0,4917.71,2016-02-23T16:20:34,66.73,cheapfast.com,US,US,09,01,online_retail,07/2030,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,2582.29,,,,False,,,False,False
293692810,293692810,7500.0,4850.98,2016-02-24T09:28:38,170.01,sears.com,US,US,09,01,online_retail,10/2022,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,2649.02,,,,False,,,False,False
293692810,293692810,7500.0,4680.97,2016-02-25T16:34:31,36.43,staples.com,US,US,02,01,online_retail,11/2030,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,2819.03,,,,False,,,False,False
293692810,293692810,7500.0,4644.54,2016-02-27T04:29:56,148.04,apple.com,US,US,05,01,online_retail,07/2021,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,2855.46,,,,False,,,False,False
293692810,293692810,7500.0,4496.5,2016-02-29T01:43:46,774.54,AMC #191138,US,US,02,08,entertainment,06/2022,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,3003.5,,,,True,,,False,False
293692810,293692810,7500.0,3721.96,2016-02-29T08:12:52,264.06,staples.com,US,US,05,01,online_retail,07/2029,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,3778.04,,,,False,,,False,False
293692810,293692810,7500.0,3482.9,2016-03-01T17:52:43,212.97,staples.com,US,US,05,08,online_retail,04/2029,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,4017.1,,,,False,,,False,False
293692810,293692810,7500.0,3269.93,2016-03-05T04:43:54,46.24,cheapfast.com,US,US,02,01,online_retail,05/2027,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,4230.07,,,,False,,,False,False
293692810,293692810,7500.0,3223.69,2016-03-06T08:04:04,13.64,apple.com,US,US,90,01,online_retail,02/2020,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,4276.31,,,,False,,,False,False
293692810,293692810,7500.0,3210.05,2016-03-07T11:40:27,54.63,AMC #74121,US,US,02,01,entertainment,01/2022,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,4289.95,,,,True,,,False,False
293692810,293692810,7500.0,3155.42,2016-03-09T23:02:30,149.69,Popeyes #327293,US,US,09,01,fastfood,09/2028,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,4344.58,,,,True,,,True,False
293692810,293692810,7500.0,3005.73,2016-03-11T20:17:12,271.01,alibaba.com,US,US,05,08,online_retail,05/2031,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,4494.27,,,,False,,,False,False
293692810,293692810,7500.0,2734.72,2016-03-15T05:13:47,130.26,Wendys #637619,US,US,05,08,fastfood,06/2022,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,4765.28,,,,True,,,False,False
293692810,293692810,7500.0,2604.46,2016-03-16T20:46:33,67.58,Krispy Kreme #542372,US,US,02,01,fastfood,12/2025,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,4895.54,,,,True,,,False,False
293692810,293692810,7500.0,2536.88,2016-03-18T12:33:59,28.6,Auntie Anne's #851574,US,US,02,01,fastfood,02/2026,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,4963.12,,,,True,,,False,False
293692810,293692810,7500.0,2508.28,2016-03-18T15:31:28,48.06,Hardee's #309198,US,US,05,01,fastfood,07/2033,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,4991.72,,,,True,,,False,False
293692810,293692810,7500.0,2460.22,2016-03-24T05:33:02,34.88,apple.com,CAN,CAN,05,01,online_retail,02/2029,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,5039.78,,,,False,,,False,False
293692810,293692810,7500.0,2425.34,2016-03-24T19:20:23,228.04,walmart.com,US,US,05,01,online_retail,03/2031,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,5074.66,,,,False,,,False,False
293692810,293692810,7500.0,2197.3,2016-03-27T08:50:07,84.49,KFC #765212,US,US,05,01,fastfood,03/2029,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,5302.7,,,,True,,,False,False
293692810,293692810,7500.0,2112.81,2016-03-28T20:47:02,235.67,Dunkin' Donuts #159114,US,US,05,08,fastfood,06/2033,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,5387.19,,,,True,,,False,False
293692810,293692810,7500.0,1877.14,2016-03-28T22:00:38,341.31,Lyft,US,US,02,01,rideshare,08/2025,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,5622.86,,,,False,,,False,False
293692810,293692810,7500.0,1535.83,2016-03-31T12:10:49,652.23,Subway #919336,US,US,09,01,fastfood,01/2031,2015-08-09,2015-08-09,437,437,2898,PURCHASE,,5964.17,,,,True,,,False,False
293692810,293692810,7500.0,908.6,2016-04-03T13:22:40,23.02,Dairy Queen #722277,US,US,02,01,fastfood,09/2031,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,6591.4,,,,True,,,False,False
293692810,293692810,7500.0,885.58,2016-04-05T17:09:59,274.12,amazon.com,US,US,05,01,online_retail,03/2032,2015-08-09,2015-08-09,137,137,4590,PURCHASE,,6614.42,,,,False,,,False,False
293692810,293692810,7500.0,611.46,2016-04-07T23:30:29,310.92,Uber,US,US,02,01,rideshare,09/2028,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,6888.54,,,,False,,,False,False
293692810,293692810,7500.0,5281.28,2016-04-10T10:51:30,48.62,apple.com,US,US,05,01,online_retail,03/2023,2015-08-09,2015-08-09,742,742,2368,PURCHASE,,2218.72,,,,False,,,False,False
