accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
382001043,382001043,15000.0,15000.0,2016-01-01T00:12:44,101.49,Fast Tire,US,US,09,01,auto,True,08/2021,2012-01-19,2012-01-19,723,723,2435,PURCHASE,True,,0.0,,,,,,False
382001043,382001043,15000.0,14898.51,2016-01-01T08:30:37,27.0,Ricks Auto Body,US,US,90,01,auto,True,08/2021,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,101.49,,,,,,False
382001043,382001043,15000.0,14871.51,2016-01-02T13:40:12,58.2,gap.com,US,US,05,01,online_retail,False,04/2032,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,128.49,,,,,,False
382001043,382001043,15000.0,14813.31,2016-01-03T15:40:52,62.04,walmart.com,US,US,02,01,online_retail,False,12/2031,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,186.69,,,,,,False
382001043,382001043,15000.0,14751.27,2016-01-04T04:49:57,87.89,Ricks Auto Body,US,US,02,08,auto,False,10/2027,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,248.73,,,,,,False
382001043,382001043,15000.0,14663.38,2016-01-04T14:00:56,208.52,Shell Tire,US,US,90,01,auto,True,01/2030,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,336.62,,,,,,False
382001043,382001043,15000.0,14454.86,2016-01-05T06:46:12,230.5,Merchants Auto Body,US,US,02,08,auto,True,10/2023,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,545.14,,,,,,False
382001043,382001043,15000.0,14224.36,2016-01-06T20:54:44,244.2,Fast Repair,US,US,05,01,auto,True,01/2031,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,775.64,,,,,,False
382001043,382001043,15000.0,13980.16,2016-01-08T19:06:01,73.12,Eazy Auto Body,US,US,09,08,auto,True,02/2023,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,1019.84,,,,,,False
382001043,382001043,15000.0,13907.04,2016-01-09T02:15:56,46.29,Merchants Tire,US,US,02,01,auto,True,02/2024,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,1092.96,,,,,,False
382001043,382001043,15000.0,13860.75,2016-01-09T16:30:58,633.15,Merchants Tire,US,US,05,01,auto,True,04/2024,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,1139.25,,,,,,False
382001043,382001043,15000.0,13227.6,2016-01-10T09:00:21,107.2,Washington Auto Body,US,US,09,01,auto,True,09/2027,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,1772.4,,,,,,False
382001043,382001043,15000.0,13120.4,2016-01-11T04:49:51,36.11,Merchants Tire,US,US,09,01,auto,True,01/2030,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,1879.6,,,,,,False
382001043,382001043,15000.0,13084.29,2016-01-11T22:34:55,52.52,Ricks Repair,US,US,05,01,auto,True,06/2027,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,1915.71,,,,,,False
382001043,382001043,15000.0,13031.77,2016-01-12T00:13:21,82.13,Merchants Tire,US,US,02,01,auto,True,12/2030,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,1968.23,,,,,,False
382001043,382001043,15000.0,12949.64,2016-01-12T04:41:41,351.9,Washington Repair,US,US,09,01,auto,True,07/2025,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,2050.36,,,,,,False
382001043,382001043,15000.0,12597.74,2016-01-12T10:47:47,8.43,Washington Tire,US,US,05,01,auto,True,11/2020,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,2402.26,,,,,,False
382001043,382001043,15000.0,12589.31,2016-01-13T06:17:19,269.69,Merchants Tire,US,US,09,01,auto,True,06/2025,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,2410.69,,,,,,False
382001043,382001043,15000.0,12319.62,2016-01-13T07:08:38,164.42,Ricks Auto Body,US,US,05,01,auto,True,09/2024,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,2680.38,,,,,,False
382001043,382001043,15000.0,12155.2,2016-01-13T19:00:12,23.19,Merchants Tire,US,US,05,01,auto,True,04/2027,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,2844.8,,,,,,False
382001043,382001043,15000.0,12132.01,2016-01-14T03:01:09,1.68,Fast Auto Services,US,US,05,01,auto,True,01/2022,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,2867.99,,,,,,False
382001043,382001043,15000.0,12130.33,2016-01-14T22:04:34,212.35,Fast Auto Services,US,US,05,01,auto,True,02/2024,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,2869.67,,,,,,False
382001043,382001043,15000.0,11917.98,2016-01-15T20:43:38,0.0,Eazy Auto Body,US,US,09,01,auto,False,08/2027,2012-01-19,2012-01-19,723,723,2435,ADDRESS_VERIFICATION,False,,3082.02,,,,,,False
382001043,382001043,15000.0,11917.98,2016-01-17T06:52:40,143.66,Shell Auto Body,US,US,05,01,auto,True,03/2024,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3082.02,,,,,,False
382001043,382001043,15000.0,11774.32,2016-01-17T19:46:43,67.37,Fast Tire,US,US,05,01,auto,True,03/2029,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3225.68,,,,,,False
382001043,382001043,15000.0,11706.95,2016-01-18T15:14:46,30.16,Fast Repair,US,US,09,01,auto,True,05/2027,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3293.05,,,,,,False
382001043,382001043,15000.0,11676.79,2016-01-19T06:13:14,247.49,Merchants Auto Body,US,US,05,01,auto,True,09/2030,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3323.21,,,,,,False
382001043,382001043,15000.0,11429.3,2016-01-19T09:02:39,85.53,Merchants Auto Body,MEX,MEX,05,01,auto,True,08/2022,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3570.7,,,,,,False
382001043,382001043,15000.0,11343.77,2016-01-19T12:35:51,24.76,Fast Repair,US,US,09,01,auto,True,07/2021,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3656.23,,,,,,False
382001043,382001043,15000.0,11319.01,2016-01-19T15:17:24,91.13,Washington Tire,US,US,05,01,auto,True,05/2031,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3680.99,,,,,,False
382001043,382001043,15000.0,11227.88,2016-01-20T10:40:48,34.68,Convenient Repair,US,US,09,01,auto,True,02/2023,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3772.12,,,,,,False
382001043,382001043,15000.0,11193.2,2016-01-20T12:11:38,152.92,Ricks Repair,US,US,02,01,auto,True,08/2027,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3806.8,,,,,,False
382001043,382001043,15000.0,11040.28,2016-01-20T16:15:20,68.38,Convenient Auto Services,US,US,02,08,auto,True,05/2020,2012-01-19,2012-01-19,723,723,2435,PURCHASE,False,,3959.72,,,,,,False
