accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
478199622,478199622,500.0,500.0,2016-01-10T01:14:16,Next Day eCards,US,US,09,01,online_gifts,10/2030,2015-11-30,2015-11-30,367,367,7035,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
478199622,478199622,500.0,500.0,2016-02-08T01:54:25,hulu.com,US,US,09,08,online_subscriptions,01/2033,2015-11-30,2015-11-30,367,367,7035,PURCHASE,,0.0,21.12,,,,False,,,False,False
478199622,478199622,500.0,500.0,2016-03-10T23:56:42,hulu.com,US,US,09,08,online_subscriptions,01/2033,2015-11-30,2015-11-30,367,367,7035,PURCHASE,,0.0,21.12,,,,False,,,False,False
478199622,478199622,500.0,500.0,2016-04-10T02:30:03,hulu.com,US,US,09,08,online_subscriptions,01/2033,2015-11-30,2015-11-30,367,367,7035,PURCHASE,,0.0,21.12,,,,False,,,False,False
478199622,478199622,500.0,478.88,2016-04-13T12:08:53,Next Day eCards,US,US,05,01,online_gifts,05/2026,2015-11-30,2015-11-30,367,367,7035,PURCHASE,,21.12,28.68,,,,False,,,False,False
478199622,478199622,500.0,450.2,2016-04-21T00:29:46,Next Day Online Services,US,US,05,01,online_gifts,01/2033,2015-11-30,2015-11-30,367,367,7035,PURCHASE,,49.8,34.96,,,,False,,,False,False
478199622,478199622,500.0,440.24,2016-05-05T22:51:08,Apple iTunes,US,US,90,01,mobileapps,07/2033,2015-11-30,2015-11-30,885,885,4812,PURCHASE,,59.76,3.83,,,,False,,,False,False
478199622,478199622,500.0,436.41,2016-05-11T22:42:49,hulu.com,US,US,09,08,online_subscriptions,01/2033,2015-11-30,2015-11-30,367,367,7035,PURCHASE,,63.59,21.12,,,,False,,,False,False
478199622,478199622,500.0,440.29,2016-06-04T23:50:08,Apple iTunes,US,US,90,01,mobileapps,07/2033,2015-11-30,2015-11-30,885,885,4812,PURCHASE,,59.71,3.83,,,,False,,,False,False
478199622,478199622,500.0,436.46,2016-06-11T08:23:25,hulu.com,US,US,09,08,online_subscriptions,01/2033,2015-11-30,2015-11-30,367,367,7035,PURCHASE,,63.54,21.12,,,,False,,,False,False
478199622,478199622,500.0,415.34,2016-06-21T07:02:03,Domino's Pizza #185508,US,US,02,01,fastfood,09/2031,2015-11-30,2015-11-30,885,885,4812,PURCHASE,,84.66,34.77,,,,True,,,False,False
478199622,478199622,500.0,405.57,2016-07-06T09:41:23,Apple iTunes,US,US,90,01,mobileapps,07/2033,2015-11-30,2015-11-30,885,885,4812,PURCHASE,,94.43,3.83,,,,False,,,False,False
