accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
183746526,183746526,20000.0,20000.0,2016-01-11T10:40:10,West End Beauty #72256,US,US,05,01,personal care,01/2022,2015-02-04,2015-02-04,126,126,3823,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
183746526,183746526,20000.0,20000.0,2016-03-06T06:31:55,WSC #994275,US,US,05,01,health,02/2023,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,0.0,157.6,,,,False,,,False,False
183746526,183746526,20000.0,20000.0,2016-04-22T12:31:17,Lyft,US,US,09,01,rideshare,05/2031,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,0.0,56.65,,,,False,,,False,False
183746526,183746526,20000.0,20000.0,2016-06-05T20:42:47,Universe Massage #524036,US,US,05,08,personal care,09/2028,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,0.0,31.29,,,,True,,,False,False
183746526,183746526,20000.0,19968.71,2016-06-21T19:15:47,Lyft,US,US,05,01,rideshare,04/2033,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,31.29,84.12,,,,False,,,False,False
183746526,183746526,20000.0,19884.59,2016-06-26T10:01:06,Uber,US,US,05,01,rideshare,01/2030,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,115.41,434.52,,,,False,,,False,False
183746526,183746526,20000.0,20000.0,2016-09-16T16:14:36,Universe Massage #804502,US,US,02,01,personal care,07/2032,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,0.0,82.51,,,,True,,,False,False
183746526,183746526,20000.0,19917.49,2016-09-20T17:22:03,Lyft,US,US,09,01,rideshare,06/2027,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,82.51,85.91,,,,False,,,False,False
183746526,183746526,20000.0,20000.0,2016-10-30T09:32:20,Uber,US,US,02,01,rideshare,07/2027,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,0.0,735.73,,,,False,,,False,False
183746526,183746526,20000.0,20000.0,2016-11-10T17:10:26,Apple iTunes,US,US,05,01,mobileapps,03/2021,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,0.0,5.25,,,,False,,,False,False
183746526,183746526,20000.0,20000.0,2016-12-11T04:01:05,Apple iTunes,US,US,05,01,mobileapps,03/2021,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,0.0,5.25,,,,False,,,False,False
183746526,183746526,20000.0,19994.75,2016-12-25T03:10:30,Uber,US,US,05,01,rideshare,06/2024,2015-02-04,2015-02-04,126,126,3823,PURCHASE,,5.25,188.7,,,,False,,,False,False
