accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
871760307,871760307,250.0,250.0,2016-02-24T16:25:56,218.35,Hilton Hotels #82579,US,US,02,08,hotels,True,04/2023,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,0.0,,,,,,False,False
871760307,871760307,250.0,56.65,2016-03-31T15:08:03,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,193.35,,,,,,False,False
871760307,871760307,250.0,62.99,2016-04-16T00:41:46,452.59,amazon.com,US,US,80,08,online_retail,False,09/2028,2010-06-04,2010-06-04,845,845,0000,PURCHASE,,187.01,,,,,,False,False
871760307,871760307,250.0,250.0,2016-05-01T18:43:09,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,0.0,,,,,,False,False
871760307,871760307,250.0,231.34,2016-05-26T15:18:32,523.12,Rodeway Inn #53529,US,US,05,01,hotels,True,01/2025,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,18.66,,,,,,False,False
871760307,871760307,250.0,-13.189999999999998,2016-06-01T21:55:12,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,263.19,,,,,,False,False
871760307,871760307,250.0,250.0,2016-06-29T05:31:41,92.7,Hilton Hotels #82579,US,US,02,01,hotels,True,06/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,0.0,,,,,,False,False
871760307,871760307,250.0,182.3,2016-07-02T18:47:20,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,67.7,,,,,,False,False
871760307,871760307,250.0,163.64,2016-07-09T01:18:33,83.17,Hilton Hotels #992076,US,US,05,01,hotels,True,03/2020,2010-06-04,2010-06-04,845,845,0000,PURCHASE,,86.36,,,,,,False,False
871760307,871760307,250.0,80.47,2016-07-11T02:59:09,43.29,Hilton Hotels #07414,US,US,05,01,hotels,False,01/2021,2010-06-04,2010-06-04,845,845,0000,PURCHASE,,169.53,,,,,,False,False
871760307,871760307,250.0,37.18,2016-07-28T15:19:53,165.57,Renaissance Hotel #409767,US,US,09,01,hotels,True,12/2023,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,212.82,,,,,,False,False
871760307,871760307,250.0,203.04,2016-08-02T14:32:49,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,46.96,,,,,,False,False
871760307,871760307,250.0,184.38,2016-08-08T07:26:07,432.58,Hilton Hotels #900000,US,US,05,01,hotels,False,04/2022,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,65.62,,,,,,False,False
871760307,871760307,250.0,-97.11,2016-09-02T07:46:59,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,347.11,,,,,,False,False
871760307,871760307,250.0,88.41,2016-09-19T23:14:48,41.15,Rodeway Inn #624300,US,US,09,01,hotels,True,09/2020,2010-06-04,2010-06-04,488,488,6155,PURCHASE,,161.59,,,,,,False,False
871760307,871760307,250.0,72.25999999999999,2016-10-04T00:20:39,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,177.74,,,,,,False,False
871760307,871760307,250.0,53.6,2016-10-28T14:02:02,36.24,Rodeway Inn #438868,US,US,09,08,hotels,True,09/2026,2010-06-04,2010-06-04,488,488,6155,PURCHASE,,196.4,,,,,,False,False
871760307,871760307,250.0,42.36,2016-11-04T02:26:00,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,207.64,,,,,,False,False
871760307,871760307,250.0,23.7,2016-11-04T23:20:28,136.34,Rodeway Inn #784818,US,US,05,01,hotels,True,05/2026,2010-06-04,2010-06-04,845,845,0000,PURCHASE,,226.3,,,,,,False,False
871760307,871760307,250.0,228.21,2016-12-04T19:44:14,18.66,abc.com,US,US,09,01,online_subscriptions,False,10/2021,2010-06-04,2010-06-04,492,492,9627,PURCHASE,,21.79,,,,,,False,False
