accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
697215503,697215503,7500.0,7500.0,2016-03-02T13:19:00,67.1,Shake Shack #124891,US,US,05,01,fastfood,True,06/2024,2014-03-25,2014-03-25,659,659,2308,PURCHASE,True,,0.0,,,,,,False
697215503,697215503,7500.0,7432.9,2016-03-30T08:29:31,91.58,Popeyes #295098,US,US,02,01,fastfood,True,05/2028,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,67.1,,,,,,False
697215503,697215503,7500.0,7366.32,2016-04-02T01:28:58,134.61,Arbys #854844,US,US,09,08,fastfood,True,02/2030,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,133.68,,,,,,False
697215503,697215503,7500.0,7231.71,2016-04-06T21:56:43,256.57,Quizno's #521582,US,US,09,01,fastfood,True,11/2022,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,268.29,,,,,,False
697215503,697215503,7500.0,6975.14,2016-04-14T00:30:25,191.86,Domino's Pizza #620400,US,US,02,01,fastfood,True,09/2029,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,524.86,,,,,,False
697215503,697215503,7500.0,6783.28,2016-04-14T14:33:38,116.83,In-N-Out #791113,US,US,90,08,fastfood,True,06/2027,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,716.72,,,,,,False
697215503,697215503,7500.0,6666.45,2016-04-22T11:16:50,17.94,Domino's Pizza #412367,US,US,09,01,fastfood,True,06/2026,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,833.55,,,,,,False
697215503,697215503,7500.0,6648.51,2016-04-25T07:12:43,20.14,In-N-Out #974931,US,US,05,01,fastfood,True,07/2031,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,851.49,,,,,,False
697215503,697215503,7500.0,6653.37,2016-05-23T06:26:58,46.69,Wendys #637619,US,US,05,01,fastfood,True,05/2033,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,846.63,,,,,,False
697215503,697215503,7500.0,6606.68,2016-05-28T02:45:46,19.25,Arbys #599566,US,US,02,01,fastfood,True,08/2025,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,893.32,,,,,,False
697215503,697215503,7500.0,6612.43,2016-06-02T01:54:10,185.01,KFC #150863,US,US,02,01,fastfood,True,06/2032,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,887.57,,,,,,False
697215503,697215503,7500.0,6427.42,2016-06-10T21:27:38,122.05,Cinnabon #337145,US,US,02,01,fastfood,True,06/2027,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,1072.58,,,,,,False
697215503,697215503,7500.0,6330.37,2016-07-01T09:59:37,233.19,Tim Hortons #942773,US,US,02,01,fastfood,True,10/2021,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,1169.63,,,,,,False
697215503,697215503,7500.0,6097.18,2016-07-25T03:47:41,297.51,Subway #250720,US,US,09,01,fastfood,True,08/2023,2014-03-25,2014-03-25,659,654,2308,PURCHASE,False,,1402.82,,,,,,False
697215503,697215503,7500.0,5824.67,2016-08-07T09:25:57,28.64,Subway #948913,US,US,02,01,fastfood,True,06/2030,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,1675.33,,,,,,False
697215503,697215503,7500.0,5821.03,2016-09-16T13:49:40,93.28,Wendys #760583,US,US,02,01,fastfood,True,11/2020,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,1678.97,,,,,,False
697215503,697215503,7500.0,5727.75,2016-09-22T15:22:45,98.46,Quizno's #34677,US,US,05,01,fastfood,False,10/2030,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,1772.25,,,,,,False
697215503,697215503,7500.0,5654.29,2016-11-07T04:39:18,29.24,Shake Shack #444315,US,US,02,01,fastfood,True,03/2029,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,1845.71,,,,,,False
697215503,697215503,7500.0,5650.05,2016-12-22T14:51:12,400.9,Subway #62915,US,US,05,01,fastfood,True,02/2030,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,1849.95,,,,,,False
697215503,697215503,7500.0,5249.15,2016-12-25T21:24:37,30.87,Pizza Hut #532204,CAN,CAN,09,08,fastfood,True,01/2030,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,2250.85,,,,,,False
697215503,697215503,7500.0,5218.28,2016-12-27T21:17:17,173.55,Hardee's #916312,US,US,05,01,fastfood,True,04/2029,2014-03-25,2014-03-25,659,659,2308,PURCHASE,False,,2281.72,,,,,,False
