accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posConditionCode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posEntryMode,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
314180395,314180395,5000.0,5000.0,2016-01-08T11:46:31,45.03,Wendys #180622,US,US,01,fastfood,True,03/2027,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,0.0,,,,,,,False,False
314180395,314180395,5000.0,4954.97,2016-01-16T11:10:37,24.62,Blue Mountain Online Services,US,US,01,online_gifts,False,08/2022,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,45.03,,,,02,,,False,False
314180395,314180395,5000.0,4930.35,2016-01-17T10:59:35,30.3,Mobile eCards,US,US,01,online_gifts,False,04/2023,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,69.65,,,,02,,,False,False
314180395,314180395,5000.0,4900.05,2016-01-17T17:31:03,138.22,Fresh eCards,US,US,01,online_gifts,False,09/2026,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,99.95,,,,09,,,False,False
314180395,314180395,5000.0,4761.83,2016-01-18T03:32:00,189.24,Mobile eCards,US,US,08,online_gifts,False,04/2021,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,238.17,,,,02,,,False,False
314180395,314180395,5000.0,4572.59,2016-01-21T04:24:08,297.54,Fresh eCards,US,US,01,online_gifts,False,01/2023,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,427.41,,,,02,,,False,False
314180395,314180395,5000.0,4275.05,2016-01-22T00:16:18,55.55,Mobile eCards,US,US,01,online_gifts,False,12/2020,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,724.95,,,,05,,,False,False
314180395,314180395,5000.0,4219.5,2016-01-22T09:00:03,123.62,Blue Mountain Online Services,US,US,01,online_gifts,False,06/2021,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,780.5,,,,02,,,False,False
314180395,314180395,5000.0,4095.88,2016-01-24T23:41:36,156.24,Fresh eCards,US,US,01,online_gifts,False,12/2030,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,904.12,,,,05,,,False,False
314180395,314180395,5000.0,3939.64,2016-01-25T18:57:54,86.96,Blue Mountain Online Services,US,US,01,online_gifts,False,11/2026,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,1060.36,,,,02,,,False,False
314180395,314180395,5000.0,3852.68,2016-01-27T02:13:40,7.21,Mobile eCards,US,US,01,online_gifts,False,11/2022,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,1147.32,,,,05,,,False,False
314180395,314180395,5000.0,3845.47,2016-01-27T20:06:28,32.28,Fresh Online Services,US,US,01,online_gifts,False,03/2030,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,1154.53,,,,05,,,False,False
314180395,314180395,5000.0,3813.19,2016-01-31T05:27:58,480.47,Mobile eCards,US,US,01,online_gifts,False,09/2031,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,1186.81,,,,05,,,False,False
314180395,314180395,5000.0,3357.72,2016-02-01T13:38:35,64.54,Next Day eCards,US,US,01,online_gifts,False,04/2020,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,1642.28,,,,09,,,False,False
314180395,314180395,5000.0,3293.18,2016-02-02T15:47:25,30.3,Mobile eCards,US,US,01,online_gifts,False,04/2023,2014-07-24,2014-07-24,657,657,7735,REVERSAL,,1706.82,,,,02,,,False,False
314180395,314180395,5000.0,3323.48,2016-02-03T23:43:48,174.43,Fresh eCards,CAN,CAN,08,online_gifts,False,10/2032,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,1676.52,,,,09,,,False,False
314180395,314180395,5000.0,3149.05,2016-02-03T23:44:52,174.43,Fresh eCards,CAN,CAN,08,online_gifts,False,10/2032,2014-07-24,2014-07-24,657,657,7735,REVERSAL,,1850.95,,,,09,,,False,False
314180395,314180395,5000.0,3323.48,2016-02-04T01:50:40,33.43,Next Day Online Services,US,US,01,online_gifts,False,02/2020,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,1676.52,,,,09,,,False,False
314180395,314180395,5000.0,3290.05,2016-02-04T04:22:16,37.62,Next Day eCards,US,US,01,online_gifts,False,08/2025,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,1709.95,,,,05,,,False,False
314180395,314180395,5000.0,3252.43,2016-02-07T02:07:23,70.53,Fresh eCards,US,US,08,online_gifts,False,02/2033,2014-07-24,2014-07-24,671,671,6896,PURCHASE,,1747.57,,,,05,,,False,False
314180395,314180395,5000.0,3181.9,2016-02-07T11:02:06,84.87,Blue Mountain Online Services,US,US,01,online_gifts,False,02/2024,2014-07-24,2014-07-24,657,657,7735,PURCHASE,,1818.1,,,,09,,,False,False
