accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,transactionAmount,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
115046627,115046627,1000.0,1000.0,2016-01-06T15:33:35,AMC #706324,US,US,09,01,entertainment,09/2027,2015-04-15,2015-04-15,470,470,9768,ADDRESS_VERIFICATION,,0.0,0.0,,,,False,,,False,False
115046627,115046627,1000.0,1000.0,2016-01-20T09:02:06,gap.com,US,US,05,01,online_retail,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,0.0,266.31,,,,False,,,False,False
115046627,115046627,1000.0,733.69,2016-01-25T23:55:03,gap.com,US,US,05,01,online_retail,03/2031,2015-04-15,2015-04-15,470,470,9768,REVERSAL,,266.31,266.31,,,,False,,,False,False
115046627,115046627,1000.0,1000.0,2016-04-15T12:31:57,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,0.0,11.44,,,,False,,,False,False
115046627,115046627,1000.0,988.56,2016-04-22T10:32:56,amazon.com,US,US,02,01,online_retail,06/2024,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,11.44,16.29,,,,False,,,False,False
115046627,115046627,1000.0,972.27,2016-04-29T06:20:19,EZ Putt Putt #503815,US,US,02,01,entertainment,10/2029,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,27.73,71.24,,,,True,,,False,False
115046627,115046627,1000.0,926.03,2016-05-16T04:52:35,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,73.97,11.44,,,,False,,,False,False
115046627,115046627,1000.0,939.59,2016-06-16T16:40:44,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,60.41,11.44,,,,False,,,False,False
115046627,115046627,1000.0,953.15,2016-07-17T10:09:25,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,46.85,11.44,,,,False,,,False,False
115046627,115046627,1000.0,966.71,2016-08-17T08:49:31,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,33.29,11.44,,,,False,,,False,False
115046627,115046627,1000.0,955.27,2016-08-21T17:24:33,EZ Putt Putt #40513,US,US,09,01,entertainment,06/2020,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,44.73,260.64,,,,True,,,False,False
115046627,115046627,1000.0,719.63,2016-09-18T04:02:47,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,280.37,11.44,,,,False,,,False,False
115046627,115046627,1000.0,733.19,2016-10-19T04:01:34,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,266.81,11.44,,,,False,,,False,False
115046627,115046627,1000.0,746.75,2016-11-19T02:58:25,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,253.25,11.44,,,,False,,,False,False
115046627,115046627,1000.0,760.31,2016-12-20T17:39:08,netflix.com,US,US,09,01,online_subscriptions,03/2031,2015-04-15,2015-04-15,470,470,9768,PURCHASE,,239.69,11.44,,,,False,,,False,False
